sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,floor,is_floor_under,rent_price,buy_price_by_area,is_renewal_needed,is_new_development,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,energy_certificate,has_parking,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,built_year,neighbourhood,district,house_type
103.0,2,2.0,0,one,0.0,1437,3874,0,0.0,,,1,1,1.0,1.0,E,1,0.0,0.0,1.0,1.0,2009.0,Virgen del Cortijo - Manoteras 64,Hortaleza 9,Apartment
65.0,3,1.0,1,four,0.0,740,2292,1,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,,,,,1970.0,Canillas 58,Hortaleza 9,Apartment
845.0,6,5.0,1,,0.0,-17213,2189,0,,,,0,0,,,A,1,,,,,1977.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
77.0,2,1.0,1,five,0.0,780,2078,1,0.0,1.0,0.0,1,0,0.0,1.0,in process,0,0.0,0.0,0.0,1.0,1976.0,Pinar del Rey 61,Hortaleza 9,Apartment
125.0,3,3.0,1,four,0.0,2170,5760,0,0.0,0.0,1.0,1,1,1.0,1.0,C,1,1.0,1.0,1.0,1.0,1995.0,Conde Orgaz-Piovera 59,Hortaleza 9,Duplex
101.0,2,2.0,1,two,0.0,1485,4158,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,1.0,0.0,0.0,1.0,2005.0,Sanchinarro 62,Hortaleza 9,Apartment
134.0,3,2.0,1,two,0.0,1827,4254,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,1.0,1.0,0.0,0.0,2005.0,Sanchinarro 62,Hortaleza 9,Apartment
140.0,3,2.0,1,three,0.0,1779,3921,0,0.0,0.0,1.0,1,1,1.0,1.0,not indicated,1,1.0,1.0,0.0,0.0,2006.0,Sanchinarro 62,Hortaleza 9,Apartment
74.0,2,1.0,1,three,0.0,864,2486,0,,,,0,0,0.0,,E,0,,,,,,Pinar del Rey 61,Hortaleza 9,Apartment
371.0,7,5.0,1,,,2347,2965,0,0.0,0.0,1.0,1,1,,,in process,1,0.0,0.0,1.0,0.0,1988.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
76.0,2,1.0,1,three,0.0,884,2500,0,0.0,,,0,1,1.0,1.0,in process,0,0.0,0.0,0.0,1.0,,Pinar del Rey 61,Hortaleza 9,Apartment
83.0,3,1.0,1,one,0.0,1220,3711,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,0.0,1.0,0.0,0.0,,Pinar del Rey 61,Hortaleza 9,Apartment
83.0,3,2.0,1,one,0.0,1180,3518,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,0.0,1.0,0.0,0.0,,Pinar del Rey 61,Hortaleza 9,Apartment
80.0,2,1.0,0,one,0.0,1325,4388,0,1.0,,,1,1,1.0,1.0,not indicated,1,,,,,,Pinar del Rey 61,Hortaleza 9,Apartment
65.0,2,1.0,0,two,0.0,1292,5185,0,1.0,0.0,1.0,1,1,1.0,1.0,not indicated,1,,,,,,Pinar del Rey 61,Hortaleza 9,Apartment
164.0,4,2.0,1,one,0.0,1873,3598,0,0.0,0.0,1.0,0,0,1.0,1.0,E,1,,,,,,Pinar del Rey 61,Hortaleza 9,Apartment
144.0,3,2.0,0,one,0.0,1830,3967,0,1.0,,,0,0,1.0,,B,1,0.0,0.0,1.0,0.0,,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
142.0,3,2.0,0,one,0.0,1745,3763,0,1.0,,,0,0,1.0,,B,1,0.0,0.0,1.0,0.0,,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
95.0,3,2.0,0,zero,1.0,1683,5337,0,1.0,,,0,0,1.0,1.0,A,1,,,,,,Canillas 58,Hortaleza 9,Apartment
111.0,3,1.0,1,one,0.0,1346,3242,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,1,,,,,,Canillas 58,Hortaleza 9,Apartment
94.0,3,1.0,1,three,0.0,1035,2543,1,0.0,1.0,0.0,0,0,1.0,1.0,E,0,,,,,,Pinar del Rey 61,Hortaleza 9,Apartment
77.0,3,1.0,1,eight,0.0,948,2727,1,0.0,,,0,0,1.0,,not indicated,0,1.0,0.0,0.0,0.0,,Canillas 58,Hortaleza 9,Apartment
112.0,3,2.0,1,two,0.0,1655,4420,0,0.0,0.0,1.0,1,1,1.0,1.0,C,1,0.0,1.0,0.0,0.0,2007.0,Sanchinarro 62,Hortaleza 9,Apartment
130.0,3,2.0,1,one,0.0,1655,3808,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,1.0,0.0,0.0,1.0,2006.0,Sanchinarro 62,Hortaleza 9,Apartment
50.0,0,1.0,0,one,0.0,1016,4650,0,0.0,,,1,1,1.0,1.0,E,1,,,,,2009.0,Virgen del Cortijo - Manoteras 64,Hortaleza 9,Studio
73.0,2,1.0,1,one,0.0,802,2274,1,0.0,0.0,1.0,0,0,0.0,1.0,G,0,1.0,0.0,0.0,0.0,,Pinar del Rey 61,Hortaleza 9,Apartment
269.0,4,3.0,1,four,0.0,2517,3625,0,0.0,,,1,1,0.0,1.0,in process,0,,,,,2020.0,Virgen del Cortijo - Manoteras 64,Hortaleza 9,Duplex
217.0,4,2.0,1,two,0.0,2056,3083,0,0.0,1.0,0.0,1,0,1.0,1.0,not indicated,1,,,,,,Palomas 60,Hortaleza 9,Apartment
252.0,3,3.0,1,three,0.0,2417,3373,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,0.0,0.0,1.0,1.0,2006.0,Palomas 60,Hortaleza 9,Duplex
390.0,4,4.0,1,,0.0,2514,2538,0,0.0,0.0,1.0,1,1,,,in process,1,,,,,,Palomas 60,Hortaleza 9,Chalet
116.0,3,2.0,1,two,0.0,1717,4500,0,0.0,0.0,1.0,1,0,1.0,0.0,not indicated,1,0.0,1.0,1.0,0.0,2003.0,Sanchinarro 62,Hortaleza 9,Apartment
72.0,2,1.0,1,seven,0.0,1439,5554,0,0.0,0.0,1.0,1,0,1.0,1.0,in process,1,1.0,0.0,0.0,1.0,,Sanchinarro 62,Hortaleza 9,Penthouse
143.0,4,2.0,1,,0.0,1344,2510,1,0.0,0.0,1.0,0,0,,,not indicated,0,1.0,0.0,1.0,0.0,1960.0,Apóstol Santiago 57,Hortaleza 9,Chalet
90.0,4,2.0,1,five,0.0,1052,2722,0,0.0,0.0,1.0,0,0,1.0,1.0,not indicated,0,1.0,1.0,0.0,0.0,1973.0,Apóstol Santiago 57,Hortaleza 9,Apartment
66.0,3,1.0,1,two,0.0,874,2833,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,1.0,0.0,1.0,0.0,1966.0,Pinar del Rey 61,Hortaleza 9,Apartment
93.0,2,2.0,1,two,0.0,1272,3538,0,,,,0,1,1.0,1.0,F,1,0.0,1.0,0.0,0.0,,Pinar del Rey 61,Hortaleza 9,Apartment
69.0,2,1.0,1,four,0.0,1402,5565,0,0.0,1.0,0.0,1,0,1.0,1.0,not indicated,0,0.0,1.0,1.0,0.0,,Apóstol Santiago 57,Hortaleza 9,Apartment
140.0,4,2.0,1,two,0.0,1535,3157,0,0.0,1.0,0.0,1,1,1.0,1.0,not indicated,1,0.0,0.0,0.0,1.0,,Pinar del Rey 61,Hortaleza 9,Apartment
335.0,4,3.0,1,,,2265,2284,0,0.0,0.0,1.0,1,1,,,C,1,0.0,1.0,0.0,0.0,1999.0,Palomas 60,Hortaleza 9,Chalet
170.0,4,3.0,1,,0.0,2159,4206,0,0.0,,,0,1,,,in process,1,,,,,,Apóstol Santiago 57,Hortaleza 9,House
258.0,6,3.0,1,,0.0,-140,5388,0,0.0,0.0,1.0,1,1,,,in process,1,,,,,,Palomas 60,Hortaleza 9,House
112.0,3,2.0,1,six,0.0,1462,3661,0,0.0,,,0,1,1.0,1.0,in process,1,1.0,0.0,0.0,0.0,1985.0,Canillas 58,Hortaleza 9,Apartment
123.0,3,2.0,1,two,0.0,1841,4681,0,0.0,,,1,1,1.0,1.0,in process,1,0.0,1.0,0.0,1.0,2010.0,Sanchinarro 62,Hortaleza 9,Apartment
57.0,3,1.0,1,three,0.0,847,3140,0,0.0,,,1,1,0.0,1.0,in process,0,0.0,0.0,0.0,1.0,,Pinar del Rey 61,Hortaleza 9,Apartment
600.0,4,7.0,1,,,-17213,3083,0,0.0,,,1,1,,,in process,1,1.0,1.0,1.0,1.0,,Conde Orgaz-Piovera 59,Hortaleza 9,House
122.0,3,2.0,1,four,0.0,1897,4918,0,0.0,,,1,1,1.0,1.0,in process,1,,,,,1998.0,Palomas 60,Hortaleza 9,Apartment
48.0,1,1.0,1,one,0.0,910,4125,0,0.0,,,1,1,1.0,1.0,G,0,,,,,,Canillas 58,Hortaleza 9,Apartment
93.0,1,1.0,1,two,0.0,1064,2677,0,0.0,,,1,1,1.0,1.0,G,1,,,,,2002.0,Canillas 58,Hortaleza 9,Apartment
845.0,5,5.0,1,,,-15635,2160,0,0.0,,,0,1,,,G,1,,,,,1977.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
452.0,5,5.0,1,,0.0,-14150,3982,0,0.0,,,1,0,,,D,1,0.0,0.0,1.0,0.0,2017.0,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
80.0,2,2.0,1,one,0.0,1524,5462,0,0.0,0.0,1.0,1,1,1.0,1.0,D,1,,,,,,Sanchinarro 62,Hortaleza 9,Apartment
60.0,0,1.0,0,three,0.0,948,3500,0,0.0,0.0,1.0,1,1,1.0,1.0,C,1,,,,,,Sanchinarro 62,Hortaleza 9,Studio
72.0,1,1.0,1,one,0.0,1009,3194,0,0.0,,,1,1,1.0,1.0,E,0,,,,,1979.0,Canillas 58,Hortaleza 9,Apartment
550.0,5,6.0,1,,0.0,-9067,3091,0,0.0,0.0,1.0,1,1,,,in process,1,0.0,0.0,1.0,1.0,,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
276.0,5,4.0,1,,0.0,2378,2989,0,0.0,0.0,1.0,1,1,,,E,1,0.0,1.0,1.0,0.0,,Pinar del Rey 61,Hortaleza 9,Chalet
429.0,6,5.0,1,,0.0,452,3147,0,0.0,0.0,1.0,1,1,,,C,1,0.0,0.0,1.0,0.0,1992.0,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
130.0,3,2.0,1,one,0.0,1943,4769,0,0.0,0.0,1.0,1,1,1.0,1.0,B,1,0.0,0.0,0.0,1.0,2006.0,Palomas 60,Hortaleza 9,Apartment
235.0,4,4.0,1,one,0.0,2512,4021,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,,,,,1994.0,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
152.0,3,2.0,0,two,0.0,1747,3520,0,1.0,,,0,0,1.0,1.0,A,0,,,,,,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
,7,7.0,1,,0.0,-266250,2727,1,0.0,,,0,0,,,not indicated,1,,,,,,Canillas 58,Hortaleza 9,House
115.0,3,1.0,1,four,0.0,1174,2522,1,0.0,1.0,0.0,1,1,1.0,,not indicated,0,,,,,,Canillas 58,Hortaleza 9,Apartment
600.0,5,5.0,1,,0.0,-24524,3250,0,0.0,0.0,1.0,1,1,,,in process,1,0.0,1.0,1.0,1.0,,Conde Orgaz-Piovera 59,Hortaleza 9,House
136.0,3,2.0,1,three,0.0,1827,4191,0,0.0,,,1,1,1.0,1.0,in process,1,1.0,1.0,1.0,1.0,2004.0,Sanchinarro 62,Hortaleza 9,Apartment
310.0,4,2.0,1,,,2516,3097,0,0.0,,,1,1,,,E,1,0.0,0.0,1.0,1.0,2002.0,Pinar del Rey 61,Hortaleza 9,House
110.0,2,2.0,0,three,0.0,1770,4955,0,0.0,,,0,0,1.0,1.0,not indicated,0,,,,,,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
85.0,3,1.0,0,one,0.0,1035,2812,0,0.0,,,0,0,0.0,1.0,not indicated,0,,,,,,Canillas 58,Hortaleza 9,Apartment
116.0,2,2.0,1,two,0.0,1655,4267,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,0.0,0.0,1.0,0.0,2004.0,Palomas 60,Hortaleza 9,Apartment
724.0,6,7.0,1,,,-564667,4834,0,0.0,0.0,1.0,1,1,,,in process,1,0.0,0.0,1.0,1.0,1983.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
159.0,3,2.0,1,two,0.0,2232,4711,0,0.0,0.0,1.0,1,0,1.0,1.0,not indicated,1,,,,,,Palomas 60,Hortaleza 9,Apartment
93.0,3,2.0,1,three,0.0,1571,4925,0,0.0,0.0,1.0,1,1,1.0,1.0,D,1,0.0,1.0,0.0,0.0,2003.0,Sanchinarro 62,Hortaleza 9,Apartment
554.0,5,4.0,1,,0.0,-51191,3971,0,0.0,0.0,1.0,0,1,,,C,1,0.0,1.0,1.0,1.0,1985.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
466.0,6,5.0,1,,0.0,-224653,6223,0,0.0,0.0,1.0,1,1,,,E,1,0.0,0.0,1.0,1.0,1979.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
227.0,3,3.0,1,five,0.0,2148,3128,0,0.0,0.0,1.0,1,0,1.0,1.0,C,1,0.0,0.0,0.0,1.0,1973.0,Palomas 60,Hortaleza 9,Apartment
107.0,2,2.0,1,three,0.0,1564,4252,0,0.0,0.0,1.0,1,1,1.0,1.0,not indicated,1,1.0,0.0,0.0,0.0,,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
150.0,3,2.0,1,one,0.0,2092,4567,0,0.0,,,1,1,1.0,1.0,G,1,,,,,2006.0,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
36.0,0,1.0,1,zero,1.0,816,4722,0,0.0,,,0,1,0.0,1.0,G,0,,,,,1969.0,Canillas 58,Hortaleza 9,Studio
137.0,1,2.0,1,two,0.0,2234,5474,0,0.0,0.0,1.0,1,1,1.0,1.0,D,1,0.0,1.0,0.0,1.0,2006.0,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
157.0,3,2.0,0,,0.0,1382,2389,1,0.0,0.0,1.0,0,0,,,E,0,,,,,1963.0,Pinar del Rey 61,Hortaleza 9,Chalet
72.0,1,1.0,0,two,0.0,1165,3976,0,,0.0,1.0,1,0,1.0,1.0,in process,0,0.0,1.0,1.0,0.0,2019.0,Canillas 58,Hortaleza 9,Apartment
90.0,3,2.0,1,Mezzanine,1.0,1223,3433,0,0.0,1.0,0.0,1,1,1.0,1.0,not indicated,0,0.0,0.0,0.0,1.0,,Canillas 58,Hortaleza 9,Apartment
65.0,1,1.0,1,three,0.0,1116,4123,1,0.0,,,1,1,1.0,,not indicated,0,0.0,0.0,0.0,1.0,,Canillas 58,Hortaleza 9,Apartment
700.0,5,5.0,1,,,-17213,2643,0,0.0,0.0,1.0,0,0,,,in process,0,0.0,0.0,1.0,0.0,1977.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
460.0,5,4.0,1,,,-224653,6304,0,0.0,,,0,1,,,in process,0,0.0,0.0,1.0,0.0,,Conde Orgaz-Piovera 59,Hortaleza 9,House
600.0,5,5.0,1,,,-266250,5000,0,0.0,,,1,0,,,in process,0,0.0,1.0,1.0,0.0,,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
,8,5.0,0,,0.0,-886529,3632,0,0.0,0.0,1.0,0,1,,,F,1,0.0,0.0,1.0,0.0,1985.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
311.0,7,5.0,1,,,1536,4019,0,0.0,,,1,0,,,D,1,,,,,,Apóstol Santiago 57,Hortaleza 9,Chalet
850.0,6,8.0,1,,,-104074,2941,0,0.0,,,1,1,,,in process,1,0.0,0.0,1.0,0.0,1985.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
750.0,6,7.0,1,,0.0,-313261,4133,0,0.0,,,1,1,,,in process,1,,,,,,Conde Orgaz-Piovera 59,Hortaleza 9,House
452.0,6,6.0,1,,,-14150,3982,0,0.0,0.0,1.0,1,1,,,in process,1,,,,,2009.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
201.0,3,4.0,1,one,0.0,2516,4776,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,0.0,0.0,1.0,0.0,1991.0,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
800.0,7,6.0,1,,,-65933,2875,0,0.0,0.0,1.0,0,1,,,not indicated,1,1.0,1.0,1.0,1.0,1985.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
,5,6.0,1,,0.0,-1823000,4500,0,0.0,0.0,1.0,1,1,,,B,1,0.0,0.0,1.0,1.0,,Conde Orgaz-Piovera 59,Hortaleza 9,House
384.0,5,6.0,1,,,-7993,4362,0,0.0,0.0,1.0,1,1,,,in process,1,,,,,1993.0,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
225.0,4,4.0,1,two,0.0,-2333,6667,0,0.0,0.0,1.0,1,1,1.0,1.0,B,1,1.0,1.0,0.0,0.0,2015.0,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
173.0,2,2.0,1,two,0.0,2457,6069,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,0,1.0,1.0,0.0,0.0,,Conde Orgaz-Piovera 59,Hortaleza 9,Duplex
217.0,4,2.0,1,two,0.0,2056,3083,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,,,,,1976.0,Palomas 60,Hortaleza 9,Apartment
55.0,2,1.0,1,one,0.0,991,4073,0,0.0,0.0,1.0,0,0,1.0,1.0,in process,0,1.0,0.0,0.0,0.0,1969.0,Pinar del Rey 61,Hortaleza 9,Apartment
478.0,4,6.0,1,four,0.0,-1512366,9038,0,0.0,0.0,1.0,1,1,1.0,1.0,A,0,0.0,0.0,1.0,1.0,2020.0,Conde Orgaz-Piovera 59,Hortaleza 9,Penthouse
770.0,5,5.0,1,,,-104074,3247,0,0.0,,,1,1,,,A,1,,,,,,Conde Orgaz-Piovera 59,Hortaleza 9,House
416.0,5,5.0,1,,,-4391,3786,0,0.0,0.0,1.0,1,1,,,in process,1,0.0,1.0,0.0,0.0,2000.0,Canillas 58,Hortaleza 9,House
394.0,5,4.0,1,zero,1.0,-1225,3680,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,,,,,2008.0,Canillas 58,Hortaleza 9,Apartment
343.0,6,5.0,1,three,0.0,2516,2857,0,0.0,0.0,1.0,1,1,1.0,1.0,E,1,,,,,1989.0,Canillas 58,Hortaleza 9,Apartment
120.0,2,2.0,1,one,0.0,1683,4225,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,2006.0,Virgen del Cortijo - Manoteras 64,Hortaleza 9,Apartment
371.0,5,5.0,1,,0.0,-1866,3989,0,0.0,0.0,1.0,1,1,,,E,1,0.0,0.0,1.0,0.0,2010.0,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
114.0,2,2.0,0,two,0.0,1484,3679,0,1.0,,,0,0,1.0,1.0,not indicated,1,,,,,,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
114.0,2,2.0,0,one,0.0,1654,4337,0,1.0,,,0,0,1.0,1.0,not indicated,1,,,,,,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
156.0,4,3.0,0,three,0.0,1961,4024,0,1.0,,,0,0,1.0,1.0,not indicated,1,,,,,,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
173.0,4,2.0,0,two,0.0,1984,3686,0,1.0,,,0,0,1.0,,B,1,,,,,,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
138.0,3,2.0,0,two,0.0,1703,3739,0,1.0,,,0,0,1.0,,B,1,0.0,0.0,1.0,0.0,,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
168.0,4,3.0,0,one,0.0,2246,4498,0,1.0,,,0,0,1.0,1.0,not indicated,1,,,,,,Sanchinarro 62,Hortaleza 9,Apartment
145.0,3,2.0,0,,,2039,4564,0,1.0,,,0,0,1.0,1.0,not indicated,1,,,,,,Sanchinarro 62,Hortaleza 9,Apartment
501.0,4,3.0,1,,,-93355,4890,0,0.0,0.0,1.0,1,0,,,in process,0,,,,,1977.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
400.0,4,4.0,1,,0.0,-83453,6000,0,0.0,,,1,1,,,C,1,,,,,,Conde Orgaz-Piovera 59,Hortaleza 9,House
,6,6.0,1,,0.0,-6603834,4000,0,0.0,,,0,0,,,A,0,,,,,,Conde Orgaz-Piovera 59,Hortaleza 9,House
580.0,5,6.0,1,,0.0,-17213,3190,0,0.0,0.0,1.0,1,1,,,in process,1,0.0,0.0,1.0,0.0,1985.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
228.0,3,3.0,1,four,0.0,2516,4211,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,0.0,0.0,1.0,0.0,1995.0,Conde Orgaz-Piovera 59,Hortaleza 9,Penthouse
430.0,5,5.0,1,,0.0,452,3140,0,0.0,0.0,1.0,1,1,,,F,0,0.0,0.0,1.0,0.0,1992.0,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
150.0,3,2.0,1,one,0.0,1966,4200,0,0.0,0.0,1.0,1,1,1.0,1.0,E,1,0.0,1.0,0.0,0.0,2005.0,Palomas 60,Hortaleza 9,Apartment
302.0,5,4.0,1,,,1059,4305,0,0.0,0.0,1.0,1,1,,,in process,1,1.0,0.0,1.0,0.0,1989.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
575.0,4,4.0,1,,,-27054,3443,0,0.0,,,0,1,,,E,1,,,,,,Conde Orgaz-Piovera 59,Hortaleza 9,House
592.0,5,5.0,1,,0.0,-51191,3716,1,0.0,,,1,0,,,E,0,,,,,,Conde Orgaz-Piovera 59,Hortaleza 9,House
381.0,5,5.0,1,,0.0,-140,3648,0,0.0,1.0,0.0,0,1,,,E,0,,,,,1996.0,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
447.0,5,4.0,1,,0.0,-1225,3244,0,0.0,1.0,0.0,0,1,,,E,0,,,,,1990.0,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
450.0,6,5.0,1,,0.0,-4391,3500,0,0.0,,,1,1,,,E,1,,,,,,Canillas 58,Hortaleza 9,House
580.0,6,7.0,1,,0.0,-17213,3190,1,0.0,,,1,1,,,D,1,,,,,1985.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
125.0,3,3.0,1,three,0.0,1862,4680,0,0.0,0.0,1.0,1,0,1.0,1.0,in process,1,,,,,2001.0,Canillas 58,Hortaleza 9,Duplex
415.0,5,4.0,1,,0.0,-1225,3494,0,0.0,0.0,1.0,1,1,,,C,1,0.0,0.0,1.0,0.0,1992.0,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
449.0,7,8.0,1,,0.0,-65933,5122,1,0.0,0.0,1.0,0,1,,,F,1,0.0,1.0,1.0,0.0,1978.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
998.0,7,4.0,1,,0.0,-735341,3707,1,0.0,0.0,1.0,0,1,,,C,1,0.0,0.0,1.0,0.0,1970.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
,6,8.0,1,,0.0,-1823000,4500,0,0.0,,,1,1,,,in process,1,0.0,0.0,1.0,0.0,1984.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
465.0,5,6.0,1,,0.0,-140,2989,0,0.0,,,1,1,,,D,1,1.0,0.0,0.0,1.0,1998.0,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
360.0,5,4.0,1,,,2347,3056,0,0.0,0.0,1.0,1,1,,,in process,1,,,,,1988.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
119.0,3,3.0,1,one,0.0,1598,3950,0,0.0,0.0,1.0,0,1,1.0,1.0,E,1,0.0,1.0,0.0,1.0,2006.0,Sanchinarro 62,Hortaleza 9,Apartment
317.0,5,6.0,1,three,0.0,-1132,4560,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,1.0,1.0,1.0,1.0,,Canillas 58,Hortaleza 9,Penthouse
218.0,4,3.0,1,five,0.0,2070,3096,0,0.0,1.0,0.0,1,1,1.0,1.0,F,1,0.0,1.0,1.0,0.0,1973.0,Palomas 60,Hortaleza 9,Apartment
130.0,2,2.0,1,four,0.0,1931,4731,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,0.0,1.0,1.0,0.0,1991.0,Conde Orgaz-Piovera 59,Hortaleza 9,Duplex
,5,8.0,1,,,-941720,2639,1,0.0,0.0,1.0,1,1,,,in process,1,0.0,1.0,1.0,0.0,1979.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
170.0,3,3.0,1,one,0.0,2493,5382,0,,0.0,1.0,1,1,1.0,1.0,C,1,1.0,1.0,0.0,0.0,2003.0,Conde Orgaz-Piovera 59,Hortaleza 9,Duplex
244.0,4,3.0,1,zero,1.0,2417,3484,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,,,,,1978.0,Palomas 60,Hortaleza 9,Apartment
409.0,5,6.0,1,three,0.0,-7145,4044,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,1.0,1.0,1.0,1.0,,Canillas 58,Hortaleza 9,Penthouse
391.0,5,7.0,1,,,-4866,4066,0,0.0,0.0,1.0,1,1,,,in process,1,0.0,0.0,1.0,1.0,2003.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
280.0,4,5.0,1,two,0.0,-14970,6479,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,0.0,0.0,1.0,0.0,2017.0,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
894.0,5,7.0,1,,,-366133,3579,0,0.0,,,1,1,,,in process,1,,,,,1992.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
443.0,6,6.0,1,,0.0,-51191,4966,0,0.0,,,1,1,,,in process,1,1.0,1.0,1.0,1.0,1985.0,Conde Orgaz-Piovera 59,Hortaleza 9,House
,9,8.0,1,,,-2871645,4326,0,0.0,,,1,1,,,A,1,,,,,,Conde Orgaz-Piovera 59,Hortaleza 9,House
122.0,2,2.0,0,three,0.0,1574,3762,0,1.0,,,0,0,1.0,1.0,A,0,,,,,,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
121.0,3,2.0,1,three,0.0,2115,5744,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,0.0,0.0,0.0,1.0,1980.0,Gaztambide 34,Chamberí 6,Apartment
152.0,2,2.0,1,two,0.0,2234,4934,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Apartment
180.0,5,1.0,1,four,0.0,2124,3883,1,0.0,1.0,0.0,0,0,1.0,1.0,in process,0,0.0,0.0,0.0,1.0,,Gaztambide 34,Chamberí 6,Apartment
320.0,5,3.0,0,four,0.0,-261854,9344,1,0.0,1.0,0.0,1,1,1.0,1.0,C,1,0.0,0.0,1.0,1.0,,Almagro 32,Chamberí 6,Apartment
68.0,2,1.0,1,three,0.0,1689,7500,0,0.0,1.0,0.0,0,1,1.0,0.0,in process,0,,,,,,Trafalgar 35,Chamberí 6,Apartment
177.0,5,2.0,1,three,0.0,2081,3842,1,0.0,1.0,0.0,0,1,1.0,0.0,in process,0,0.0,0.0,1.0,0.0,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Apartment
90.0,1,2.0,1,one,0.0,1989,7111,0,0.0,,,1,1,1.0,1.0,D,0,1.0,1.0,1.0,1.0,,Almagro 32,Chamberí 6,Apartment
102.0,3,2.0,0,,,1519,4265,1,0.0,1.0,0.0,0,1,1.0,1.0,E,0,0.0,0.0,0.0,1.0,1956.0,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Apartment
