sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,floor,is_floor_under,rent_price,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,energy_certificate,has_parking,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,neighborhood,District,HouseType
625.0,6,3.0,True,Unknown,False,2514,990000,1584,False,Unknown,Unknown,Unknown,Unknown,False,True,Unknown,Unknown,in process,False,Unknown,Unknown,Unknown,Unknown,Palomas 60,Hortaleza 9,House
72.0,3,1.0,True,2,False,851,179990,2500,False,Unknown,1970.0,False,True,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
170.0,3,3.0,False,1,False,2445,870000,5118,False,False,Unknown,Unknown,Unknown,True,True,True,True,E,True,False,True,False,True,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
85.0,3,2.0,True,2,False,1346,360000,4235,False,False,1985.0,False,True,True,True,True,True,in process,True,True,True,False,False,Canillas 58,Hortaleza 9,Apartment
112.0,3,2.0,True,4,False,1530,440000,3929,False,False,Unknown,Unknown,Unknown,True,True,True,Unknown,E,True,Unknown,Unknown,Unknown,Unknown,Sanchinarro 62,Hortaleza 9,Apartment
113.0,3,2.0,True,1,False,1664,499000,4416,False,False,Unknown,Unknown,Unknown,True,True,True,True,E,False,True,False,False,False,Sanchinarro 62,Hortaleza 9,Apartment
625.0,4,3.0,True,Unknown,False,2514,990000,1584,False,False,Unknown,Unknown,Unknown,False,True,Unknown,Unknown,in process,False,Unknown,Unknown,Unknown,Unknown,Palomas 60,Hortaleza 9,Chalet
75.0,1,1.0,False,1,False,1287,335000,4467,False,False,2006.0,False,True,True,True,True,True,E,True,False,True,False,False,Virgen del Cortijo - Manoteras 64,Hortaleza 9,Apartment
167.0,4,2.0,True,1,False,1955,625000,3743,False,False,Unknown,True,False,False,True,True,True,E,True,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
107.0,7,2.0,True,Unknown,Unknown,1878,592000,5533,False,Unknown,Unknown,False,True,False,False,Unknown,Unknown,F,False,False,False,True,False,Valdebebas - Valdefuentes 63,Hortaleza 9,House
242.0,4,6.0,True,Unknown,Unknown,2470,890000,3678,True,False,1987.0,False,True,True,True,Unknown,Unknown,in process,True,False,False,True,False,Palomas 60,Hortaleza 9,Chalet
413.0,5,5.0,True,Unknown,Unknown,2516,980000,2373,False,False,1993.0,False,True,True,False,Unknown,Unknown,in process,False,False,False,True,False,Canillas 58,Hortaleza 9,House
344.0,4,4.0,True,2,False,-14970,1814000,5273,False,False,Unknown,True,False,True,False,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
450.0,8,4.0,True,Unknown,Unknown,1059,1300000,2889,False,False,Unknown,Unknown,Unknown,True,False,Unknown,Unknown,in process,False,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,Chalet
84.0,1,1.0,True,2,False,1655,495000,5893,False,False,1996.0,Unknown,Unknown,True,True,True,True,in process,True,False,False,False,True,Conde Orgaz-Piovera 59,Hortaleza 9,Duplex
819.0,8,6.0,True,Unknown,False,-11413234,6800000,8303,False,False,Unknown,Unknown,Unknown,True,False,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,House
220.0,3,3.0,True,2,False,2324,795000,3614,False,False,Unknown,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Virgen del Cortijo - Manoteras 64,Hortaleza 9,Penthouse
85.0,3,1.0,True,2,False,1064,249000,2929,False,False,1970.0,False,True,True,True,True,True,E,False,False,False,True,False,Pinar del Rey 61,Hortaleza 9,Apartment
162.0,3,2.0,True,5,False,2115,695000,4290,False,False,2000.0,False,True,True,True,True,True,C,True,False,True,True,False,Palomas 60,Hortaleza 9,Penthouse
384.0,5,5.0,True,Unknown,False,-7993,1675000,4362,False,False,1993.0,False,True,True,True,Unknown,Unknown,C,True,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
360.0,5,4.0,True,Unknown,False,2497,920000,2556,False,False,2015.0,False,True,True,True,Unknown,Unknown,in process,True,Unknown,Unknown,Unknown,Unknown,Valdebebas - Valdefuentes 63,Hortaleza 9,Chalet
240.0,5,3.0,True,Unknown,False,-5194,1600000,6667,True,False,1962.0,False,True,False,True,Unknown,Unknown,in process,True,True,True,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,House
125.0,3,2.0,True,1,False,1544,446000,3568,False,False,2003.0,False,True,True,True,True,True,in process,True,True,False,True,False,Sanchinarro 62,Hortaleza 9,Apartment
72.0,2,1.0,True,5,False,988,223000,3097,False,False,Unknown,False,True,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
138.0,3,2.0,True,7,False,1667,500000,3623,False,False,1975.0,False,True,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Apóstol Santiago 57,Hortaleza 9,Apartment
500.0,6,5.0,True,Unknown,False,-13026,1780000,3560,False,False,1990.0,False,True,True,True,Unknown,Unknown,D,True,True,True,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
85.0,2,2.0,True,1,False,1530,440000,5176,False,False,1999.0,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Palomas 60,Hortaleza 9,Apartment
170.0,4,3.0,True,Bajo,True,1869,588000,3459,False,False,1998.0,False,True,True,True,True,True,C,True,False,False,False,True,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
400.0,6,5.0,True,Unknown,False,18,1380000,3450,False,False,1990.0,False,True,True,True,Unknown,Unknown,D,True,True,True,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
240.0,6,4.0,True,2,False,2432,860000,3583,False,False,1979.0,True,False,True,True,True,True,E,True,False,False,True,False,Apóstol Santiago 57,Hortaleza 9,Apartment
116.0,2,2.0,True,2,False,1655,495000,4267,False,False,2004.0,False,True,True,True,True,True,in process,True,False,True,True,False,Palomas 60,Hortaleza 9,Apartment
110.0,2,2.0,True,1,False,1689,510000,4636,False,False,Unknown,False,True,True,True,True,True,in process,True,False,False,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
138.0,4,2.0,False,Unknown,False,1382,375000,2717,False,False,1966.0,False,True,True,True,Unknown,Unknown,in process,False,False,True,False,True,Apóstol Santiago 57,Hortaleza 9,Chalet
310.0,4,4.0,True,Unknown,False,2516,960000,3097,False,False,2002.0,False,True,True,True,Unknown,Unknown,not indicated,True,False,False,True,False,Pinar del Rey 61,Hortaleza 9,Chalet
420.0,5,5.0,True,Unknown,False,-14150,1800000,4286,False,False,1992.0,False,True,True,True,Unknown,Unknown,D,True,True,False,False,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
400.0,5,6.0,True,Unknown,False,-2214,1495000,3738,False,False,1997.0,Unknown,Unknown,True,True,Unknown,Unknown,D,True,False,True,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
88.0,2,1.0,True,4,False,747,151000,1716,False,False,1979.0,True,False,False,True,True,True,not indicated,False,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
500.0,6,4.0,True,Unknown,False,-224653,2900000,5800,True,False,1979.0,False,True,False,True,Unknown,Unknown,E,True,True,True,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,House
500.0,5,5.0,True,Unknown,False,-9067,1700000,3400,False,False,Unknown,Unknown,Unknown,True,True,Unknown,Unknown,in process,False,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
320.0,5,5.0,True,Unknown,False,-83453,2400000,7500,False,False,1983.0,Unknown,Unknown,True,True,Unknown,Unknown,F,True,False,True,False,False,Conde Orgaz-Piovera 59,Hortaleza 9,House
140.0,3,2.0,False,7,False,1818,566000,4043,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
147.0,3,2.0,False,6,False,1874,590400,4016,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
147.0,3,2.0,False,6,False,1854,581500,3956,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
142.0,3,2.0,False,2,False,1797,557100,3923,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
140.0,3,2.0,False,1,False,1762,541600,3869,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
140.0,3,2.0,False,1,False,1765,542900,3878,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
179.0,3,2.0,True,4,False,2245,755000,4218,False,False,1993.0,False,True,True,True,True,True,in process,True,False,True,False,True,Conde Orgaz-Piovera 59,Hortaleza 9,Penthouse
83.0,3,2.0,True,7,False,1180,292000,3518,False,False,1972.0,False,True,False,True,True,True,in process,False,False,True,False,False,Pinar del Rey 61,Hortaleza 9,Apartment
140.0,3,2.0,True,1,False,1779,549000,3921,False,False,2008.0,True,False,True,True,True,True,in process,True,True,True,True,True,Sanchinarro 62,Hortaleza 9,Apartment
167.0,4,2.0,True,1,False,2012,650000,3892,False,False,2005.0,False,True,True,True,True,True,D,True,True,True,False,False,Sanchinarro 62,Hortaleza 9,Apartment
42.0,0,1.0,True,6,False,686,135000,3214,False,False,Unknown,False,True,False,True,True,True,in process,False,False,False,False,True,Pinar del Rey 61,Hortaleza 9,Studio
79.0,2,1.0,True,Bajo,True,913,199000,2519,False,False,Unknown,True,False,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
94.0,3,2.0,True,1,False,1248,318997,3394,True,False,1975.0,True,False,False,True,True,True,in process,False,False,False,True,True,Canillas 58,Hortaleza 9,Apartment
50.0,1,1.0,True,Bajo,True,744,150000,3000,False,Unknown,1973.0,Unknown,Unknown,True,False,Unknown,Unknown,in process,False,False,False,False,True,Canillas 58,Hortaleza 9,Apartment
103.0,2,2.0,True,1,False,1530,440000,4272,False,False,Unknown,False,True,True,True,True,True,in process,True,False,True,True,False,Sanchinarro 62,Hortaleza 9,Apartment
65.0,2,1.0,True,1,False,985,222000,3415,False,False,Unknown,False,True,True,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,Penthouse
48.0,2,1.0,True,4,False,744,150000,3125,False,False,Unknown,Unknown,Unknown,True,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
107.0,3,2.0,True,4,False,1272,329000,3075,False,False,1994.0,False,True,True,False,True,True,in process,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
75.0,2,1.0,True,7,False,1172,289000,3853,False,False,1972.0,True,False,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Apóstol Santiago 57,Hortaleza 9,Apartment
190.0,5,2.0,True,3,False,2417,850000,4474,False,False,2010.0,Unknown,Unknown,True,True,True,True,in process,True,False,False,True,True,Sanchinarro 62,Hortaleza 9,Apartment
400.0,5,6.0,True,Unknown,False,-4866,1590000,3975,False,False,2003.0,False,True,True,True,Unknown,Unknown,D,True,True,True,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
415.0,6,5.0,True,Unknown,False,2475,895000,2157,True,False,1981.0,False,True,True,True,Unknown,Unknown,in process,True,False,False,True,False,Palomas 60,Hortaleza 9,Chalet
153.0,4,3.0,True,5,False,2047,665000,4346,False,False,2003.0,False,True,True,True,True,True,in process,True,False,False,True,False,Sanchinarro 62,Hortaleza 9,Apartment
67.0,1,1.0,True,1,False,1072,252000,3761,False,False,Unknown,False,True,True,True,True,True,in process,False,False,False,False,True,Canillas 58,Hortaleza 9,Apartment
109.0,2,2.0,True,4,False,1485,420000,3853,False,False,2003.0,False,True,False,True,True,True,in process,True,False,False,True,False,Sanchinarro 62,Hortaleza 9,Apartment
90.0,3,1.0,True,1,False,1260,324000,3600,False,False,Unknown,True,False,True,True,True,True,D,False,False,False,False,True,Canillas 58,Hortaleza 9,Apartment
100.0,2,1.0,True,1,False,1416,390000,3900,False,False,1964.0,True,False,True,False,False,True,E,False,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,Apartment
61.0,3,1.0,True,5,False,743,149900,2457,False,False,Unknown,False,True,True,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
58.0,3,1.0,True,2,False,698,138000,2379,True,False,Unknown,False,True,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
152.0,4,3.0,False,2,False,2040,662000,4355,False,False,Unknown,Unknown,Unknown,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,Apartment
90.0,2,2.0,False,4,False,1530,440000,4889,False,False,Unknown,False,True,True,True,True,True,in process,True,True,True,False,False,Virgen del Cortijo - Manoteras 64,Hortaleza 9,Apartment
111.0,3,2.0,False,1,False,1368,369000,3324,False,False,Unknown,True,False,True,True,True,True,in process,False,False,True,False,False,Canillas 58,Hortaleza 9,Apartment
78.0,3,1.0,True,4,False,879,188400,2415,True,False,Unknown,Unknown,Unknown,False,False,True,True,G,False,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
60.0,2,1.0,True,3,False,833,175000,2917,False,False,Unknown,False,True,True,True,False,True,in process,False,False,True,False,True,Pinar del Rey 61,Hortaleza 9,Apartment
65.0,1,1.0,True,Bajo,True,881,189000,2908,False,Unknown,Unknown,Unknown,Unknown,False,False,Unknown,True,in process,False,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
72.0,3,1.0,True,Unknown,False,1135,275000,3819,False,False,Unknown,False,True,False,True,Unknown,Unknown,in process,False,False,False,False,True,Valdebebas - Valdefuentes 63,Hortaleza 9,Chalet
147.0,3,2.0,False,1,False,1830,571000,3884,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
120.0,2,2.0,True,6,False,1938,618000,5150,False,False,Unknown,True,False,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Apóstol Santiago 57,Hortaleza 9,Apartment
150.0,3,2.0,True,1,False,2092,685000,4567,False,False,2007.0,False,True,True,True,True,True,in process,True,False,True,False,False,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
91.0,3,2.0,False,4,False,1323,350000,3846,False,False,1984.0,False,True,True,True,True,True,in process,True,True,True,True,True,Canillas 58,Hortaleza 9,Apartment
415.0,5,4.0,True,Unknown,False,-1225,1450000,3494,False,False,1992.0,False,True,True,True,Unknown,Unknown,D,True,False,False,False,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
90.0,2,3.0,False,3,False,1172,289000,3211,False,False,2006.0,False,True,True,True,True,True,E,True,False,True,True,False,Pinar del Rey 61,Hortaleza 9,Duplex
800.0,5,7.0,True,Unknown,False,-17213,1850000,2312,True,False,1981.0,False,True,True,True,Unknown,Unknown,A,True,False,True,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,House
280.0,5,4.0,True,4,False,2514,950000,3393,False,False,Unknown,True,False,False,True,True,True,in process,True,False,True,False,False,Apóstol Santiago 57,Hortaleza 9,Apartment
167.0,3,2.0,True,4,False,2333,800000,4790,False,False,1989.0,False,True,True,True,True,True,in process,True,False,False,False,True,Canillas 58,Hortaleza 9,Penthouse
146.0,3,2.0,True,1,False,1943,620000,4247,False,False,2005.0,False,True,True,True,True,True,E,True,False,True,False,True,Palomas 60,Hortaleza 9,Apartment
286.0,4,4.0,True,2,False,-14970,1814000,6343,False,False,2018.0,True,False,True,True,True,True,E,False,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
293.0,4,4.0,True,2,False,-38587,2097000,7157,False,False,2018.0,Unknown,Unknown,True,True,True,True,E,False,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
400.0,6,6.0,True,Unknown,False,-742,1425000,3562,False,False,1993.0,Unknown,Unknown,True,True,Unknown,Unknown,E,True,Unknown,Unknown,Unknown,Unknown,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
170.0,4,2.0,True,1,False,2012,650000,3824,False,False,Unknown,False,True,True,True,True,True,E,True,True,False,False,True,Sanchinarro 62,Hortaleza 9,Apartment
65.0,2,1.0,True,5,False,988,223000,3431,False,False,Unknown,Unknown,Unknown,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
86.0,3,1.0,True,9,False,1135,275000,3198,False,False,1976.0,Unknown,Unknown,True,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Pinar del Rey 61,Hortaleza 9,Apartment
130.0,4,2.0,True,3,False,1664,499000,3838,False,False,2004.0,False,True,True,True,True,True,in process,True,True,True,True,True,Sanchinarro 62,Hortaleza 9,Apartment
92.0,2,2.0,True,Bajo,True,1485,420000,4565,False,False,2004.0,False,True,False,True,True,True,in process,True,True,False,False,False,Sanchinarro 62,Hortaleza 9,Apartment
740.0,5,7.0,True,Unknown,False,-366133,3200000,4324,False,False,1992.0,False,True,True,True,Unknown,Unknown,B,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
290.0,4,5.0,True,3,False,-24524,1950000,6724,False,False,2017.0,True,False,True,True,True,True,B,True,False,True,True,True,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
700.0,6,6.0,True,Unknown,Unknown,-1059741,4000000,5714,False,False,1979.0,False,True,True,True,Unknown,Unknown,C,True,False,True,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,House
573.0,5,6.0,True,Unknown,Unknown,-14150,1800000,3141,False,False,2009.0,False,True,True,True,Unknown,Unknown,D,True,False,True,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
177.0,4,2.0,True,4,False,1610,475000,2684,False,False,1973.0,False,True,True,True,True,True,in process,False,False,False,True,True,Apóstol Santiago 57,Hortaleza 9,Apartment
400.0,5,5.0,True,Unknown,False,-140,1390000,3475,False,False,1996.0,False,True,True,True,Unknown,Unknown,C,True,False,False,False,True,Conde Orgaz-Piovera 59,Hortaleza 9,Chalet
286.0,4,5.0,True,2,False,-14970,1814000,6343,False,False,2017.0,False,True,True,True,True,True,B,True,False,True,False,False,Conde Orgaz-Piovera 59,Hortaleza 9,Apartment
395.0,5,4.0,True,Unknown,Unknown,-38920,2100000,5316,True,False,1978.0,False,True,True,True,Unknown,Unknown,G,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,House
140.0,3,3.0,True,5,False,2514,990000,7071,False,False,2005.0,False,True,True,True,True,True,B,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Penthouse
440.0,6,6.0,True,Unknown,False,2374,1090000,2477,False,False,1992.0,False,True,True,True,Unknown,Unknown,in process,True,False,True,False,True,Canillas 58,Hortaleza 9,Chalet
200.0,3,2.0,True,3,False,-2333,1500000,7500,False,False,1982.0,False,True,True,True,True,True,C,True,False,True,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,Penthouse
620.0,5,7.0,True,Unknown,Unknown,-17213,1850000,2984,False,False,1985.0,Unknown,Unknown,True,True,Unknown,Unknown,D,True,False,False,True,False,Conde Orgaz-Piovera 59,Hortaleza 9,House
141.0,3,2.0,False,1,False,1789,553600,3926,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Valdebebas - Valdefuentes 63,Hortaleza 9,Apartment
67.0,3,1.0,True,2,False,816,170000,2537,False,False,1959.0,False,True,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Canillas 58,Hortaleza 9,Apartment
135.0,3,2.0,True,4,False,2234,750000,5556,False,False,2004.0,False,True,True,True,True,True,C,True,False,True,False,False,Palomas 60,Hortaleza 9,Apartment
100.0,3,2.0,True,1,False,1200,300000,3000,True,False,1985.0,False,True,True,True,True,True,in process,True,False,True,True,False,Canillas 58,Hortaleza 9,Apartment
