price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,parking_spaces,urban_mobility_index,education_index,employment_index
69000,planta 3,exterior,1,49.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
69000,planta 3,exterior,1,54.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
139500,bajo,exterior,1,56.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
153800,planta 1,exterior,3,73.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
144100,sotano,interior,2,54.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
85000,planta 7,exterior,1,63.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
159000,planta 1,exterior,2,51.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
240000,planta 5,exterior,1,69.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
147700,planta 3,exterior,3,80.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
165000,bajo,exterior,1,84.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
195000,planta 2,exterior,2,66.0,0,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
173000,planta 2,exterior,3,79.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
205000,planta 2,exterior,3,89.0,1,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
119000,bajo,exterior,3,49.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
173000,planta 3,exterior,2,70.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
163500,planta 2,exterior,1,56.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
183000,planta 1,exterior,1,51.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
199000,planta 2,exterior,3,75.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
120000,planta 1,exterior,1,40.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
153000,planta 2,exterior,3,72.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
117000,planta 3,exterior,3,74.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
181000,bajo,exterior,2,75.0,0,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
143000,bajo,exterior,2,54.0,0,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
150000,planta 1,interior,3,65.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
145000,planta 2,exterior,3,72.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
139000,bajo,exterior,2,54.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
163500,planta 2,exterior,1,47.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
220000,planta 1,exterior,3,90.0,1,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
289900,planta 1,exterior,2,123.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
252000,bajo,exterior,3,92.0,1,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
185000,planta 2,exterior,2,94.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
132000,planta 2,exterior,1,49.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
215000,planta 2,exterior,3,97.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
69000,planta 3,exterior,1,57.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
168000,planta 5,exterior,1,53.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
240000,planta 2,exterior,2,68.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
115000,planta 3,exterior,2,54.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
110000,planta 8,exterior,3,90.0,1,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
199500,planta 2,exterior,3,89.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
170000,planta 3,exterior,1,53.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
298000,planta 7,interior,2,81.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
346000,planta 6,exterior,2,111.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
170000,planta 3,exterior,1,55.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
119000,bajo,exterior,4,65.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
155000,planta 2,exterior,3,85.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
158594,planta 1,exterior,3,71.0,0,0,Santa Eugenia,villa-de-vallecas,827.0,5.34,10.13,7.62
155000,planta 2,exterior,3,90.0,0,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
220000,planta 5,interior,1,75.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
125000,bajo,interior,3,69.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
135000,planta 1,exterior,3,62.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
290000,planta 3,exterior,2,80.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
119000,planta 1,exterior,3,65.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
269000,planta 5,exterior,2,73.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
228000,planta 2,exterior,3,105.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
142000,planta 1,exterior,2,70.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
145000,planta 3,exterior,3,85.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
139000,planta 2,exterior,3,75.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
245000,planta 7,exterior,4,95.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
69000,planta 3,exterior,1,33.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
70000,bajo,exterior,1,32.0,0,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
89000,planta 5,exterior,1,65.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
185000,planta 2,exterior,2,82.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
158000,bajo,exterior,2,49.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
126100,bajo,exterior,1,57.0,0,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
240000,planta 1,interior,1,69.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
131000,bajo,exterior,2,62.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
215000,entreplanta,exterior,3,90.0,1,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
125900,planta 1,exterior,3,65.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
225000,planta 4,exterior,1,59.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
238000,planta 5,exterior,1,73.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
320000,planta 5,exterior,2,92.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
125000,planta 2,exterior,2,65.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
349000,planta 8,exterior,2,81.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
170000,planta 6,exterior,1,42.0,1,0,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
130000,planta 3,exterior,2,64.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,167.0,6.21,11.63,11.27
399000,planta 5,exterior,4,149.0,1,1,Ensanche de Vallecas,villa-de-vallecas,0.0,5.28,11.0,8.64
245000,planta 1,exterior,3,96.0,1,1,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
259000,planta 6,exterior,2,96.0,1,1,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
205000,planta 1,exterior,4,141.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
152000,planta 1,exterior,3,88.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
153900,bajo,interior,3,89.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
136000,bajo,exterior,3,59.0,0,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
136900,bajo,exterior,2,64.0,0,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
237000,planta 14,exterior,4,115.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
259900,planta 2,exterior,3,114.0,1,1,Los Rosales,villaverde,155.0,5.48,10.71,11.33
253596,planta 1,exterior,3,105.0,1,1,Butarque,villaverde,0.0,4.99,9.6,10.27
254033,planta 1,exterior,3,103.0,1,1,Butarque,villaverde,0.0,4.99,9.6,10.27
239900,planta 2,exterior,2,115.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
295000,planta 3,exterior,4,122.0,1,1,Los Rosales,villaverde,155.0,5.48,10.71,11.33
170000,planta 2,exterior,3,81.0,1,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
264900,planta 2,exterior,4,104.0,1,1,Los Rosales,villaverde,155.0,5.48,10.71,11.33
220000,chalet,exterior,4,109.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
146000,planta 2,exterior,3,85.0,0,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
110000,planta 5,exterior,3,57.0,1,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
307000,bajo,exterior,3,110.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
217000,planta 1,exterior,2,75.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
169000,planta 1,exterior,1,52.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
195000,planta 1,exterior,3,90.0,1,1,Los Rosales,villaverde,155.0,5.48,10.71,11.33
166600,planta 2,exterior,1,98.0,1,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
145000,planta 1,exterior,3,58.0,0,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
295000,planta 6,exterior,3,135.0,1,1,Los Rosales,villaverde,155.0,5.48,10.71,11.33
230000,planta 1,exterior,3,105.0,1,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
120000,planta 3,exterior,3,60.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
156000,planta 3,exterior,3,99.0,1,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
244999,planta 1,exterior,3,95.0,1,1,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
100000,planta 1,exterior,2,54.0,0,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
115000,planta 3,exterior,2,58.0,0,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
98500,planta 1,interior,1,53.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
165000,planta 2,exterior,3,100.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
126700,planta 3,exterior,2,69.0,1,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
107500,planta 5,exterior,3,72.0,1,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
179900,planta 7,exterior,4,102.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
259000,planta 3,exterior,4,145.0,1,1,Los Rosales,villaverde,155.0,5.48,10.71,11.33
80000,bajo,exterior,1,59.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
399990,casa,exterior,5,240.0,0,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
129000,bajo,exterior,2,60.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
142000,entreplanta,exterior,3,105.0,0,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
130800,planta 4,exterior,3,106.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
112000,planta 4,exterior,3,77.0,1,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
294900,planta 3,exterior,3,90.0,1,1,Los Rosales,villaverde,155.0,5.48,10.71,11.33
129000,bajo,exterior,2,65.0,0,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
105600,bajo,exterior,3,44.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
149000,planta 9,exterior,3,75.0,1,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
112000,planta 2,exterior,1,38.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
169000,planta 1,exterior,3,98.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
159500,planta 2,exterior,4,91.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
250000,planta 5,exterior,3,100.0,1,1,Los Rosales,villaverde,155.0,5.48,10.71,11.33
155000,bajo,exterior,3,66.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
135000,planta 5,exterior,3,72.0,0,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
154999,planta 3,exterior,4,106.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
305000,planta 3,exterior,3,151.0,1,1,Butarque,villaverde,0.0,4.99,9.6,10.27
212000,planta 1,exterior,2,100.0,1,1,Butarque,villaverde,0.0,4.99,9.6,10.27
134900,bajo,exterior,3,57.0,0,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
183630,planta 5,exterior,4,94.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
169900,planta 7,interior,3,95.0,1,0,Butarque,villaverde,0.0,4.99,9.6,10.27
148500,planta 2,exterior,3,95.0,1,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
159000,planta 2,exterior,3,94.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
116000,planta 3,exterior,2,53.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
139000,planta 3,exterior,3,78.0,1,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
104000,planta 2,exterior,2,70.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
205000,planta 3,exterior,3,103.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
171500,planta 1,exterior,3,100.0,0,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
138000,planta 1,exterior,3,75.0,1,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
130000,planta 2,exterior,3,65.0,0,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
177000,planta 1,exterior,2,85.0,0,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
212000,planta 4,exterior,4,120.0,1,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
235000,planta 3,exterior,3,108.0,1,0,Butarque,villaverde,0.0,4.99,9.6,10.27
139999,bajo,exterior,2,65.0,0,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
128000,bajo,exterior,2,62.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
135000,planta 1,exterior,3,57.0,0,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
75000,planta 4,exterior,2,46.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
230000,planta 2,exterior,4,100.0,1,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
169800,planta 3,exterior,3,90.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
112500,planta 1,exterior,2,65.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
125000,planta 5,exterior,3,56.0,0,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
160000,planta 1,exterior,3,100.0,1,1,Los Rosales,villaverde,155.0,5.48,10.71,11.33
189999,planta 2,exterior,3,105.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
120000,bajo,exterior,3,74.0,0,0,Butarque,villaverde,0.0,4.99,9.6,10.27
149000,planta 3,exterior,2,69.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
150000,planta 2,exterior,2,129.0,1,1,Los Rosales,villaverde,155.0,5.48,10.71,11.33
263000,planta 1,exterior,2,88.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
88000,bajo,exterior,2,55.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
269000,planta 2,exterior,4,120.0,0,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
420000,planta 6,exterior,4,117.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
199000,planta 2,exterior,4,115.0,0,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
365000,planta 4,exterior,3,174.0,1,1,Butarque,villaverde,0.0,4.99,9.6,10.27
155500,planta 7,exterior,4,128.0,1,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
174000,planta 4,exterior,2,61.0,1,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
250000,planta 4,exterior,3,100.0,1,0,Butarque,villaverde,0.0,4.99,9.6,10.27
180000,planta 8,exterior,3,70.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
143500,planta 1,exterior,1,50.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
299900,planta 3,exterior,3,145.0,1,1,Butarque,villaverde,0.0,4.99,9.6,10.27
95000,bajo,exterior,2,53.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
110000,planta 2,exterior,3,60.0,0,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
95000,planta 1,exterior,1,46.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
134500,planta 3,exterior,3,55.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
114999,planta 1,exterior,2,65.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
139999,planta 2,exterior,2,50.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
229500,planta 9,exterior,3,104.0,1,1,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
159000,planta 3,exterior,3,93.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
169000,planta 7,exterior,3,81.0,1,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
123000,planta 1,exterior,3,60.0,1,0,Butarque,villaverde,0.0,4.99,9.6,10.27
128000,bajo,exterior,3,70.0,1,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
118000,planta 2,exterior,3,65.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
159900,planta 2,exterior,3,90.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
139500,planta 1,exterior,2,71.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
148500,planta 5,exterior,1,55.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
280000,planta 3,exterior,3,126.0,1,1,Butarque,villaverde,0.0,4.99,9.6,10.27
250001,planta 1,exterior,2,80.0,1,1,Butarque,villaverde,0.0,4.99,9.6,10.27
245000,planta 1,exterior,3,95.0,1,1,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
299994,planta 5,exterior,3,100.0,1,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
85000,planta 4,interior,2,55.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
210000,planta 3,exterior,5,162.0,0,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
170000,planta 4,exterior,1,50.0,1,0,Butarque,villaverde,0.0,4.99,9.6,10.27
250000,planta 3,exterior,4,123.0,0,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
210000,planta 4,exterior,3,111.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
91000,planta 2,exterior,3,55.0,0,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
98000,planta 3,exterior,3,68.0,0,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
182000,planta 6,exterior,3,87.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
199000,planta 2,exterior,3,164.0,0,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
178000,planta 3,exterior,3,70.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
135000,planta 4,exterior,3,77.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
125000,planta 1,exterior,2,76.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
295000,planta 6,exterior,3,114.0,1,1,Los Rosales,villaverde,155.0,5.48,10.71,11.33
177900,planta 3,exterior,3,89.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
192000,planta 2,exterior,2,70.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
173000,bajo,exterior,3,89.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
120000,planta 3,exterior,3,63.0,0,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
105000,planta 4,exterior,3,71.0,0,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
175000,planta 2,exterior,3,90.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
140000,entreplanta,exterior,2,97.0,0,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
150000,planta 2,exterior,3,62.0,0,1,Butarque,villaverde,0.0,4.99,9.6,10.27
147500,planta 5,exterior,3,63.0,0,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
170000,planta 3,interior,3,65.0,0,0,Butarque,villaverde,0.0,4.99,9.6,10.27
118000,planta 4,exterior,1,63.0,0,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
220000,planta 1,exterior,3,106.0,1,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
175000,planta 3,exterior,3,120.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
105000,bajo,exterior,3,60.0,1,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
130000,planta 2,exterior,3,72.0,1,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
250000,planta 1,exterior,2,80.0,1,1,Butarque,villaverde,0.0,4.99,9.6,10.27
148000,planta 3,exterior,2,54.0,0,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
140000,planta 1,exterior,2,80.0,0,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
280000,planta 2,exterior,3,100.0,1,1,Los Rosales,villaverde,155.0,5.48,10.71,11.33
143000,planta 2,exterior,3,60.0,0,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
141000,bajo,exterior,3,60.0,0,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
143000,planta 4,exterior,2,58.0,0,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
144000,planta 4,exterior,3,61.0,0,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
120000,planta 3,exterior,2,70.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
130000,planta 2,exterior,3,75.0,1,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
400000,casa,exterior,4,242.0,0,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
190000,planta 2,exterior,3,105.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
169000,planta 2,exterior,3,90.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
195000,planta 1,exterior,3,99.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
125000,planta 5,exterior,3,75.0,0,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
115000,planta 2,exterior,1,66.0,0,0,Butarque,villaverde,0.0,4.99,9.6,10.27
210000,planta 4,exterior,2,80.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
334000,planta 5,exterior,2,124.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
183000,planta 2,exterior,1,61.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
275000,planta 5,exterior,1,89.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
92500,planta 3,exterior,3,57.0,0,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
195000,planta 3,exterior,1,84.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
159000,planta 3,exterior,3,91.0,1,0,Butarque,villaverde,0.0,4.99,9.6,10.27
170000,planta 4,exterior,2,70.0,1,0,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
79000,planta 5,exterior,3,60.0,0,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
148800,planta 3,exterior,2,73.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
129000,planta 1,exterior,3,65.0,0,0,Los Rosales,villaverde,155.0,5.48,10.71,11.33
189500,planta 2,exterior,2,82.0,1,1,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
91500,planta 5,exterior,2,76.0,0,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
105000,planta 3,exterior,3,64.0,1,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
82000,planta 1,exterior,1,70.0,0,0,San Cristóbal,villaverde,0.0,5.63,11.38,17.5
200000,planta 3,exterior,3,110.0,1,1,Los Ángeles,villaverde,786.0,5.32,10.74,10.48
99000,planta 3,exterior,3,55.0,0,0,Villaverde Alto,villaverde,194.0,4.68,11.14,12.58
