Area,rooms,floor,price,elevator,exterior,district
144.0,3,3.0,650000,True,True,Hortaleza 9
120.0,3,1.0,560000,True,True,Hortaleza 9
60.0,0,1.0,185000,True,True,Hortaleza 9
62.0,2,3.0,175000,True,True,Hortaleza 9
343.0,4,0.0,960000,True,True,Hortaleza 9
151.0,3,4.0,860000,True,True,Hortaleza 9
96.0,3,8.0,340000,True,True,Hortaleza 9
111.0,3,6.0,290000,True,True,Hortaleza 9
87.0,3,5.0,210000,True,True,Hortaleza 9
132.0,3,4.0,579000,True,True,Hortaleza 9
100.0,1,0.0,260000,True,True,Hortaleza 9
92.0,3,6.0,595000,True,True,Hortaleza 9
163.0,4,3.0,600000,True,True,Hortaleza 9
115.0,4,4.0,330000,True,True,Hortaleza 9
170.0,3,1.0,915000,True,True,Hortaleza 9
92.0,2,1.0,470000,True,True,Hortaleza 9
110.0,3,4.0,695000,True,True,Hortaleza 9
75.0,1,1.0,410000,True,True,Hortaleza 9
135.0,3,0.0,765000,True,True,Hortaleza 9
200.0,3,4.0,950000,True,True,Hortaleza 9
103.0,2,0.0,400000,True,True,Hortaleza 9
101.0,2,4.0,400000,True,True,Hortaleza 9
114.0,3,4.0,520000,True,True,Hortaleza 9
90.0,3,3.0,285000,True,True,Hortaleza 9
120.0,4,7.0,408300,True,True,Hortaleza 9
61.0,3,4.0,214000,True,True,Hortaleza 9
118.0,3,7.0,459000,True,True,Hortaleza 9
76.0,3,1.0,170000,False,True,Hortaleza 9
85.0,3,3.0,299500,True,True,Hortaleza 9
60.0,2,2.0,155000,False,True,Hortaleza 9
247.0,4,4.0,776000,True,True,Hortaleza 9
41.0,1,0.0,152500,True,True,Hortaleza 9
109.0,3,2.0,299000,True,True,Hortaleza 9
284.0,4,5.0,1160000,True,True,Hortaleza 9
55.0,1,2.0,280000,True,True,Hortaleza 9
110.0,3,4.0,485000,True,True,Hortaleza 9
47.0,1,3.0,163000,True,True,Hortaleza 9
65.0,2,2.0,185000,False,True,Hortaleza 9
56.0,2,0.0,155000,False,True,Hortaleza 9
35.0,1,0.0,135000,True,True,Hortaleza 9
124.0,3,1.0,599000,True,True,Hortaleza 9
180.0,4,2.0,675000,True,True,Hortaleza 9
57.0,2,0.0,175000,False,True,Hortaleza 9
110.0,2,1.0,439000,True,True,Hortaleza 9
83.0,2,3.0,425000,True,True,Hortaleza 9
163.0,4,3.0,450000,True,True,Hortaleza 9
125.0,3,4.0,750000,True,True,Hortaleza 9
96.0,3,1.0,319000,True,True,Hortaleza 9
110.0,3,2.0,384000,True,True,Hortaleza 9
60.0,1,6.0,129000,True,True,Hortaleza 9
129.0,2,6.0,494000,True,True,Hortaleza 9
124.0,3,0.0,550000,True,True,Hortaleza 9
66.0,1,1.0,250000,True,True,Hortaleza 9
130.0,0,0.0,260000,True,True,Hortaleza 9
106.0,2,1.0,339000,True,True,Hortaleza 9
63.0,2,4.0,238000,True,True,Hortaleza 9
74.0,3,3.0,165000,False,True,Hortaleza 9
102.0,4,4.0,290000,True,True,Hortaleza 9
108.0,3,2.0,480000,True,True,Hortaleza 9
103.0,2,1.0,399000,True,True,Hortaleza 9
65.0,3,4.0,149000,False,True,Hortaleza 9
101.0,2,2.0,420000,True,True,Hortaleza 9
134.0,3,2.0,570000,True,True,Hortaleza 9
140.0,3,3.0,549000,True,True,Hortaleza 9
76.0,2,3.0,190000,True,True,Hortaleza 9
83.0,3,1.0,292000,True,True,Hortaleza 9
80.0,2,1.0,351000,True,True,Hortaleza 9
65.0,2,2.0,337000,True,True,Hortaleza 9
164.0,4,1.0,590000,True,True,Hortaleza 9
95.0,3,0.0,507000,True,True,Hortaleza 9
94.0,3,3.0,239000,True,True,Hortaleza 9
130.0,3,1.0,495000,True,True,Hortaleza 9
50.0,0,1.0,232500,True,True,Hortaleza 9
73.0,2,1.0,166000,False,True,Hortaleza 9
269.0,4,4.0,975000,False,True,Hortaleza 9
252.0,3,3.0,850000,True,True,Hortaleza 9
116.0,3,2.0,522000,True,False,Hortaleza 9
72.0,2,7.0,399900,True,True,Hortaleza 9
90.0,4,5.0,245000,True,True,Hortaleza 9
66.0,3,2.0,187000,True,True,Hortaleza 9
93.0,2,2.0,329000,True,True,Hortaleza 9
69.0,2,4.0,384000,True,True,Hortaleza 9
140.0,4,2.0,442000,True,True,Hortaleza 9
112.0,3,6.0,410000,True,True,Hortaleza 9
123.0,3,2.0,575800,True,True,Hortaleza 9
48.0,1,1.0,198000,True,True,Hortaleza 9
93.0,1,2.0,249000,True,True,Hortaleza 9
80.0,2,1.0,437000,True,True,Hortaleza 9
60.0,0,3.0,210000,True,True,Hortaleza 9
72.0,1,1.0,230000,True,True,Hortaleza 9
235.0,4,1.0,945000,True,True,Hortaleza 9
152.0,3,2.0,535000,True,True,Hortaleza 9
85.0,3,1.0,239000,False,True,Hortaleza 9
159.0,3,2.0,749000,True,True,Hortaleza 9
93.0,3,3.0,458000,True,True,Hortaleza 9
227.0,3,5.0,710000,True,True,Hortaleza 9
107.0,2,3.0,455000,True,True,Hortaleza 9
36.0,0,0.0,170000,False,True,Hortaleza 9
137.0,1,2.0,750000,True,True,Hortaleza 9
72.0,1,2.0,286242,True,True,Hortaleza 9
90.0,3,0.5,309000,True,True,Hortaleza 9
201.0,3,1.0,960000,True,True,Hortaleza 9
173.0,2,2.0,1050000,True,True,Hortaleza 9
55.0,2,1.0,224000,True,True,Hortaleza 9
343.0,6,3.0,980000,True,True,Hortaleza 9
120.0,2,1.0,507000,True,True,Hortaleza 9
114.0,2,2.0,419400,True,True,Hortaleza 9
114.0,2,1.0,494400,True,True,Hortaleza 9
156.0,4,3.0,627800,True,True,Hortaleza 9
168.0,4,1.0,755650,True,True,Hortaleza 9
228.0,3,4.0,960000,True,True,Hortaleza 9
150.0,3,1.0,630000,True,True,Hortaleza 9
125.0,3,3.0,585000,True,True,Hortaleza 9
119.0,3,1.0,470000,True,True,Hortaleza 9
244.0,4,0.0,850000,True,True,Hortaleza 9
122.0,2,3.0,459000,True,True,Hortaleza 9
121.0,3,3.0,695000,True,True,Chamberí 6
152.0,2,2.0,750000,True,True,Chamberí 6
180.0,5,4.0,699000,True,True,Chamberí 6
68.0,2,3.0,510000,True,False,Chamberí 6
177.0,5,3.0,680000,True,False,Chamberí 6
90.0,1,1.0,640000,True,True,Chamberí 6
172.0,3,7.0,950000,True,True,Chamberí 6
180.0,4,6.0,798000,True,True,Chamberí 6
129.0,3,2.0,392500,True,True,Chamberí 6
146.0,2,7.0,850000,True,True,Chamberí 6
155.0,4,1.0,715000,True,True,Chamberí 6
263.0,5,5.0,890000,True,True,Chamberí 6
182.0,3,1.0,630000,True,True,Chamberí 6
193.0,4,5.0,850000,True,True,Chamberí 6
177.0,3,3.0,862000,True,True,Chamberí 6
187.0,4,1.0,669000,True,True,Chamberí 6
184.0,5,4.0,865000,True,True,Chamberí 6
179.0,4,6.0,750000,True,True,Chamberí 6
93.0,2,4.0,570000,True,True,Chamberí 6
138.0,4,4.0,610000,True,True,Chamberí 6
158.0,4,7.0,625000,True,True,Chamberí 6
154.0,3,1.0,699000,True,True,Chamberí 6
184.0,5,0.0,860000,True,True,Chamberí 6
30.0,1,2.0,190000,False,False,Chamberí 6
81.0,3,0.0,330000,True,True,Chamberí 6
220.0,6,1.0,950000,True,True,Chamberí 6
111.0,1,0.0,315000,True,True,Chamberí 6
160.0,4,2.0,740000,True,True,Chamberí 6
163.0,3,4.0,1150000,True,True,Chamberí 6
219.0,4,5.0,1150000,True,True,Chamberí 6
150.0,5,4.0,790000,True,True,Chamberí 6
102.0,3,1.0,690000,True,True,Chamberí 6
75.0,2,1.0,495000,False,True,Chamberí 6
142.0,3,3.0,690000,True,False,Chamberí 6
142.0,3,3.0,690000,True,True,Chamberí 6
226.0,4,5.0,1150000,True,True,Chamberí 6
110.0,3,3.0,599000,True,True,Chamberí 6
130.0,2,6.0,590000,True,True,Chamberí 6
265.0,5,7.0,1150000,True,True,Chamberí 6
196.0,4,2.0,895000,True,True,Chamberí 6
142.0,4,7.0,595000,True,True,Chamberí 6
142.0,6,0.0,625000,True,True,Chamberí 6
132.0,4,8.0,1000000,True,True,Chamberí 6
140.0,6,0.0,625000,True,True,Chamberí 6
169.0,4,4.0,875000,True,True,Chamberí 6
96.0,5,4.0,550000,True,True,Chamberí 6
199.0,3,1.0,850000,True,True,Chamberí 6
103.0,2,2.0,960000,True,True,Chamberí 6
30.0,0,3.0,250000,True,True,Chamberí 6
79.0,2,2.0,473000,False,True,Chamberí 6
104.0,2,2.0,599000,True,False,Chamberí 6
86.0,3,0.0,350000,True,True,Chamberí 6
60.0,1,6.0,260000,True,True,Chamberí 6
32.0,1,2.0,149000,True,False,Chamberí 6
48.0,1,2.0,330000,False,False,Chamberí 6
95.0,4,-1.0,239000,True,False,Chamberí 6
130.0,3,2.0,665000,True,True,Chamberí 6
254.0,5,0.0,748711,True,True,Chamberí 6
93.0,1,3.0,625000,True,False,Chamberí 6
40.0,2,4.0,248000,False,False,Chamberí 6
67.0,2,1.0,550000,True,True,Chamberí 6
178.0,7,4.0,800000,False,True,Chamberí 6
90.0,2,6.0,575000,True,False,Chamberí 6
91.0,3,4.0,595000,True,True,Chamberí 6
129.0,3,6.0,628000,True,True,Chamberí 6
222.0,6,2.0,899000,True,True,Chamberí 6
174.0,4,4.0,780000,True,True,Chamberí 6
62.0,1,5.0,279900,False,True,Chamberí 6
50.0,2,1.0,390000,True,False,Chamberí 6
100.0,2,4.0,579000,True,False,Chamberí 6
106.0,2,1.0,623000,True,True,Chamberí 6
84.0,2,7.0,535000,True,False,Chamberí 6
65.0,0,0.0,240000,False,False,Chamberí 6
49.0,2,5.0,275000,True,False,Chamberí 6
131.0,2,5.0,750000,True,False,Chamberí 6
176.0,3,2.0,1100000,True,True,Chamberí 6
68.0,2,1.0,550000,True,True,Chamberí 6
124.0,2,0.0,845000,True,True,Chamberí 6
100.0,3,1.0,510000,True,True,Chamberí 6
237.0,3,3.0,1170000,True,True,Chamberí 6
260.0,4,1.0,999000,True,True,Chamberí 6
175.0,3,1.0,1022000,True,True,Chamberí 6
61.0,2,6.0,359000,True,False,Chamberí 6
240.0,5,1.0,979000,True,True,Chamberí 6
115.0,2,4.0,795000,True,True,Chamberí 6
46.0,2,3.0,299900,False,False,Chamberí 6
110.0,3,1.0,625000,True,True,Chamberí 6
80.0,3,6.0,559000,True,True,Chamberí 6
73.0,1,2.0,420000,False,True,Chamberí 6
202.0,7,4.0,899000,True,True,Chamberí 6
192.0,6,1.0,825000,True,True,Chamberí 6
135.0,2,2.0,645000,True,True,Chamberí 6
43.0,1,0.0,205000,True,False,Chamberí 6
183.0,6,2.0,819900,True,True,Chamberí 6
190.0,1,1.0,890000,True,True,Chamberí 6
93.0,2,2.0,560000,True,True,Chamberí 6
47.0,1,-1.0,195000,True,False,Chamberí 6
115.0,2,5.0,599000,True,True,Chamberí 6
138.0,4,4.0,599900,True,True,Chamberí 6
88.0,2,4.0,550000,False,True,Chamberí 6
154.0,3,1.0,685000,True,False,Chamberí 6
197.0,3,9.0,1190000,True,True,Chamberí 6
49.0,1,2.0,248000,True,False,Chamberí 6
185.0,4,7.0,930000,True,True,Chamberí 6
132.0,5,2.0,690000,True,True,Chamberí 6
171.0,4,4.0,799000,True,True,Chamberí 6
269.0,6,7.0,1150000,True,True,Chamberí 6
185.0,4,2.0,790000,True,True,Chamberí 6
185.0,3,1.0,880000,True,False,Chamberí 6
44.0,2,5.0,190000,False,True,Chamberí 6
58.0,3,0.0,284000,True,False,Chamberí 6
110.0,2,1.0,750000,True,True,Chamberí 6
168.0,4,3.0,685000,True,False,Chamberí 6
197.0,4,2.0,980000,True,True,Chamberí 6
210.0,3,3.0,850000,True,True,Chamberí 6
131.0,5,5.0,590000,True,True,Chamberí 6
231.0,5,1.0,890000,True,True,Chamberí 6
118.0,4,4.0,555000,True,True,Chamberí 6
265.0,5,8.0,1100000,True,True,Chamberí 6
89.0,3,2.0,420000,False,False,Chamberí 6
160.0,5,5.0,790000,True,True,Chamberí 6
85.0,3,3.0,407000,True,True,Chamberí 6
180.0,4,5.0,785000,True,True,Chamberí 6
90.0,3,1.0,475000,True,True,Chamberí 6
265.0,5,3.0,960000,True,True,Chamberí 6
202.0,5,4.0,875000,True,True,Chamberí 6
101.0,3,7.0,585000,True,True,Chamberí 6
31.0,2,2.0,225000,False,False,Chamberí 6
31.0,1,1.0,200000,False,False,Chamberí 6
172.0,3,1.0,1023000,True,True,Chamberí 6
32.0,1,6.0,180000,True,True,Chamberí 6
41.0,2,0.0,220000,True,False,Chamberí 6
56.0,3,6.0,309000,True,False,Chamberí 6
254.0,5,0.0,748999,True,True,Chamberí 6
205.0,4,4.0,1190000,True,True,Chamberí 6
60.0,3,6.0,295000,False,True,Chamberí 6
74.0,3,7.0,470000,True,True,Chamberí 6
164.0,3,3.0,785000,True,True,Chamberí 6
226.0,4,4.0,1100000,True,True,Chamberí 6
87.0,2,8.0,720000,True,True,Chamberí 6
75.0,2,1.0,385000,True,False,Chamberí 6
189.0,3,5.0,985000,True,True,Chamberí 6
176.0,4,3.0,850000,True,True,Chamberí 6
169.0,4,2.0,720000,True,True,Chamberí 6
130.0,3,1.0,650000,True,True,Chamberí 6
142.0,3,3.0,750000,True,True,Chamberí 6
133.0,2,0.0,845000,True,True,Chamberí 6
114.0,3,3.0,725000,True,False,Chamberí 6
74.0,2,4.0,560000,True,True,Chamberí 6
146.0,5,7.0,810000,True,True,Chamberí 6
58.0,1,2.0,510000,True,True,Chamberí 6
87.0,2,1.0,550000,True,True,Chamberí 6
110.0,4,2.0,495000,True,True,Chamberí 6
30.0,2,2.0,233000,False,False,Chamberí 6
119.0,3,3.0,730000,True,True,Chamberí 6
143.0,5,3.0,570000,True,True,Chamberí 6
77.0,2,2.0,550000,True,True,Chamberí 6
140.0,4,1.0,650000,True,True,Chamberí 6
35.0,1,0.0,179000,False,False,Chamberí 6
36.0,1,4.0,260000,True,False,Chamberí 6
153.0,4,1.0,630000,True,False,Chamberí 6
220.0,5,4.0,885000,True,True,Chamberí 6
109.0,2,6.0,599000,True,True,Chamberí 6
83.0,2,2.0,420000,True,True,Chamberí 6
110.0,4,0.0,480000,False,True,Chamberí 6
38.0,2,0.0,220000,True,False,Chamberí 6
99.0,4,2.0,660000,True,True,Chamberí 6
77.0,1,6.0,460000,True,True,Chamberí 6
50.0,1,4.0,340000,True,False,Chamberí 6
130.0,4,0.0,395000,True,True,Chamberí 6
90.0,2,3.0,570000,True,False,Chamberí 6
105.0,2,2.0,530000,True,True,Chamberí 6
156.0,4,1.0,895000,True,True,Chamberí 6
109.0,3,0.0,437800,True,False,Chamberí 6
170.0,4,4.0,760000,True,True,Chamberí 6
122.0,2,2.0,725000,True,True,Chamberí 6
258.0,5,2.0,985000,True,True,Chamberí 6
150.0,2,3.0,1150000,True,True,Chamberí 6
140.0,2,5.0,990000,True,True,Chamberí 6
55.0,1,1.0,378000,True,True,Chamberí 6
88.0,2,3.0,505000,True,True,Chamberí 6
100.0,2,7.0,749000,True,True,Chamberí 6
120.0,3,0.0,350000,True,True,Chamberí 6
120.0,4,4.0,530000,True,True,Chamberí 6
227.0,5,8.0,920000,True,True,Chamberí 6
73.0,0,0.0,295000,True,False,Chamberí 6
115.0,3,1.0,430000,True,False,Chamberí 6
97.0,2,1.0,535000,False,True,Chamberí 6
180.0,5,7.0,780000,True,True,Chamberí 6
64.0,1,0.5,260000,True,False,Chamberí 6
123.0,4,0.5,575000,True,True,Chamberí 6
127.0,2,4.0,901250,True,True,Chamberí 6
50.0,1,4.0,360000,True,True,Chamberí 6
147.0,3,3.0,980000,True,True,Chamberí 6
150.0,3,4.0,690000,True,False,Chamberí 6
28.0,0,0.0,210000,False,False,Chamberí 6
56.0,2,4.0,299000,True,False,Chamberí 6
170.0,4,1.0,685000,True,False,Chamberí 6
262.0,5,1.0,900000,True,True,Chamberí 6
74.0,2,3.0,445000,True,False,Chamberí 6
189.0,5,2.0,890000,True,True,Chamberí 6
189.0,5,2.0,750000,True,True,Chamberí 6
160.0,4,4.0,850000,True,True,Chamberí 6
105.0,4,2.0,545000,True,True,Chamberí 6
71.0,2,-0.5,320000,False,True,Chamberí 6
70.0,2,1.0,490000,False,False,Chamberí 6
193.0,5,2.0,820000,True,True,Chamberí 6
74.0,1,1.0,395000,True,False,Chamberí 6
117.0,3,5.0,580000,True,True,Chamberí 6
155.0,2,1.0,640000,True,True,Chamberí 6
150.0,4,6.0,660000,True,True,Chamberí 6
58.0,2,6.0,330000,True,False,Chamberí 6
135.0,3,3.0,510000,True,True,Chamberí 6
127.0,3,2.0,615000,True,True,Chamberí 6
160.0,4,3.0,950000,True,True,Chamberí 6
150.0,4,5.0,680000,True,False,Chamberí 6
77.0,2,1.0,360000,True,True,Chamberí 6
180.0,5,4.0,875000,True,True,Chamberí 6
147.0,3,0.0,1100000,True,True,Chamberí 6
106.0,3,6.0,585000,True,False,Chamberí 6
140.0,3,1.0,650000,True,True,Chamberí 6
260.0,4,1.0,995000,True,True,Chamberí 6
175.0,3,6.0,1185000,True,True,Chamberí 6
125.0,3,3.0,798000,True,True,Chamberí 6
190.0,4,4.0,795000,True,True,Chamberí 6
128.0,3,2.0,575000,True,True,Chamberí 6
130.0,3,1.0,745000,True,True,Chamberí 6
85.0,2,2.0,590000,True,True,Chamberí 6
198.0,3,1.0,1177000,True,True,Chamberí 6
75.0,2,2.0,430000,True,False,Chamberí 6
193.0,4,5.0,800000,True,True,Chamberí 6
63.0,2,-0.5,259000,True,False,Chamberí 6
127.0,3,3.0,572000,True,False,Chamberí 6
123.0,4,0.0,658000,True,False,Chamberí 6
50.0,1,6.0,280000,True,False,Chamberí 6
201.0,3,1.0,1178000,True,True,Chamberí 6
85.0,4,1.0,399000,True,True,Chamberí 6
192.0,6,1.0,780000,True,True,Chamberí 6
138.0,5,5.0,745000,True,True,Chamberí 6
23.0,1,1.0,141000,True,False,Chamberí 6
135.0,4,4.0,750000,True,False,Chamberí 6
63.0,2,0.0,210000,False,True,Chamberí 6
34.0,1,1.0,209000,False,False,Chamberí 6
167.0,4,3.0,1075000,True,True,Chamberí 6
177.0,4,3.0,940000,True,True,Chamberí 6
49.0,1,1.0,260000,True,True,Chamberí 6
122.0,2,5.0,825000,True,False,Chamberí 6
195.0,4,1.0,760000,True,True,Chamberí 6
76.0,1,1.0,395000,True,False,Chamberí 6
46.0,2,0.0,260000,False,False,Chamberí 6
160.0,4,0.0,875000,True,True,Chamberí 6
83.0,2,1.0,430000,True,True,Chamberí 6
46.0,0,3.0,259000,True,True,Chamberí 6
119.0,3,3.0,539000,True,True,Chamberí 6
74.0,3,3.0,380000,True,False,Chamberí 6
175.0,3,1.0,1023000,True,True,Chamberí 6
51.0,2,3.0,340000,True,True,Chamberí 6
160.0,4,4.0,900000,True,True,Chamberí 6
185.0,3,6.0,945000,True,True,Chamberí 6
50.0,2,0.0,199000,True,False,Chamberí 6
185.0,4,1.0,770000,True,True,Chamberí 6
205.0,4,3.0,1100000,True,False,Chamberí 6
85.0,2,0.0,430000,True,False,Chamberí 6
60.0,2,2.0,480000,True,True,Chamberí 6
150.0,4,3.0,655000,True,True,Chamberí 6
85.0,3,3.0,495000,True,True,Chamberí 6
83.0,1,1.0,430000,True,True,Chamberí 6
107.0,2,5.0,995000,True,True,Chamberí 6
127.0,3,1.0,995000,True,True,Chamberí 6
77.0,2,3.0,720000,True,True,Chamberí 6
76.0,2,2.0,670000,True,True,Chamberí 6
73.0,2,1.0,620000,True,True,Chamberí 6
134.0,3,1.0,995000,True,True,Chamberí 6
76.0,2,4.0,770000,True,True,Chamberí 6
143.0,1,6.0,508000,True,True,Chamberí 6
65.0,2,2.0,299000,False,False,Chamberí 6
135.0,3,4.0,687000,True,True,Chamberí 6
104.0,3,6.0,635000,True,True,Chamberí 6
183.0,3,4.0,795000,True,True,Chamberí 6
127.0,4,6.0,574990,True,True,Chamberí 6
46.0,2,3.0,126000,False,False,Chamberí 6
148.0,2,1.0,999000,True,True,Chamberí 6
171.0,4,1.0,1178000,True,True,Chamberí 6
55.0,1,6.0,425000,True,True,Chamberí 6
36.0,0,0.0,175000,True,False,Chamberí 6
123.0,3,3.0,750000,True,True,Chamberí 6
159.0,3,1.0,895000,True,True,Chamberí 6
115.0,3,1.0,730000,True,True,Chamberí 6
34.0,1,4.0,185000,True,False,Chamberí 6
157.0,5,4.0,599000,True,True,Chamberí 6
168.0,3,2.0,1150000,True,True,Chamberí 6
110.0,4,0.0,480000,True,True,Chamberí 6
90.0,4,1.0,425000,True,True,Chamberí 6
45.0,0,3.0,335000,True,False,Chamberí 6
119.0,3,1.0,795000,True,True,Chamberí 6
204.0,7,2.0,810000,True,True,Chamberí 6
177.0,5,4.0,875000,True,True,Chamberí 6
40.0,0,0.0,170000,True,True,Chamberí 6
140.0,4,-0.5,415000,True,True,Chamberí 6
61.0,3,0.0,325000,True,False,Chamberí 6
83.0,2,3.0,605000,True,True,Chamberí 6
82.0,3,8.0,470000,True,True,Chamberí 6
70.0,2,1.0,550000,True,True,Chamberí 6
223.0,6,4.0,910000,True,True,Chamberí 6
177.0,3,2.0,950000,True,False,Chamberí 6
287.0,5,1.0,995000,True,True,Chamberí 6
211.0,4,4.0,995000,True,True,Chamberí 6
55.0,1,3.0,285000,True,False,Chamberí 6
130.0,3,3.0,748000,True,False,Chamberí 6
125.0,4,0.5,575000,True,True,Chamberí 6
287.0,9,1.0,1000000,True,True,Chamberí 6
148.0,3,3.0,950000,True,True,Chamberí 6
226.0,5,2.0,750000,True,False,Chamberí 6
57.0,1,1.0,400000,True,True,Chamberí 6
39.0,2,2.0,229000,False,False,Chamberí 6
158.0,4,2.0,850000,True,True,Chamberí 6
101.0,2,0.0,437800,True,False,Chamberí 6
47.0,2,1.0,329000,False,False,Chamberí 6
80.0,2,4.0,479000,True,False,Chamberí 6
160.0,4,1.0,875000,True,True,Chamberí 6
194.0,4,8.0,890000,True,True,Chamberí 6
122.0,3,3.0,695000,True,True,Chamberí 6
149.0,4,0.5,550000,True,True,Chamberí 6
195.0,4,7.0,995000,True,True,Chamberí 6
160.0,4,6.0,790000,True,False,Chamberí 6
69.0,3,4.0,320000,True,False,Chamberí 6
160.0,4,5.0,950000,True,True,Chamberí 6
94.0,3,2.0,375000,True,False,Chamberí 6
230.0,5,3.0,990000,True,True,Chamberí 6
160.0,5,3.0,780000,True,True,Chamberí 6
324.0,6,1.0,1070000,True,True,Chamberí 6
50.0,2,4.0,380000,True,True,Chamberí 6
140.0,4,7.0,595000,True,True,Chamberí 6
200.0,4,2.0,975000,True,True,Chamberí 6
201.0,5,4.0,785000,True,True,Chamberí 6
165.0,3,5.0,850000,True,True,Chamberí 6
72.0,2,1.0,310000,False,False,Chamberí 6
60.0,2,5.0,289900,True,False,Chamberí 6
54.0,3,2.0,299000,True,False,Chamberí 6
104.0,2,6.0,554900,True,True,Chamberí 6
67.0,1,2.0,360000,False,False,Chamberí 6
98.0,2,3.0,605000,True,True,Chamberí 6
135.0,2,4.0,970000,True,True,Chamberí 6
86.0,2,1.0,650000,True,True,Chamberí 6
88.0,2,3.0,710000,True,True,Chamberí 6
31.0,1,0.0,160000,False,False,Chamberí 6
103.0,2,5.0,900000,True,True,Chamberí 6
118.0,2,4.0,942000,True,True,Chamberí 6
66.0,1,4.0,550000,True,True,Chamberí 6
52.0,1,2.0,260000,True,True,Chamberí 6
174.0,4,6.0,660000,True,False,Chamberí 6
170.0,3,6.0,840000,True,True,Chamberí 6
160.0,4,5.0,830000,True,True,Chamberí 6
61.0,1,5.0,535000,True,True,Chamberí 6
110.0,3,0.0,375000,True,False,Chamberí 6
67.0,2,1.0,560000,True,True,Chamberí 6
35.0,1,0.0,226000,False,False,Chamberí 6
38.0,0,6.0,275000,True,False,Chamberí 6
170.0,3,1.0,660000,True,True,Chamberí 6
23.0,0,4.0,155000,True,False,Chamberí 6
72.0,3,1.0,350000,True,False,Chamberí 6
177.0,3,3.0,950000,True,False,Chamberí 6
80.0,3,3.0,499000,True,True,Chamberí 6
260.0,5,1.0,999000,True,True,Chamberí 6
203.0,4,1.0,1100000,True,True,Chamberí 6
324.0,6,2.0,990000,True,True,Chamberí 6
180.0,5,2.0,675000,True,True,Chamberí 6
306.0,4,1.0,860000,True,True,Chamberí 6
120.0,4,1.0,540000,True,True,Chamberí 6
112.0,2,6.0,597000,True,True,Chamberí 6
153.0,4,4.0,795000,True,True,Chamberí 6
97.0,3,5.0,610000,True,True,Chamberí 6
80.0,2,2.0,509000,True,True,Chamberí 6
145.0,5,1.0,520000,True,True,Chamberí 6
36.0,1,5.0,225000,True,False,Chamberí 6
20.0,0,0.0,125000,False,False,Chamberí 6
169.0,4,1.0,560000,True,True,Chamberí 6
114.0,3,4.0,740000,True,True,Chamberí 6
83.0,3,1.0,445000,True,True,Chamberí 6
96.0,2,1.0,412000,True,False,Chamberí 6
197.0,4,9.0,1190000,True,True,Chamberí 6
180.0,5,5.0,1120000,True,True,Chamberí 6
30.0,1,1.0,160000,False,False,Chamberí 6
35.0,1,2.0,210000,False,False,Chamberí 6
96.0,3,3.0,415000,True,False,Chamberí 6
90.0,2,3.0,505000,True,True,Chamberí 6
135.0,2,3.0,759500,True,True,Chamberí 6
197.0,6,2.0,980000,True,True,Chamberí 6
151.0,3,5.0,980000,True,True,Chamberí 6
56.0,2,3.0,375000,True,False,Chamberí 6
60.0,2,1.0,332000,True,True,Chamberí 6
120.0,2,5.0,850000,True,True,Chamberí 6
71.0,2,4.0,560000,True,False,Chamberí 6
101.0,3,0.0,437800,True,False,Chamberí 6
217.0,3,3.0,750000,True,True,Chamberí 6
80.0,2,3.0,450000,True,False,Chamberí 6
170.0,4,3.0,990000,True,True,Chamberí 6
287.0,9,3.0,945000,True,True,Chamberí 6
53.0,2,2.0,415000,True,False,Chamberí 6
168.0,5,1.0,625000,True,True,Chamberí 6
120.0,3,1.0,520000,True,True,Chamberí 6
117.0,2,3.0,670000,True,False,Chamberí 6
80.0,3,0.0,359000,True,False,Chamberí 6
115.0,4,1.0,635000,True,True,Chamberí 6
80.0,2,0.0,449000,True,True,Chamberí 6
86.0,4,1.0,380000,True,False,Chamberí 6
40.0,2,0.0,295000,True,False,Chamberí 6
178.0,3,2.0,675000,True,True,Chamberí 6
42.0,2,0.0,245000,True,False,Chamberí 6
175.0,4,2.0,795000,True,True,Chamberí 6
93.0,2,0.0,445000,True,False,Chamberí 6
97.0,3,1.0,570000,True,True,Chamberí 6
83.0,3,5.0,465000,True,True,Chamberí 6
43.0,2,0.0,229500,True,True,Chamberí 6
205.0,4,2.0,1030000,True,True,Chamberí 6
142.0,3,2.0,720000,True,False,Chamberí 6
140.0,3,6.0,810000,True,True,Chamberí 6
114.0,4,3.0,580000,True,True,Chamberí 6
267.0,6,1.0,950000,True,True,Chamberí 6
44.0,1,4.0,275000,True,False,Chamberí 6
101.0,1,5.0,480000,True,False,Chamberí 6
29.0,1,2.0,190000,True,False,Chamberí 6
90.0,2,4.0,460000,True,True,Chamberí 6
43.0,1,3.0,285000,True,False,Chamberí 6
103.0,2,1.0,500000,True,True,Chamberí 6
151.0,4,1.0,600000,True,True,Chamberí 6
128.0,3,1.0,589000,True,True,Chamberí 6
42.0,1,2.0,270000,False,True,Chamberí 6
168.0,4,2.0,740000,True,True,Chamberí 6
36.0,0,6.0,288000,True,True,Chamberí 6
101.0,0,6.0,790000,True,True,Chamberí 6
185.0,4,5.0,895000,True,True,Chamberí 6
204.0,7,2.0,840000,True,True,Chamberí 6
192.0,6,1.0,819000,True,True,Chamberí 6
100.0,3,2.0,580000,True,True,Chamberí 6
66.0,3,2.0,385000,True,True,Chamberí 6
186.0,4,1.0,665000,True,True,Chamberí 6
