price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,education_centers,sports_centers,social_wellness_index,urban_mobility_index,education_index,employment_index,health_index,kmean_cluster
249900,bajo,interior,1,50.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
159000,bajo,interior,2,35.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
760000,planta 2,exterior,3,106.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
336000,planta 1,interior,1,49.0,1,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
450000,planta 3,exterior,2,84.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
250000,planta 4,exterior,1,35.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
710000,planta 2,exterior,2,132.0,0,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
380000,planta 4,exterior,2,50.0,0,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
380000,planta 4,interior,3,100.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
365000,planta 4,interior,2,64.0,1,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
168000,planta 4,interior,1,30.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
370000,planta 5,exterior,1,58.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
182000,bajo,interior,1,34.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
270000,planta 5,interior,1,30.0,1,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
228000,planta 1,interior,1,27.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
135000,planta 3,interior,2,47.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
240000,planta 3,interior,1,40.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
240000,planta 3,interior,1,47.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
449500,planta 4,interior,3,85.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
125000,planta 4,exterior,1,41.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
220000,planta 4,interior,1,41.0,0,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
650000,planta 3,exterior,2,95.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
195000,planta 2,interior,2,54.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
299000,planta 2,exterior,1,50.0,1,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
875000,planta 1,exterior,2,86.0,1,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
725000,planta 4,exterior,3,174.0,0,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
337000,planta 1,exterior,2,87.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
126000,planta 3,interior,1,24.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
850000,planta 4,exterior,2,103.0,1,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
285000,planta 2,interior,1,53.0,1,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
610000,planta 5,exterior,3,118.0,1,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
155000,planta 4,interior,1,26.0,0,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
375000,planta 1,exterior,3,97.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
530000,planta 1,exterior,1,73.0,0,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
485000,planta 3,exterior,1,68.0,1,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
250000,planta 4,interior,1,37.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
275000,planta 2,exterior,2,54.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
135000,planta 3,interior,1,40.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
163000,planta 3,interior,1,37.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
259000,planta 3,exterior,3,79.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
165000,planta 4,interior,1,36.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
155000,planta 2,interior,1,40.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
330000,planta 1,exterior,3,90.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
198000,bajo,interior,2,48.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
349000,planta 2,exterior,4,75.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
795000,planta 2,exterior,2,189.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
396000,planta 1,exterior,2,88.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
269000,planta 6,interior,1,52.0,1,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
315000,planta 1,exterior,3,77.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
330000,planta 2,exterior,1,64.0,1,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
215000,planta 5,exterior,1,44.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
400000,planta 2,exterior,1,80.0,1,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
210000,planta 4,interior,1,51.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
425000,planta 4,interior,4,130.0,0,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
175000,planta 2,interior,1,35.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
235000,planta 3,interior,2,50.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
239000,bajo,exterior,2,67.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
570000,planta 2,exterior,2,87.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
245000,planta 3,interior,2,34.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
320000,entreplanta,exterior,3,96.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
300000,planta 3,interior,3,60.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
420000,bajo,exterior,2,110.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
102500,bajo,interior,2,31.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
260000,planta 4,interior,3,61.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
300000,planta 2,exterior,1,60.0,1,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
220000,planta 4,interior,1,42.0,0,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
390000,planta 3,exterior,3,79.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
370000,planta 3,exterior,2,55.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
180000,bajo,interior,3,37.0,0,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
338000,planta 1,exterior,3,78.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
269000,semi-sotano,exterior,1,50.0,1,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
525000,planta 3,exterior,2,101.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
365000,planta 1,exterior,1,64.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
119000,planta 2,interior,1,28.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
425000,planta 4,exterior,1,56.0,1,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
169000,bajo,interior,1,25.0,1,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
249000,bajo,exterior,1,50.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
480000,bajo,exterior,2,73.0,0,1,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
470000,planta 2,exterior,2,122.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
450000,planta 1,exterior,2,99.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
295000,planta 5,exterior,1,43.0,1,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
295000,bajo,exterior,2,55.0,1,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
350000,bajo,exterior,1,78.0,1,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
383000,planta 2,exterior,3,94.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
265000,bajo,exterior,1,59.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
169000,planta 1,interior,1,34.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
218000,bajo,exterior,1,55.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
465000,planta 3,interior,2,85.0,1,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
330000,planta 1,exterior,1,88.0,0,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
162000,planta 4,exterior,1,40.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
155000,planta 5,exterior,1,38.0,1,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
115000,bajo,interior,1,24.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
450000,planta 2,exterior,2,69.0,0,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
315000,planta 1,exterior,2,77.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
585000,planta 2,exterior,2,90.0,1,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
250000,bajo,exterior,1,60.0,1,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
190000,bajo,interior,1,40.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
165000,planta 3,interior,1,36.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
250000,planta 4,exterior,1,50.0,1,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
275000,planta 5,interior,1,40.0,1,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
275000,planta 3,exterior,2,45.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
620000,planta 4,exterior,2,183.0,0,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
225000,planta 1,interior,1,52.0,1,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
280000,planta 3,interior,1,37.0,1,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
124500,planta 1,interior,1,30.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
180000,planta 4,interior,2,40.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
295000,planta 4,interior,2,70.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
310000,planta 1,exterior,1,53.0,1,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
670000,planta 6,exterior,4,93.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
170000,planta 3,interior,1,35.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
169000,bajo,interior,1,25.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
520000,planta 1,exterior,3,99.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
460000,planta 1,exterior,2,80.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
390000,bajo,exterior,3,106.0,0,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
565000,planta 4,exterior,1,77.0,1,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
275000,planta 5,exterior,2,50.0,1,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
288000,planta 3,exterior,1,57.0,1,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
795000,planta 4,interior,3,150.0,1,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
329000,planta 1,exterior,1,41.0,1,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
220000,planta 4,exterior,1,42.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
425000,planta 4,exterior,2,99.0,0,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
800000,planta 1,exterior,2,146.0,0,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
399000,planta 3,exterior,3,88.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
565000,planta 2,exterior,4,108.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
225000,bajo,exterior,4,75.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
419500,planta 4,interior,2,58.0,1,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
375000,planta 1,exterior,3,101.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
425000,planta 2,exterior,2,85.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
330000,planta 5,exterior,1,77.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
589000,planta 1,exterior,2,121.0,1,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
180000,planta 3,interior,3,43.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
133000,planta 5,exterior,1,37.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
740000,planta 1,exterior,3,142.0,1,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
189000,planta 2,exterior,1,40.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
420000,bajo,exterior,2,91.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
310000,entreplanta,exterior,1,63.0,1,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
700000,planta 5,exterior,4,133.0,1,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
240000,planta 5,interior,2,57.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
850000,planta 1,exterior,1,165.0,0,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
165000,planta 3,interior,1,37.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
450000,planta 2,exterior,1,77.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
220000,planta 3,interior,1,37.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
266000,planta 4,exterior,1,60.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
225000,planta 1,interior,1,51.0,1,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
130000,bajo,interior,1,30.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
565000,planta 2,exterior,2,90.0,1,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
480000,bajo,exterior,4,150.0,1,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
355000,planta 5,exterior,1,57.0,0,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
495000,semi-sotano,interior,2,108.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
260000,planta 3,exterior,1,43.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
220000,bajo,exterior,1,42.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
144000,bajo,interior,1,40.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
385000,planta 2,exterior,3,86.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
315000,planta 2,exterior,2,70.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
565000,planta 1,exterior,3,108.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
330000,planta 4,interior,2,67.0,1,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
323000,planta 1,exterior,1,68.0,1,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
720000,planta 3,interior,2,85.0,1,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
349000,planta 4,exterior,3,120.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
199000,planta 2,exterior,1,44.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
950000,planta 1,exterior,3,160.0,0,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
175000,planta 2,interior,2,33.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
245000,bajo,exterior,1,65.0,1,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
790000,planta 2,exterior,4,146.0,1,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
210000,planta 4,interior,1,45.0,0,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
450000,planta 3,interior,2,75.0,1,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
330000,planta 2,interior,2,72.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
329000,planta 2,exterior,2,72.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
130000,bajo,interior,1,22.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
240000,planta 1,interior,2,50.0,0,0,Justicia,centro,11.0,2.0,9.89,8.44,6.66,7.56,9.58,1
650000,planta 4,exterior,2,100.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
169900,planta 4,interior,1,38.0,0,0,Palacio,centro,19.0,1.0,10.62,4.44,5.01,7.14,8.77,1
250000,planta 2,exterior,1,44.0,0,0,Cortes,centro,9.0,0.0,12.32,6.35,4.78,8.15,10.5,1
259000,planta 4,interior,3,60.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
350000,planta 4,exterior,1,60.0,0,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
740000,planta 2,exterior,3,134.0,1,0,Sol,centro,2.0,0.0,13.04,26.06,6.79,9.32,15.45,1
145000,planta 5,interior,1,29.0,1,0,Embajadores,centro,20.0,0.0,9.77,9.24,5.46,10.08,8.12,1
355000,bajo,exterior,1,65.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
320000,planta 4,interior,2,55.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
450000,planta 3,exterior,2,87.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
295000,planta 1,interior,1,71.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
500000,planta 2,exterior,4,101.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
615000,planta 1,exterior,2,117.0,0,0,Universidad,centro,27.0,0.0,9.99,11.46,4.88,7.75,9.71,1
270000,planta -1,exterior,1,33.0,0,0,Almagro,chamberi,16.0,0.0,8.4,9.47,5.43,5.19,10.11,1
179000,planta 1,interior,1,34.0,0,0,Rosas,chamberi,14.0,1.0,5.85,5.3,8.73,6.07,5.39,1
143000,sotano,exterior,1,40.0,0,0,Almagro,chamberi,16.0,0.0,8.4,9.47,5.43,5.19,10.11,1
270400,bajo,exterior,1,45.0,0,0,Rosas,chamberi,14.0,1.0,5.85,5.3,8.73,6.07,5.39,1
199000,planta 2,interior,1,30.0,0,0,Rosas,chamberi,14.0,1.0,5.85,5.3,8.73,6.07,5.39,1
279000,planta 1,exterior,3,93.0,0,0,Colina,ciudad lineal,4.0,0.0,8.9,6.03,6.86,6.15,6.74,1
260000,planta 3,exterior,2,64.0,0,0,Colina,ciudad lineal,4.0,0.0,8.9,6.03,6.86,6.15,6.74,1
230000,bajo,interior,2,65.0,0,0,Colina,ciudad lineal,4.0,0.0,8.9,6.03,6.86,6.15,6.74,1
179000,planta 2,exterior,1,30.0,0,0,San Pascual,ciudad lineal,15.0,0.0,6.21,6.44,7.82,6.18,8.54,1
99000,bajo,exterior,1,35.0,0,0,San Pascual,ciudad lineal,15.0,0.0,6.21,6.44,7.82,6.18,8.54,1
145000,planta 1,exterior,2,55.0,0,0,Lucero,latina,14.0,1.0,6.57,5.9,8.51,9.21,6.5,1
248700,planta 2,exterior,2,86.0,1,1,Los Cármenes,latina,8.0,1.0,8.94,5.5,10.64,10.6,7.07,1
185000,planta 2,interior,1,68.0,0,1,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
125500,planta 4,exterior,2,70.0,0,0,Aluche,latina,36.0,0.0,6.25,6.78,8.65,8.63,6.5,1
176000,bajo,exterior,1,65.0,0,1,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
173000,planta 3,exterior,3,65.0,0,0,Lucero,latina,14.0,1.0,6.57,5.9,8.51,9.21,6.5,1
139000,planta 3,exterior,2,52.0,0,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
180000,planta 4,exterior,3,84.0,0,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
349000,planta 7,exterior,2,80.0,1,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
179000,planta 1,exterior,2,66.0,0,0,Lucero,latina,14.0,1.0,6.57,5.9,8.51,9.21,6.5,1
149000,planta 2,exterior,2,66.0,0,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
275000,planta 4,exterior,2,65.0,1,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
230000,casa,exterior,3,90.0,0,0,Los Cármenes,latina,8.0,1.0,8.94,5.5,10.64,10.6,7.07,1
159900,planta 1,exterior,3,62.0,0,0,Lucero,latina,14.0,1.0,6.57,5.9,8.51,9.21,6.5,1
149000,planta 2,interior,3,69.0,0,0,Aluche,latina,36.0,0.0,6.25,6.78,8.65,8.63,6.5,1
244800,planta 2,exterior,2,86.0,1,1,Los Cármenes,latina,8.0,1.0,8.94,5.5,10.64,10.6,7.07,1
165000,planta 1,exterior,3,72.0,1,0,Los Cármenes,latina,8.0,1.0,8.94,5.5,10.64,10.6,7.07,1
139500,bajo,exterior,2,60.0,0,0,Lucero,latina,14.0,1.0,6.57,5.9,8.51,9.21,6.5,1
228000,casa,exterior,3,103.0,0,0,Los Cármenes,latina,8.0,1.0,8.94,5.5,10.64,10.6,7.07,1
329900,planta 2,exterior,3,133.0,0,1,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
180000,planta 1,exterior,2,60.0,1,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
153000,planta 4,exterior,2,64.0,0,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
139000,planta 1,interior,2,43.0,0,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
159999,planta 1,exterior,1,59.0,1,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
170000,planta 5,exterior,2,74.0,0,0,Campamento,latina,7.0,0.0,6.58,7.4,8.33,9.74,5.99,1
260000,planta 3,exterior,3,76.0,1,0,Los Cármenes,latina,8.0,1.0,8.94,5.5,10.64,10.6,7.07,1
309000,planta 1,exterior,4,84.0,0,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
249900,planta 4,exterior,2,98.0,1,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
165900,planta 1,exterior,2,78.0,1,0,Los Cármenes,latina,8.0,1.0,8.94,5.5,10.64,10.6,7.07,1
210000,planta 2,exterior,3,81.0,0,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
339000,planta 7,exterior,3,78.0,1,0,Los Cármenes,latina,8.0,1.0,8.94,5.5,10.64,10.6,7.07,1
145000,planta 1,exterior,3,77.0,0,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
210000,bajo,exterior,3,108.0,0,0,Los Cármenes,latina,8.0,1.0,8.94,5.5,10.64,10.6,7.07,1
189000,planta 4,exterior,3,55.0,1,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
153000,planta 4,exterior,2,62.0,0,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
212500,bajo,exterior,2,66.0,0,1,Aluche,latina,36.0,0.0,6.25,6.78,8.65,8.63,6.5,1
199000,bajo,exterior,3,77.0,0,0,Puerta del Ángel,latina,13.0,0.0,6.94,7.33,8.23,9.97,6.91,1
