,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,is_renewal_needed,built_year,has_lift,is_exterior,district
4116,94.0,3,1.0,two,330000,False,1971.0,True,True,Retiro 14
4117,250.0,4,3.0,two,1045000,False,1988.0,True,True,Retiro 14
4118,30.0,1,1.0,one,142000,False,1914.0,False,True,Retiro 14
4119,95.0,3,1.0,two,384900,False,1971.0,True,True,Retiro 14
4120,125.0,4,3.0,three,620000,False,1971.0,True,True,Retiro 14
4121,162.0,4,3.0,one,610000,False,1971.0,True,True,Retiro 14
4122,156.0,4,2.0,one,750000,False,1971.0,True,True,Retiro 14
4123,165.0,5,2.0,eight,634000,True,1971.0,True,True,Retiro 14
4124,98.0,2,2.0,one,399000,False,1971.0,True,False,Retiro 14
4125,139.0,3,2.0,one,580000,False,1981.0,True,True,Retiro 14
4126,60.0,2,1.0,four,228000,True,1971.0,True,False,Retiro 14
4127,160.0,3,2.0,one,850000,False,1971.0,True,True,Retiro 14
4128,124.0,4,2.0,one,495000,False,1971.0,True,True,Retiro 14
4129,184.0,4,3.0,nine,695000,False,1971.0,True,True,Retiro 14
4131,69.0,2,1.0,zero,245000,False,1971.0,True,False,Retiro 14
4132,160.0,4,3.0,one,890000,True,1971.0,True,True,Retiro 14
4133,134.0,3,2.0,five,600000,False,1971.0,True,False,Retiro 14
4134,91.0,2,2.0,three,375000,False,1940.0,True,False,Retiro 14
4135,145.0,3,2.0,seven,798000,False,1971.0,True,True,Retiro 14
4136,105.0,3,2.0,eight,550000,False,1956.0,True,True,Retiro 14
4137,82.0,2,1.0,four,375000,False,1971.0,True,False,Retiro 14
4138,108.0,4,1.0,two,623000,True,1940.0,True,True,Retiro 14
4139,90.0,2,2.0,four,425000,False,1998.0,True,True,Retiro 14
4140,146.0,4,3.0,two,549000,True,1982.0,True,True,Retiro 14
4142,120.0,2,2.0,four,485000,False,1968.0,True,True,Retiro 14
4143,61.0,2,1.0,three,380000,False,1918.0,True,False,Retiro 14
4144,101.0,2,2.0,six,620000,False,1971.0,True,True,Retiro 14
4145,85.0,2,1.0,one,305000,False,1910.0,False,True,Retiro 14
4146,84.0,2,1.0,zero,348000,False,1971.0,True,True,Retiro 14
4147,200.0,3,2.0,one,950000,False,1969.0,True,True,Retiro 14
4149,106.0,3,2.0,four,450000,False,1971.0,True,False,Retiro 14
4150,88.0,3,2.0,one,379000,False,1950.0,True,True,Retiro 14
4151,100.0,3,2.0,six,450000,False,1971.0,True,True,Retiro 14
4152,117.0,3,2.0,one,645000,False,1971.0,True,True,Retiro 14
4157,135.0,4,2.0,three,435000,False,1960.0,True,False,Retiro 14
4158,152.0,4,2.0,two,650000,False,1977.0,True,True,Retiro 14
4161,90.0,3,2.0,five,390000,True,1968.0,True,False,Retiro 14
4164,71.0,2,1.0,five,350000,False,1971.0,True,True,Retiro 14
4165,60.0,1,1.0,three,319000,False,1971.0,True,False,Retiro 14
4166,84.0,3,1.0,four,350000,False,1951.0,True,True,Retiro 14
4167,158.0,4,2.0,one,625000,False,1971.0,True,True,Retiro 14
4168,60.0,2,1.0,basement,200000,False,1971.0,False,False,Retiro 14
4169,60.0,1,1.0,one,290000,False,1971.0,True,False,Retiro 14
4170,159.0,4,2.0,five,730000,False,1971.0,True,True,Retiro 14
4171,100.0,4,2.0,one,445000,False,1971.0,True,True,Retiro 14
4172,101.0,3,2.0,three,415000,False,1971.0,True,True,Retiro 14
4174,110.0,2,2.0,six,990000,False,1971.0,True,True,Retiro 14
4175,75.0,1,1.0,one,325000,False,1971.0,False,True,Retiro 14
4176,88.0,3,2.0,four,335000,True,1971.0,True,False,Retiro 14
4177,125.0,3,2.0,mezzanine,600000,False,1971.0,True,False,Retiro 14
4179,70.0,3,1.0,three,330000,True,1900.0,True,True,Retiro 14
4180,62.0,2,1.0,four,270000,True,1971.0,True,False,Retiro 14
4181,88.0,2,2.0,one,470000,False,1971.0,True,True,Retiro 14
4183,30.0,0,1.0,one,155000,False,1971.0,True,False,Retiro 14
4186,200.0,4,3.0,one,950000,False,1971.0,True,True,Retiro 14
4187,159.0,5,2.0,one,695000,True,1971.0,True,True,Retiro 14
4188,120.0,3,1.0,one,495000,False,1971.0,True,True,Retiro 14
4189,168.0,4,2.0,five,589000,False,1971.0,True,True,Retiro 14
4190,130.0,4,2.0,two,750000,False,1975.0,True,True,Retiro 14
4192,73.0,2,2.0,zero,250000,False,1971.0,True,True,Retiro 14
4193,75.0,2,1.0,five,350000,False,1971.0,True,True,Retiro 14
4194,88.0,3,2.0,two,335000,False,1971.0,True,False,Retiro 14
4195,148.0,4,3.0,one,610000,False,1971.0,True,True,Retiro 14
4196,92.0,4,1.0,two,360000,False,1971.0,False,True,Retiro 14
4197,180.0,4,3.0,eight,690000,True,1985.0,True,True,Retiro 14
4198,55.0,2,1.0,two,395000,False,1971.0,True,True,Retiro 14
4199,165.0,4,2.0,one,895000,True,1971.0,True,True,Retiro 14
4200,65.0,1,1.0,zero,385000,False,1971.0,True,True,Retiro 14
4201,76.0,3,1.0,three,340000,True,1971.0,True,True,Retiro 14
4202,60.0,1,1.0,zero,330000,False,1971.0,True,True,Retiro 14
4203,89.0,3,2.0,three,325000,True,1971.0,True,False,Retiro 14
4204,120.0,2,2.0,seven,690000,False,1965.0,True,True,Retiro 14
4205,82.0,3,2.0,four,335000,True,1971.0,True,False,Retiro 14
4206,81.0,2,2.0,three,650000,False,1930.0,True,False,Retiro 14
4207,80.0,3,1.0,three,340000,True,1960.0,True,True,Retiro 14
4208,79.0,2,2.0,three,650000,False,1930.0,True,False,Retiro 14
4209,177.0,3,2.0,two,590000,True,1971.0,True,True,Retiro 14
4210,44.0,2,1.0,two,229000,False,1971.0,True,False,Retiro 14
4211,87.0,2,1.0,six,580000,True,1935.0,True,True,Retiro 14
4213,60.0,2,1.0,four,260000,True,1971.0,True,False,Retiro 14
4214,193.0,3,2.0,five,625000,True,1971.0,True,True,Retiro 14
4215,110.0,2,2.0,three,730000,False,1971.0,True,True,Retiro 14
4217,75.0,2,1.0,three,360000,False,1960.0,True,True,Retiro 14
4218,45.0,1,1.0,six,335000,False,1930.0,True,True,Retiro 14
4219,215.0,3,3.0,five,835000,True,1988.0,True,True,Retiro 14
4220,155.0,4,2.0,one,515000,True,1977.0,True,True,Retiro 14
4221,130.0,3,2.0,four,465000,False,1971.0,False,True,Retiro 14
4222,103.0,4,2.0,one,650000,False,1915.0,True,False,Retiro 14
4223,95.0,2,2.0,four,450000,False,2020.0,True,True,Retiro 14
4224,90.0,3,3.0,six,489000,False,1971.0,True,True,Retiro 14
4225,99.0,2,1.0,six,350000,False,1935.0,True,False,Retiro 14
4226,119.0,5,2.0,mezzanine,680000,False,1971.0,True,True,Retiro 14
4227,123.0,6,2.0,three,635000,True,1971.0,True,True,Retiro 14
4228,100.0,2,2.0,two,675000,True,1971.0,True,False,Retiro 14
4229,97.0,2,2.0,two,440000,False,1971.0,True,True,Retiro 14
4230,93.0,3,2.0,two,350000,True,1971.0,True,False,Retiro 14
4231,133.0,4,2.0,six,660000,False,1951.0,True,False,Retiro 14
4232,70.0,2,1.0,two,310500,False,1971.0,True,True,Retiro 14
4233,140.0,3,2.0,six,509000,True,1971.0,True,True,Retiro 14
4234,108.0,2,2.0,two,375000,False,1971.0,True,True,Retiro 14
4235,130.0,4,3.0,semi-basement,360000,False,1971.0,True,True,Retiro 14
4236,150.0,4,2.0,zero,560000,True,1971.0,True,False,Retiro 14
4237,156.0,3,2.0,two,620000,False,1971.0,True,True,Retiro 14
4238,85.0,3,1.0,four,320000,False,1971.0,False,True,Retiro 14
4239,114.0,2,2.0,one,485000,False,1971.0,True,True,Retiro 14
4240,118.0,4,4.0,two,495000,True,1971.0,True,True,Retiro 14
4241,51.0,2,1.0,five,390000,False,1971.0,True,False,Retiro 14
4243,157.0,4,2.0,one,800000,False,1971.0,True,True,Retiro 14
4244,160.0,4,2.0,one,650000,False,1971.0,True,True,Retiro 14
4246,91.0,3,2.0,six,450000,False,1971.0,True,False,Retiro 14
4247,100.0,3,1.0,five,390000,True,1971.0,True,True,Retiro 14
4248,138.0,4,2.0,seven,560000,False,1971.0,True,True,Retiro 14
4249,75.0,2,2.0,two,690000,False,1971.0,True,True,Retiro 14
4250,130.0,2,2.0,six,495000,False,1971.0,True,True,Retiro 14
4251,200.0,5,3.0,three,755000,False,1971.0,True,True,Retiro 14
4252,122.0,5,2.0,three,630000,False,1971.0,True,True,Retiro 14
4253,101.0,3,2.0,five,439000,False,1971.0,True,True,Retiro 14
4254,169.0,5,3.0,two,620000,True,1971.0,True,True,Retiro 14
4255,172.0,5,3.0,four,700000,False,1971.0,True,True,Retiro 14
4256,150.0,3,2.0,one,525000,False,1971.0,True,True,Retiro 14
4257,140.0,3,2.0,six,579900,False,1971.0,True,True,Retiro 14
4258,150.0,3,2.0,nine,570000,False,1971.0,True,True,Retiro 14
4259,78.0,2,1.0,five,400000,False,1971.0,True,True,Retiro 14
4260,95.0,2,2.0,two,450000,False,1971.0,True,True,Retiro 14
4261,72.0,1,1.0,zero,325000,False,1971.0,True,False,Retiro 14
4263,135.0,3,2.0,one,290000,True,1971.0,True,True,Retiro 14
4264,105.0,3,2.0,one,465000,True,1971.0,True,False,Retiro 14
4265,156.0,4,2.0,four,798000,False,1971.0,True,True,Retiro 14
4266,117.0,3,2.0,one,495000,False,1971.0,True,True,Retiro 14
4267,82.0,3,1.0,nine,369000,False,1971.0,True,True,Retiro 14
4268,116.0,4,2.0,six,350000,False,1941.0,True,True,Retiro 14
4269,110.0,4,2.0,five,625000,False,1971.0,True,True,Retiro 14
4274,101.0,3,1.0,eight,629000,False,1971.0,True,True,Retiro 14
4275,67.0,3,1.0,three,270000,False,1971.0,True,True,Retiro 14
4276,105.0,4,2.0,one,435000,False,1971.0,True,True,Retiro 14
4278,35.0,1,1.0,basement,385000,False,1925.0,True,False,Retiro 14
4279,120.0,4,1.0,three,590000,True,1971.0,True,True,Retiro 14
4280,123.0,3,2.0,one,498000,False,1971.0,True,True,Retiro 14
4281,35.0,1,1.0,one,247000,False,1971.0,True,False,Retiro 14
4282,150.0,4,2.0,five,510000,False,1971.0,True,True,Retiro 14
4283,136.0,5,2.0,four,580000,False,1971.0,True,True,Retiro 14
4284,175.0,4,2.0,four,650000,False,1971.0,True,True,Retiro 14
4285,98.0,2,2.0,five,425000,False,1971.0,True,True,Retiro 14
4286,135.0,4,2.0,four,850000,False,1971.0,True,True,Retiro 14
4287,95.0,3,1.0,two,389000,False,1971.0,True,True,Retiro 14
4290,55.0,1,1.0,two,239000,False,1971.0,False,True,Retiro 14
4291,115.0,3,2.0,seven,400000,True,1954.0,True,True,Retiro 14
4292,82.0,2,1.0,mezzanine,320000,False,1960.0,False,True,Retiro 14
4293,135.0,3,2.0,one,600000,False,1971.0,True,True,Retiro 14
4297,89.0,2,1.0,six,375000,False,2010.0,True,True,Retiro 14
4298,110.0,2,2.0,three,450000,False,1971.0,True,True,Retiro 14
4299,157.0,4,3.0,six,870000,False,1971.0,True,True,Retiro 14
4301,134.0,4,3.0,one,650000,False,1971.0,True,True,Retiro 14
4303,111.0,4,2.0,one,510000,False,1971.0,True,True,Retiro 14
4304,99.0,3,2.0,one,470000,False,1971.0,True,True,Retiro 14
4306,60.0,3,1.0,one,325000,False,1971.0,True,True,Retiro 14
4307,27.0,0,1.0,one,190000,True,1971.0,True,False,Retiro 14
4308,70.0,1,1.0,one,290000,False,1971.0,True,True,Retiro 14
4309,70.0,2,2.0,zero,255000,False,1971.0,True,True,Retiro 14
4311,150.0,4,2.0,two,530000,True,1971.0,True,True,Retiro 14
4312,136.0,3,3.0,three,580000,False,1971.0,True,True,Retiro 14
4313,40.0,1,1.0,four,290000,False,1971.0,True,True,Retiro 14
4314,76.0,3,1.0,two,325000,True,1971.0,True,True,Retiro 14
4315,136.0,5,2.0,four,580000,True,1971.0,True,True,Retiro 14
4317,120.0,3,2.0,zero,360000,False,1953.0,True,False,Retiro 14
4318,112.0,3,2.0,one,520000,False,1971.0,True,True,Retiro 14
4321,74.0,2,2.0,five,380000,False,1971.0,True,True,Retiro 14
4322,125.0,4,2.0,one,435000,True,1971.0,True,True,Retiro 14
4323,123.0,4,1.0,eight,460000,True,1971.0,True,True,Retiro 14
4325,87.0,2,1.0,six,580000,True,1971.0,True,True,Retiro 14
4326,73.0,3,1.0,one,337000,False,1981.0,True,True,Retiro 14
4327,116.0,3,2.0,two,607000,False,1971.0,True,True,Retiro 14
4330,110.0,4,2.0,six,465000,False,1971.0,True,True,Retiro 14
4331,178.0,4,2.0,five,589000,False,1971.0,True,True,Retiro 14
4332,112.0,3,2.0,one,525000,False,1998.0,True,True,Retiro 14
4333,171.0,4,3.0,two,875000,True,1970.0,True,True,Retiro 14
4334,162.0,3,2.0,zero,990000,False,1971.0,True,True,Retiro 14
4336,95.0,3,1.0,three,445000,False,1971.0,True,True,Retiro 14
4337,90.0,3,2.0,two,395000,False,1971.0,True,True,Retiro 14
4338,50.0,2,1.0,one,330000,False,1931.0,True,False,Retiro 14
4339,55.0,2,1.0,four,445000,False,1971.0,True,True,Retiro 14
4340,137.0,2,1.0,three,435000,False,1971.0,True,True,Retiro 14
4341,40.0,1,1.0,four,309900,False,1971.0,True,False,Retiro 14
4342,103.0,3,2.0,four,615000,False,1971.0,True,True,Retiro 14
4343,43.0,1,1.0,four,187000,False,1971.0,True,True,Retiro 14
4344,146.0,4,2.0,mezzanine,850000,False,1971.0,True,False,Retiro 14
4345,119.0,0,2.0,zero,750000,False,1971.0,True,True,Retiro 14
4346,160.0,5,4.0,one,890000,True,1971.0,True,True,Retiro 14
4347,140.0,3,2.0,one,580000,False,1971.0,True,True,Retiro 14
4351,85.0,3,2.0,four,335000,True,1962.0,True,False,Retiro 14
4352,89.0,3,2.0,three,325000,True,1988.0,True,False,Retiro 14
4353,91.0,2,2.0,two,370000,False,1963.0,True,False,Retiro 14
4354,99.0,3,2.0,three,430000,False,1971.0,True,True,Retiro 14
4355,47.0,0,1.0,zero,229000,False,1971.0,True,True,Retiro 14
4356,99.0,3,2.0,two,420000,False,1971.0,True,True,Retiro 14
4357,221.0,4,3.0,six,790000,False,1969.0,True,False,Retiro 14
4360,90.0,3,1.0,seven,410000,False,1965.0,True,False,Retiro 14
4361,140.0,4,2.0,six,599900,True,1935.0,True,True,Retiro 14
4362,82.0,3,1.0,four,335000,True,1971.0,True,False,Retiro 14
4363,135.0,3,2.0,nine,570000,True,1975.0,True,True,Retiro 14
4364,54.0,1,1.0,two,179000,False,1935.0,False,True,Retiro 14
4365,90.0,3,2.0,seven,380000,False,1971.0,True,False,Retiro 14
4366,120.0,4,2.0,three,456000,False,1971.0,True,True,Retiro 14
4367,150.0,4,2.0,one,690000,False,1971.0,True,True,Retiro 14
4368,132.0,3,3.0,one,1004000,False,1971.0,True,True,Retiro 14
4370,115.0,2,2.0,four,1100000,False,1971.0,True,True,Retiro 14
4371,115.0,2,2.0,two,950000,False,1971.0,True,True,Retiro 14
4372,195.0,4,4.0,one,775000,True,1970.0,True,True,Retiro 14
4373,108.0,2,2.0,zero,495000,False,2019.0,True,True,Retiro 14
4375,81.0,2,2.0,one,400000,False,1971.0,True,True,Retiro 14
4376,88.0,2,2.0,three,480000,False,1971.0,True,True,Retiro 14
4377,88.0,2,2.0,one,460000,False,1971.0,True,True,Retiro 14
4379,88.0,2,2.0,two,470000,False,1971.0,True,True,Retiro 14
4380,81.0,2,2.0,two,420000,False,1971.0,True,True,Retiro 14
4381,81.0,2,2.0,three,430000,False,1971.0,True,True,Retiro 14
4382,58.0,1,1.0,zero,345000,False,1971.0,True,True,Retiro 14
4383,62.0,1,1.0,zero,310000,False,1971.0,True,True,Retiro 14
4384,65.0,1,1.0,zero,375000,False,1971.0,True,True,Retiro 14
4385,72.0,2,1.0,three,300000,True,1971.0,True,True,Retiro 14
4386,80.0,2,1.0,eight,469000,False,1998.0,True,True,Retiro 14
4387,79.0,2,1.0,four,320000,False,1971.0,True,False,Retiro 14
4388,139.0,3,2.0,one,580000,True,1971.0,True,True,Retiro 14
4389,130.0,4,3.0,three,480000,True,1976.0,True,True,Retiro 14
4390,72.0,2,1.0,three,330000,True,1971.0,True,True,Retiro 14
4391,93.0,2,2.0,six,530000,False,1971.0,True,True,Retiro 14
4392,75.0,1,1.0,three,235000,False,2008.0,True,True,Retiro 14
4394,60.0,2,1.0,one,390000,False,2006.0,True,False,Retiro 14
4396,115.0,2,2.0,one,760000,False,1971.0,True,True,Retiro 14
4397,101.0,1,1.0,one,355000,False,1971.0,True,True,Retiro 14
4398,65.0,2,1.0,one,295000,False,1971.0,False,True,Retiro 14
4399,153.0,3,2.0,one,1060000,True,1930.0,True,True,Retiro 14
4401,77.0,1,1.0,seven,360000,False,2008.0,True,True,Retiro 14
4402,102.0,4,2.0,two,650000,False,1971.0,True,False,Retiro 14
4404,141.0,3,2.0,one,580000,False,1981.0,True,True,Retiro 14
4406,30.0,2,1.0,four,199900,False,1971.0,False,False,Retiro 14
4408,70.0,2,1.0,mezzanine,295000,False,1971.0,True,True,Retiro 14
4409,115.0,2,2.0,two,735000,False,1971.0,True,False,Retiro 14
4410,120.0,4,2.0,two,420000,False,1966.0,True,True,Retiro 14
4411,96.0,2,2.0,four,530000,False,2008.0,True,True,Retiro 14
4412,186.0,5,3.0,one,695000,False,1978.0,True,True,Retiro 14
4413,85.0,3,1.0,one,365000,False,1971.0,True,True,Retiro 14
4415,194.0,4,4.0,one,790000,False,1970.0,True,True,Retiro 14
4416,215.0,4,2.0,five,790000,False,2006.0,True,True,Retiro 14
4419,170.0,4,3.0,two,850000,False,1971.0,True,True,Retiro 14
4421,132.0,5,2.0,four,652000,False,1954.0,True,True,Retiro 14
4423,40.0,2,1.0,basement,150000,False,1971.0,False,False,Retiro 14
4424,49.0,2,1.0,zero,245000,False,1971.0,True,False,Retiro 14
4425,167.0,5,2.0,one,649000,False,1900.0,True,True,Retiro 14
4426,41.0,2,1.0,zero,160000,False,1930.0,True,False,Retiro 14
4428,111.0,4,1.0,three,590000,True,1939.0,True,True,Retiro 14
4429,236.0,4,3.0,two,1155000,False,1988.0,True,True,Retiro 14
4430,97.0,2,1.0,five,700000,True,1920.0,True,False,Retiro 14
4431,93.0,3,2.0,three,490000,False,1971.0,True,True,Retiro 14
4432,105.0,3,1.0,two,430000,True,1971.0,True,False,Retiro 14
4433,91.0,2,2.0,two,370000,False,1971.0,True,False,Retiro 14
4434,95.0,3,1.0,three,419900,False,1971.0,True,True,Retiro 14
4435,140.0,3,2.0,six,599990,True,1935.0,True,True,Retiro 14
4436,83.0,2,2.0,five,444900,True,1957.0,True,True,Retiro 14
4437,130.0,4,2.0,two,750000,True,1953.0,True,True,Retiro 14
4439,102.0,2,2.0,two,547000,False,1971.0,True,True,Retiro 14
4440,102.0,2,2.0,one,496000,False,1971.0,True,True,Retiro 14
4441,72.0,1,1.0,zero,357000,False,1971.0,True,True,Retiro 14
4442,77.0,2,1.0,zero,425000,False,1971.0,True,True,Retiro 14
4444,48.0,1,1.0,four,390000,False,1931.0,True,False,Retiro 14
4445,160.0,4,3.0,zero,590000,False,1971.0,True,True,Retiro 14
4446,78.0,3,1.0,five,396000,True,1928.0,True,False,Retiro 14
4447,185.0,4,3.0,two,1052000,True,1971.0,True,True,Retiro 14
4448,174.0,2,2.0,four,706000,False,2020.0,True,True,Retiro 14
4449,76.0,2,1.0,five,374000,False,1940.0,True,True,Retiro 14
4450,103.0,3,2.0,seven,435000,True,1971.0,True,True,Retiro 14
4451,27.0,1,1.0,one,190000,True,1925.0,True,False,Retiro 14
4452,150.0,2,1.0,zero,900000,False,1971.0,True,True,Retiro 14
4453,185.0,4,2.0,one,695000,False,2000.0,True,True,Retiro 14
4454,70.0,3,1.0,two,310000,True,1971.0,True,True,Retiro 14
4455,97.0,2,2.0,one,570000,False,1971.0,True,True,Retiro 14
4456,111.0,2,1.0,three,470000,False,1971.0,True,True,Retiro 14
4457,170.0,4,2.0,five,650000,False,1985.0,True,True,Retiro 14
4458,30.0,1,1.0,four,166000,False,1971.0,False,True,Retiro 14
4459,114.0,3,2.0,four,567000,False,1950.0,True,True,Retiro 14
4460,145.0,3,2.0,six,600000,True,1935.0,True,True,Retiro 14
4462,94.0,3,2.0,five,440000,True,1987.0,True,False,Retiro 14
4465,87.0,2,2.0,zero,425000,False,2020.0,True,True,Retiro 14
4466,103.0,2,2.0,one,496000,False,2020.0,True,True,Retiro 14
4467,72.0,1,1.0,zero,357000,False,2020.0,True,True,Retiro 14
4468,92.0,3,1.0,three,359000,True,1958.0,True,True,Retiro 14
4469,39.0,0,1.0,three,165000,False,1915.0,True,False,Retiro 14
4470,215.0,3,3.0,three,865000,True,1988.0,True,True,Retiro 14
4471,152.0,3,2.0,four,775000,False,1977.0,True,True,Retiro 14
4472,110.0,3,2.0,five,550000,False,1996.0,True,True,Retiro 14
4473,118.0,3,2.0,six,505000,True,1960.0,True,True,Retiro 14
4474,138.0,3,2.0,one,1060000,True,1930.0,True,True,Retiro 14
4475,151.0,3,3.0,zero,900000,False,1983.0,True,True,Retiro 14
4476,101.0,4,1.0,one,420000,False,1952.0,True,True,Retiro 14
4477,84.0,2,1.0,three,490000,False,1950.0,True,True,Retiro 14
4478,125.0,4,2.0,three,520000,False,1970.0,True,True,Retiro 14
4479,46.0,1,1.0,four,194000,False,1910.0,False,False,Retiro 14
4480,99.0,3,2.0,eight,395000,True,1960.0,True,True,Retiro 14
4482,124.0,4,2.0,two,520000,False,1970.0,True,True,Retiro 14
4483,112.0,2,2.0,zero,259000,True,1971.0,True,True,Retiro 14
4484,75.0,2,1.0,three,356000,False,1960.0,True,True,Retiro 14
4485,60.0,3,1.0,two,215000,False,1945.0,True,True,Retiro 14
4486,56.0,2,1.0,one,289000,False,1971.0,True,False,Retiro 14
4487,172.0,4,2.0,six,1000000,False,1971.0,True,True,Retiro 14
4488,145.0,3,2.0,six,599990,False,1971.0,True,True,Retiro 14
4489,100.0,2,1.0,six,350000,False,1971.0,True,False,Retiro 14
4490,104.0,3,2.0,two,399000,False,2005.0,True,True,Retiro 14
4491,157.0,5,3.0,five,588000,False,1971.0,True,True,Retiro 14
4492,120.0,3,2.0,three,495000,False,1971.0,True,True,Retiro 14
4493,199.0,4,3.0,six,850000,False,1971.0,True,True,Retiro 14
4494,220.0,4,3.0,six,790000,False,1971.0,True,True,Retiro 14
4495,50.0,1,1.0,zero,195000,False,1971.0,True,True,Retiro 14
4496,85.0,3,1.0,four,310000,False,1971.0,True,False,Retiro 14
4497,134.0,3,2.0,two,535000,True,1971.0,True,True,Retiro 14
4499,214.0,3,3.0,five,905000,True,1971.0,True,True,Retiro 14
4501,125.0,3,2.0,seven,599950,False,1952.0,True,True,Retiro 14
4503,65.0,2,1.0,three,300000,True,1971.0,True,True,Retiro 14
4504,60.0,1,1.0,zero,240000,False,1996.0,True,True,Retiro 14
4505,130.0,4,2.0,one,660000,False,1940.0,True,True,Retiro 14
4506,44.0,1,1.0,zero,230000,False,1971.0,True,False,Retiro 14
4507,100.0,3,2.0,one,497000,False,2001.0,True,True,Retiro 14
4508,36.0,1,1.0,one,192000,False,1971.0,False,False,Retiro 14
4509,147.0,2,2.0,five,840000,True,1946.0,True,True,Retiro 14
4510,105.0,4,1.0,five,330000,False,1971.0,True,True,Retiro 14
4511,72.0,2,1.0,three,410000,False,1974.0,True,True,Retiro 14
4512,150.0,4,2.0,eight,580000,False,1986.0,True,True,Retiro 14
4513,120.0,4,2.0,six,439000,True,1962.0,True,True,Retiro 14
4514,94.0,2,2.0,two,561000,False,1960.0,True,True,Retiro 14
4516,88.0,2,2.0,six,625000,False,1940.0,True,True,Retiro 14
4517,124.0,3,2.0,seven,575000,False,1955.0,True,True,Retiro 14
4518,158.0,3,2.0,four,650000,False,1971.0,True,True,Retiro 14
4519,97.0,1,1.0,six,595000,False,1971.0,True,True,Retiro 14
4521,102.0,2,1.0,two,358000,False,2008.0,True,True,Retiro 14
4522,105.0,3,1.0,eight,379000,False,1957.0,True,True,Retiro 14
4524,99.0,3,2.0,three,430000,False,2021.0,True,True,Retiro 14
4525,98.0,3,2.0,two,440000,False,1980.0,True,True,Retiro 14
4526,174.0,4,2.0,seven,515000,True,1953.0,True,True,Retiro 14
4527,130.0,4,2.0,six,587000,False,1988.0,True,True,Retiro 14
4528,170.0,6,3.0,four,600000,False,1971.0,True,True,Retiro 14
4529,83.0,3,2.0,one,399000,False,1968.0,True,True,Retiro 14
4531,82.0,3,1.0,three,379000,True,1936.0,True,False,Retiro 14
4532,173.0,4,2.0,three,735000,True,1920.0,True,True,Retiro 14
4533,162.0,4,3.0,five,625000,False,1971.0,True,True,Retiro 14
4534,105.0,2,2.0,two,575000,False,1971.0,True,True,Retiro 14
4536,107.0,2,2.0,two,450000,False,1976.0,True,True,Retiro 14
4537,50.0,1,1.0,zero,180000,False,1971.0,True,True,Retiro 14
4538,137.0,3,2.0,three,599000,False,1971.0,True,True,Retiro 14
4539,121.0,4,2.0,six,420000,True,1971.0,True,True,Retiro 14
4540,248.0,4,3.0,two,1045000,False,1988.0,True,True,Retiro 14
4541,118.0,3,3.0,eight,599000,False,1971.0,True,True,Retiro 14
4542,106.0,3,2.0,four,450000,False,1970.0,True,False,Retiro 14
4544,203.0,5,3.0,three,765000,False,1969.0,True,True,Retiro 14
