sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,floor,is_floor_under,rent_price,is_rent_price_known,buy_price,buy_price_by_area,is_buy_price_known,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_terrace,has_storage_room,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,neighborhood,District,HouseType
125.0,4,2.0,1,4,0.0,1804,0,560000,4480,1,0,,,1.0,0.0,1.0,1.0,1.0,1.0,,,in process,0,,,0.0,1.0,1.0,0.0,Gaztambide 34,Chamberí 6,Piso
124.0,5,2.0,1,Bajo,1.0,1642,0,489000,3944,1,1,0.0,1945.0,0.0,1.0,,,1.0,0.0,,1.0,not indicated,0,,,1.0,0.0,0.0,1.0,Gaztambide 34,Chamberí 6,Piso
37.0,1,1.0,1,5,0.0,1299,0,340000,9189,1,0,0.0,,,,,,0.0,1.0,,,E,0,,,0.0,0.0,1.0,0.0,Trafalgar 35,Chamberí 6,Piso
192.0,4,2.0,1,1,0.0,2315,0,790000,4115,1,0,0.0,1945.0,1.0,0.0,1.0,1.0,1.0,1.0,,,C,0,,,0.0,0.0,0.0,1.0,Arapiles 33,Chamberí 6,Piso
78.0,2,1.0,1,1,0.0,1320,0,349000,4474,1,0,0.0,1920.0,0.0,1.0,1.0,,1.0,1.0,,,G,0,,,0.0,0.0,1.0,0.0,Trafalgar 35,Chamberí 6,Piso
301.0,4,3.0,1,2,0.0,-58234,0,2250000,7475,1,0,0.0,1900.0,1.0,0.0,1.0,1.0,1.0,1.0,,,E,0,,,0.0,1.0,0.0,0.0,Almagro 32,Chamberí 6,Piso
105.0,3,2.0,1,2,0.0,2070,0,675000,6429,1,0,0.0,1980.0,1.0,0.0,1.0,1.0,1.0,1.0,,,E,1,0.0,50000.0,0.0,0.0,0.0,1.0,Almagro 32,Chamberí 6,Piso
163.0,4,2.0,0,2,0.0,1871,0,589000,3613,1,1,0.0,1962.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,in process,0,,,0.0,0.0,0.0,1.0,Vallehermoso 36,Chamberí 6,Piso
199.0,5,3.0,1,5,0.0,1536,0,1250000,6281,1,0,0.0,1964.0,,,1.0,1.0,1.0,1.0,1.0,,E,0,,,0.0,0.0,0.0,1.0,Trafalgar 35,Chamberí 6,Piso
145.0,3,2.0,1,1,0.0,2010,0,649000,4476,1,0,0.0,1940.0,0.0,1.0,1.0,1.0,1.0,1.0,,,in process,0,,,0.0,0.0,1.0,0.0,Arapiles 33,Chamberí 6,Piso
370.0,5,4.0,1,1,0.0,-38920,0,2100000,5676,1,0,0.0,1970.0,1.0,0.0,,1.0,1.0,1.0,1.0,,C,1,0.0,60000.0,1.0,1.0,1.0,1.0,Vallehermoso 36,Chamberí 6,Piso
172.0,3,3.0,1,1,0.0,2492,0,1023000,5948,1,0,0.0,1970.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,C,1,0.0,60000.0,1.0,1.0,1.0,1.0,Vallehermoso 36,Chamberí 6,Piso
134.0,3,2.0,1,5,0.0,2103,0,690000,5149,1,0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,in process,0,,,0.0,0.0,0.0,1.0,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
300.0,4,4.0,1,2,0.0,-58234,0,2250000,7500,1,0,0.0,1881.0,1.0,0.0,1.0,1.0,1.0,1.0,,,in process,0,,,0.0,1.0,0.0,0.0,Almagro 32,Chamberí 6,Piso
408.0,6,6.0,1,3,0.0,-65933,0,2300000,5637,1,1,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,,,,,Almagro 32,Chamberí 6,Piso
142.0,3,2.0,1,3,0.0,2103,0,690000,4859,1,0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,,,in process,0,,,,,,,Arapiles 33,Chamberí 6,Piso
171.0,5,2.0,1,7,0.0,2509,0,1000000,5848,1,0,0.0,1930.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,in process,0,,,0.0,1.0,0.0,1.0,Gaztambide 34,Chamberí 6,Piso
115.0,2,2.0,1,2,0.0,2369,0,820000,7130,1,0,0.0,1950.0,0.0,1.0,1.0,1.0,1.0,1.0,,,C,0,,,0.0,1.0,1.0,1.0,Trafalgar 35,Chamberí 6,Piso
167.0,4,2.0,0,1,0.0,2203,0,735000,4401,1,0,0.0,1963.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,0,,,0.0,0.0,1.0,0.0,Trafalgar 35,Chamberí 6,Piso
117.0,3,2.0,1,1,0.0,1793,0,555000,4744,1,0,0.0,,0.0,1.0,,1.0,1.0,1.0,,,D,0,,,,,,,Trafalgar 35,Chamberí 6,Piso
208.0,4,3.0,1,9,0.0,1059,0,1300000,6250,1,1,0.0,1955.0,1.0,0.0,,1.0,1.0,1.0,1.0,,F,1,1.0,0.0,1.0,1.0,0.0,0.0,Almagro 32,Chamberí 6,Dúplex
110.0,3,1.0,1,1,0.0,1655,0,495000,4500,1,1,0.0,1945.0,0.0,1.0,,1.0,1.0,1.0,,,not indicated,0,,,,,,,Gaztambide 34,Chamberí 6,Piso
315.0,5,5.0,1,3,0.0,-425334,0,3300000,10476,1,0,0.0,,,,,1.0,1.0,1.0,,1.0,not indicated,1,1.0,0.0,,,,,Almagro 32,Chamberí 6,Piso
71.0,1,1.0,0,1,0.0,1862,0,585000,8239,1,0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,A,0,,,,,,,Trafalgar 35,Chamberí 6,Piso
128.0,2,2.0,0,2,0.0,2472,0,1040000,8125,1,0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,A,1,1.0,0.0,,,,,Trafalgar 35,Chamberí 6,Piso
65.0,1,1.0,0,4,0.0,1966,0,630000,9692,1,0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,A,0,,,,,,,Trafalgar 35,Chamberí 6,Piso
131.0,1,1.0,0,,,2512,0,995000,7595,1,0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,A,1,1.0,0.0,,,,,Trafalgar 35,Chamberí 6,Ático
150.0,3,3.0,0,5,0.0,-140,0,1390000,9267,1,0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,A,1,1.0,0.0,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
237.0,4,2.0,0,6,0.0,-84312,0,2404500,10146,1,0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,A,1,1.0,0.0,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Ático
195.0,3,2.0,0,6,0.0,-25642,0,1963500,10069,1,0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,A,1,1.0,0.0,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Ático
192.0,3,3.0,0,2,0.0,-3649,0,1550000,8073,1,0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,A,1,1.0,0.0,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
150.0,3,2.0,0,2,0.0,1695,0,1230000,8200,1,0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,A,1,1.0,0.0,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
263.0,3,3.0,0,1,0.0,-15030,0,1815000,6901,1,0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,A,1,1.0,0.0,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Dúplex
148.0,3,3.0,1,3,0.0,2514,0,950000,6419,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,,D,0,,,0.0,1.0,0.0,0.0,Trafalgar 35,Chamberí 6,Piso
138.0,4,2.0,1,5,0.0,1966,0,630000,4565,1,1,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,F,0,,,0.0,1.0,1.0,0.0,Gaztambide 34,Chamberí 6,Piso
121.0,2,1.0,1,6,0.0,1804,0,560000,4628,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,E,0,,,0.0,0.0,0.0,1.0,Vallehermoso 36,Chamberí 6,Piso
325.0,4,5.0,1,1,0.0,-19939,0,1890000,5815,1,0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,0,,,0.0,0.0,0.0,1.0,Almagro 32,Chamberí 6,Piso
50.0,1,2.0,0,5,0.0,1335,0,355000,7100,1,0,0.0,1935.0,0.0,1.0,1.0,1.0,1.0,0.0,,,in process,0,,,,,,,Trafalgar 35,Chamberí 6,Piso
630.0,6,2.0,1,,,-2221534,0,4700000,7460,1,1,0.0,,,,,,,,,1.0,not indicated,1,1.0,0.0,,,,,Vallehermoso 36,Chamberí 6,Casa
47.0,1,1.0,1,Semi-sótano interior,1.0,901,0,195000,4149,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,,,D,0,,,0.0,0.0,1.0,0.0,Almagro 32,Chamberí 6,Piso
30.0,1,2.0,1,2,0.0,884,0,190000,6333,1,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,F,0,,,,,,,Almagro 32,Chamberí 6,Piso
318.0,5,4.0,0,Entreplanta exterior,1.0,94,0,1375000,4324,1,1,0.0,1953.0,1.0,0.0,,1.0,1.0,1.0,,1.0,E,0,,,0.0,1.0,0.0,0.0,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
184.0,4,3.0,0,1,0.0,2103,0,690000,3750,1,1,0.0,1984.0,1.0,0.0,,1.0,1.0,0.0,,,E,1,1.0,0.0,1.0,1.0,0.0,0.0,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
220.0,4,3.0,1,4,0.0,-2964,0,1525000,6932,1,1,0.0,1950.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,E,0,,,1.0,0.0,1.0,0.0,Almagro 32,Chamberí 6,Piso
69.0,1,1.0,1,3,0.0,1781,0,550000,7971,1,0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,,,C,1,1.0,0.0,,,,,Almagro 32,Chamberí 6,Piso
153.0,4,2.0,1,1,0.0,1724,0,525000,3431,1,0,0.0,1947.0,1.0,0.0,1.0,,1.0,1.0,,,E,0,,,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
356.0,6,4.0,1,2,0.0,-65933,0,2300000,6461,1,1,0.0,,,,1.0,,1.0,1.0,,1.0,in process,1,0.0,70000.0,1.0,0.0,1.0,0.0,Almagro 32,Chamberí 6,Piso
195.0,4,2.0,1,4,0.0,2108,0,692000,3549,1,0,0.0,1957.0,1.0,0.0,,1.0,1.0,1.0,,1.0,not indicated,0,,,0.0,0.0,1.0,1.0,Gaztambide 34,Chamberí 6,Piso
372.0,5,5.0,1,3,0.0,-20661,0,1900000,5108,1,0,0.0,1960.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,1.0,1.0,1.0,0.0,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
201.0,5,3.0,1,4,0.0,2432,0,860000,4279,1,1,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,,,C,1,0.0,150.0,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
181.0,4,2.0,1,4,0.0,2213,0,740000,4088,1,0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,0,,,,,,,Vallehermoso 36,Chamberí 6,Piso
100.0,3,1.0,1,4,0.0,1571,0,458000,4580,1,0,0.0,1958.0,0.0,1.0,,1.0,1.0,1.0,,,not indicated,0,,,,,,,Trafalgar 35,Chamberí 6,Piso
164.0,5,2.0,1,1,0.0,1499,0,426000,2598,1,0,0.0,1945.0,0.0,1.0,1.0,1.0,1.0,1.0,,,not indicated,0,,,0.0,0.0,0.0,1.0,Trafalgar 35,Chamberí 6,Piso
140.0,2,2.0,1,2,0.0,1619,0,479000,3421,1,0,0.0,1963.0,1.0,0.0,,1.0,1.0,1.0,,1.0,not indicated,0,,,,,,,Vallehermoso 36,Chamberí 6,Piso
138.0,5,2.0,1,2,0.0,2124,0,699000,5065,1,1,0.0,,1.0,0.0,,,1.0,1.0,1.0,,in process,0,,,0.0,0.0,0.0,1.0,Trafalgar 35,Chamberí 6,Piso
242.0,3,3.0,1,7,0.0,-38920,0,2100000,8678,1,0,0.0,1961.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,A,1,1.0,0.0,,,,,Almagro 32,Chamberí 6,Piso
170.0,5,2.0,1,5,0.0,1619,0,479000,2818,1,0,0.0,1940.0,1.0,0.0,,1.0,1.0,1.0,1.0,,not indicated,0,,,0.0,0.0,1.0,1.0,Arapiles 33,Chamberí 6,Piso
260.0,3,2.0,1,4,0.0,-23717,0,1940000,7462,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,1,0.0,55000.0,0.0,1.0,1.0,0.0,Almagro 32,Chamberí 6,Piso
75.0,2,1.0,1,4,0.0,1781,0,550000,7333,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,in process,0,,,,,,,Trafalgar 35,Chamberí 6,Piso
326.0,9,3.0,1,1,0.0,-2333,0,1500000,4601,1,1,0.0,,,,1.0,,1.0,1.0,,,in process,0,,,,,,,Trafalgar 35,Chamberí 6,Piso
136.0,4,2.0,1,1,0.0,2148,0,710000,5221,1,1,0.0,,1.0,0.0,,1.0,1.0,1.0,,,in process,0,,,0.0,0.0,1.0,1.0,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
166.0,4,2.0,0,5,0.0,2081,0,680000,4096,1,1,0.0,1946.0,1.0,0.0,,,1.0,0.0,,,E,0,,,0.0,1.0,0.0,0.0,Gaztambide 34,Chamberí 6,Piso
237.0,5,3.0,0,1,0.0,2513,0,949900,4008,1,1,0.0,1969.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,C,1,1.0,0.0,0.0,0.0,0.0,1.0,Vallehermoso 36,Chamberí 6,Piso
108.0,2,2.0,0,,,2452,0,875000,8102,1,0,1.0,,,,1.0,1.0,1.0,1.0,,,A,0,,,,,,,Almagro 32,Chamberí 6,Piso
182.0,3,2.0,0,,,2224,0,745000,4093,1,0,,,,,,,,,,,in process,0,,,0.0,0.0,1.0,0.0,Arapiles 33,Chamberí 6,Piso
89.0,2,1.0,0,2,0.0,1735,0,530000,5955,1,0,0.0,1950.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,in process,0,,,,,,,Gaztambide 34,Chamberí 6,Piso
32.0,0,1.0,0,Bajo,1.0,868,0,185000,5781,1,0,0.0,1950.0,0.0,1.0,,,0.0,0.0,,,in process,0,,,,,,,Gaztambide 34,Chamberí 6,Estudio
135.0,4,1.0,0,1,0.0,1770,0,545000,4037,1,0,0.0,1947.0,0.0,1.0,,,1.0,1.0,,,E,0,,,,,,,Trafalgar 35,Chamberí 6,Piso
163.0,4,3.0,1,4,0.0,2081,0,680000,4172,1,1,0.0,1975.0,,,,1.0,1.0,0.0,,1.0,in process,1,1.0,0.0,0.0,0.0,1.0,0.0,Vallehermoso 36,Chamberí 6,Piso
69.0,3,1.0,1,6,0.0,1435,0,398000,5768,1,0,0.0,1950.0,0.0,1.0,,1.0,1.0,0.0,,,not indicated,0,,,,,,,Gaztambide 34,Chamberí 6,Piso
43.0,0,1.0,1,2,0.0,1038,0,239900,5579,1,0,0.0,1976.0,1.0,0.0,1.0,,1.0,0.0,,,D,0,,,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Estudio
60.0,2,1.0,1,1,0.0,1320,0,349000,5817,1,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,,,in process,0,,,0.0,1.0,1.0,0.0,Arapiles 33,Chamberí 6,Piso
160.0,4,2.0,1,6,0.0,2315,0,790000,4938,1,1,0.0,1975.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,in process,0,,,,,,,Vallehermoso 36,Chamberí 6,Piso
230.0,4,3.0,1,6,0.0,-17213,0,1850000,8043,1,0,0.0,1938.0,1.0,0.0,1.0,1.0,1.0,1.0,,,in process,0,,,0.0,0.0,1.0,0.0,Almagro 32,Chamberí 6,Piso
260.0,3,2.0,1,4,0.0,-23717,0,1940000,7462,1,0,0.0,2019.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,in process,0,,,0.0,1.0,0.0,0.0,Almagro 32,Chamberí 6,Piso
159.0,5,2.0,1,5,0.0,2452,0,875000,5503,1,1,0.0,1962.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,in process,0,,,1.0,0.0,0.0,0.0,Trafalgar 35,Chamberí 6,Piso
172.0,3,2.0,1,5,0.0,2432,0,860000,5000,1,0,0.0,,,,1.0,1.0,1.0,1.0,1.0,,B,0,,,0.0,0.0,1.0,0.0,Arapiles 33,Chamberí 6,Piso
73.0,3,1.0,1,Bajo,1.0,705,0,140000,1918,1,0,0.0,,1.0,0.0,,,1.0,0.0,,,in process,0,,,,,,,Vallehermoso 36,Chamberí 6,Piso
42.0,0,1.0,1,Bajo,1.0,881,0,189000,4500,1,0,0.0,1940.0,,,1.0,1.0,0.0,0.0,,1.0,E,0,,,,,,,Vallehermoso 36,Chamberí 6,Estudio
121.0,3,1.0,0,Bajo,1.0,1323,0,350000,2893,1,0,0.0,,0.0,1.0,1.0,,1.0,1.0,,,in process,0,,,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
40.0,1,1.0,1,4,0.0,1052,0,245000,6125,1,0,0.0,1927.0,0.0,1.0,1.0,,1.0,0.0,,,E,0,,,0.0,1.0,0.0,0.0,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
105.0,3,3.0,1,2,0.0,1943,0,620000,5905,1,1,0.0,1974.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,in process,0,,,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
310.0,4,4.0,1,4,0.0,-24524,0,1950000,6290,1,0,0.0,,1.0,0.0,,,1.0,1.0,,,in process,0,,,,,,,Almagro 32,Chamberí 6,Piso
48.0,2,1.0,1,2,0.0,1094,0,260000,5417,1,0,0.0,1960.0,1.0,0.0,,,1.0,0.0,,,not indicated,0,,,,,,,Vallehermoso 36,Chamberí 6,Piso
112.0,3,2.0,1,2,0.0,2213,0,740000,6607,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,,in process,0,,,0.0,0.0,1.0,0.0,Trafalgar 35,Chamberí 6,Piso
189.0,4,2.0,1,2,0.0,2234,0,750000,3968,1,1,0.0,1961.0,1.0,0.0,,1.0,1.0,1.0,1.0,,not indicated,0,,,,,,,Gaztambide 34,Chamberí 6,Piso
59.0,2,1.0,0,5,0.0,1190,0,296000,5017,1,1,0.0,,0.0,1.0,,,1.0,0.0,,,in process,0,,,0.0,0.0,1.0,1.0,Trafalgar 35,Chamberí 6,Piso
183.0,3,2.0,1,4,0.0,2324,0,795000,4344,1,0,0.0,1965.0,1.0,0.0,,1.0,1.0,,1.0,1.0,in process,0,,,0.0,1.0,0.0,1.0,Gaztambide 34,Chamberí 6,Piso
96.0,5,2.0,0,4,0.0,1781,0,550000,5729,1,0,0.0,,1.0,0.0,,1.0,1.0,1.0,,,in process,0,,,0.0,0.0,1.0,0.0,Arapiles 33,Chamberí 6,Piso
37.0,1,1.0,1,3,0.0,979,0,220000,5946,1,0,0.0,1950.0,0.0,1.0,,,1.0,0.0,,,F,0,,,,,,,Gaztambide 34,Chamberí 6,Piso
65.0,2,1.0,1,1,0.0,1346,0,360000,5538,1,0,0.0,1945.0,0.0,1.0,,1.0,1.0,1.0,,,in process,0,,,1.0,0.0,0.0,0.0,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
30.0,1,1.0,1,2,0.0,884,0,190000,6333,1,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,F,0,,,,,,,Almagro 32,Chamberí 6,Piso
134.0,2,2.0,1,4,0.0,2509,0,938536,7004,1,0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,,,not indicated,0,,,0.0,0.0,1.0,0.0,Almagro 32,Chamberí 6,Piso
170.0,3,3.0,1,6,0.0,2417,0,850000,5000,1,1,0.0,1956.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,0,,,0.0,0.0,1.0,1.0,Gaztambide 34,Chamberí 6,Ático
175.0,4,3.0,1,8,0.0,2376,0,824000,4709,1,1,0.0,1969.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,in process,1,1.0,0.0,0.0,1.0,0.0,1.0,Vallehermoso 36,Chamberí 6,Piso
89.0,2,2.0,1,2,0.0,1553,0,450000,5056,1,0,0.0,1935.0,,,1.0,1.0,0.0,1.0,,,in process,0,,,1.0,0.0,1.0,0.0,Trafalgar 35,Chamberí 6,Piso
55.0,3,2.0,1,Bajo,1.0,1245,0,318000,5782,1,0,0.0,1940.0,0.0,1.0,,,1.0,0.0,1.0,,D,0,,,0.0,0.0,1.0,0.0,Arapiles 33,Chamberí 6,Piso
70.0,3,1.0,1,3,0.0,1238,0,315000,4500,1,1,0.0,1940.0,0.0,1.0,,,0.0,1.0,,,F,0,,,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
86.0,2,2.0,1,5,0.0,1655,0,495000,5756,1,0,0.0,1935.0,1.0,0.0,1.0,1.0,1.0,1.0,,,D,0,,,0.0,0.0,1.0,0.0,Arapiles 33,Chamberí 6,Piso
70.0,3,1.0,1,2,0.0,1122,0,270000,3857,1,1,0.0,1910.0,0.0,1.0,,,0.0,0.0,,1.0,G,0,,,,,,,Vallehermoso 36,Chamberí 6,Piso
74.0,2,2.0,0,4,0.0,1894,0,599000,8095,1,0,0.0,,,,,,1.0,1.0,,,in process,0,,,,,,,Gaztambide 34,Chamberí 6,Piso
164.0,2,2.0,0,5,0.0,-1225,0,1450000,8841,1,0,0.0,1970.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,0,,,0.0,0.0,1.0,0.0,Almagro 32,Chamberí 6,Piso
140.0,3,3.0,0,1,0.0,2012,0,650000,4643,1,0,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,not indicated,0,,,1.0,0.0,0.0,0.0,Gaztambide 34,Chamberí 6,Piso
155.0,4,3.0,0,3,0.0,2464,0,885000,5710,1,0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
260.0,5,4.0,0,2,0.0,2472,0,1040000,4000,1,0,0.0,1957.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,B,1,0.0,50000.0,0.0,1.0,1.0,0.0,Arapiles 33,Chamberí 6,Piso
150.0,3,2.0,0,5,0.0,2228,0,1135000,7567,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,,in process,0,,,0.0,0.0,1.0,0.0,Trafalgar 35,Chamberí 6,Piso
172.0,2,2.0,1,2,0.0,-5161,0,1599000,9297,1,0,0.0,,1.0,0.0,1.0,,1.0,1.0,,1.0,in process,0,,,,,,,Almagro 32,Chamberí 6,Piso
104.0,2,2.0,1,2,0.0,1894,0,599000,5760,1,0,0.0,,1.0,0.0,,1.0,1.0,0.0,,1.0,in process,0,,,0.0,1.0,0.0,0.0,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
164.0,2,2.0,1,5,0.0,-1225,0,1450000,8841,1,0,0.0,1970.0,,,1.0,1.0,1.0,1.0,1.0,1.0,in process,0,,,,,,,Almagro 32,Chamberí 6,Piso
369.0,3,5.0,1,5,0.0,-154511,0,2695000,7304,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,1,0.0,55000.0,0.0,1.0,0.0,0.0,Almagro 32,Chamberí 6,Ático
287.0,5,4.0,1,3,0.0,-20661,0,1900000,6620,1,0,0.0,,,,1.0,,1.0,1.0,,1.0,D,1,1.0,0.0,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
67.0,2,2.0,1,1,0.0,1781,0,550000,8209,1,0,0.0,,,,1.0,,1.0,1.0,,,in process,0,,,,,,,Trafalgar 35,Chamberí 6,Piso
250.0,3,3.0,1,1,0.0,-1537,0,1465000,5860,1,0,0.0,1956.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,0.0,0.0,0.0,1.0,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
211.0,4,3.0,0,4,0.0,2512,0,995000,4716,1,0,0.0,1963.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,1.0,0.0,0.0,0.0,Almagro 32,Chamberí 6,Piso
183.0,4,2.0,0,1,0.0,2234,0,750000,4098,1,0,0.0,,1.0,0.0,,1.0,1.0,1.0,,,in process,0,,,,,,,Gaztambide 34,Chamberí 6,Piso
152.0,4,3.0,1,1,0.0,2224,0,745000,4901,1,1,0.0,1982.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,E,1,1.0,0.0,0.0,0.0,1.0,0.0,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
175.0,3,2.0,1,1,0.0,2493,0,1022000,5840,1,0,0.0,1973.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C,0,,,1.0,1.0,1.0,1.0,Gaztambide 34,Chamberí 6,Piso
230.0,4,1.0,1,6,0.0,-17213,0,1850000,8043,1,0,0.0,1938.0,,,1.0,1.0,1.0,1.0,,,not indicated,1,0.0,200.0,0.0,0.0,1.0,0.0,Almagro 32,Chamberí 6,Piso
140.0,3,2.0,1,1,0.0,2148,0,710000,5071,1,1,0.0,,,,,,1.0,1.0,,,not indicated,0,,,,,,,Gaztambide 34,Chamberí 6,Piso
205.0,4,3.0,1,4,0.0,1900,0,1200000,5854,1,0,0.0,1967.0,,,1.0,1.0,1.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,0.0,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
230.0,4,3.0,1,3,0.0,1536,0,1250000,5435,1,0,0.0,1986.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,in process,1,1.0,0.0,0.0,1.0,0.0,0.0,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
47.0,1,1.0,1,Sótano,1.0,901,0,195000,4149,1,0,0.0,1900.0,0.0,1.0,,,0.0,,,,G,0,,,,,,,Almagro 32,Chamberí 6,Piso
107.0,2,3.0,0,,,2449,0,873000,8159,1,0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,A,1,1.0,0.0,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
147.0,3,3.0,0,4,0.0,1943,0,620000,4218,1,1,0.0,1945.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,E,0,,,1.0,0.0,0.0,0.0,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
254.0,5,3.0,1,Bajo,1.0,2234,0,749611,2951,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,,in process,0,,,,,,,Nuevos Ministerios-Ríos Rosas 37,Chamberí 6,Piso
184.0,4,2.0,1,1,0.0,2275,0,769600,4183,1,1,0.0,1975.0,,,,,1.0,1.0,,,in process,0,,,,,,,Gaztambide 34,Chamberí 6,Piso
39.0,2,1.0,1,Bajo,1.0,1100,0,262000,6718,1,0,0.0,1940.0,0.0,1.0,1.0,,0.0,0.0,,,D,0,,,0.0,1.0,0.0,0.0,Trafalgar 35,Chamberí 6,Piso
