price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,parking_spaces,education_centers,sports_centers,social_wellness_index,urban_mobility_index,education_index,employment_index,health_index
875000,planta 2,exterior,4,236.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
324900,planta 3,,3,100.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
234000,bajo,exterior,3,73.0,0,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
127000,semi-sotano,interior,1,40.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
315000,planta 1,,3,86.0,1,1,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
145950,planta 1,,2,56.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
175000,bajo,exterior,4,95.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
125000,bajo,interior,1,52.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
195000,planta 1,exterior,3,66.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
179000,planta 2,exterior,1,28.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
179000,planta 1,exterior,2,53.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
345000,planta 4,exterior,3,83.0,1,0,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
140000,bajo,exterior,2,56.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
170000,planta 2,exterior,2,51.0,0,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
375000,planta 3,exterior,3,101.0,1,0,Colina,ciudad lineal,0.0,4.0,0.0,8.9,6.03,6.86,6.15,6.74
274900,planta 3,exterior,3,70.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
250000,planta 1,exterior,1,44.0,1,0,Colina,ciudad lineal,0.0,4.0,0.0,8.9,6.03,6.86,6.15,6.74
254000,bajo,,2,73.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
379000,planta 5,exterior,2,75.0,1,1,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
290000,planta 6,exterior,3,97.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
305000,planta 3,exterior,3,91.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
639000,planta 6,exterior,4,179.0,1,0,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
140000,bajo,exterior,2,77.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
550000,bajo,exterior,2,115.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
260000,planta 1,exterior,1,55.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
299000,planta 4,exterior,2,97.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
680000,planta 11,exterior,4,131.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
355000,planta 1,exterior,3,100.0,1,1,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
145000,planta 5,,2,80.0,0,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
550000,planta 5,exterior,2,100.0,1,1,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
335000,planta 2,exterior,3,95.0,1,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
175000,planta 5,exterior,2,55.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
207000,planta 1,exterior,1,67.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
299000,planta 3,exterior,1,42.0,1,0,Colina,ciudad lineal,0.0,4.0,0.0,8.9,6.03,6.86,6.15,6.74
285000,planta 5,exterior,3,93.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
440000,planta 3,exterior,2,95.0,0,1,San Juan Bautista,ciudad lineal,343.0,12.0,1.0,8.1,6.0,4.84,5.59,6.49
260000,planta 5,exterior,3,82.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
395000,planta 7,exterior,3,105.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
99000,bajo,exterior,1,35.0,0,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
149000,planta 5,exterior,3,60.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
850000,planta 4,exterior,5,220.0,1,1,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
480000,planta 1,exterior,3,101.0,0,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
245000,planta 1,exterior,2,70.0,1,1,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
1450000,planta 1,exterior,4,335.0,1,0,Atalaya,ciudad lineal,0.0,1.0,0.0,8.28,4.12,6.51,5.78,7.23
250000,entreplanta,exterior,3,95.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
245000,planta 2,exterior,3,82.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
170000,bajo,exterior,2,51.0,0,0,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
198000,planta 1,exterior,2,60.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
255000,planta 3,exterior,2,67.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
138000,planta 7,exterior,2,56.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
755000,planta 2,exterior,3,158.0,1,1,Atalaya,ciudad lineal,0.0,1.0,0.0,8.28,4.12,6.51,5.78,7.23
239000,planta 3,exterior,3,80.0,0,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
290000,planta 2,exterior,1,52.0,1,1,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
445000,planta 6,exterior,2,87.0,1,1,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
550000,planta 1,exterior,2,100.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
352000,planta 3,exterior,2,95.0,1,1,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
132870,planta 1,exterior,1,58.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
1350000,planta 2,exterior,5,280.0,1,1,San Juan Bautista,ciudad lineal,343.0,12.0,1.0,8.1,6.0,4.84,5.59,6.49
870000,planta 18,exterior,5,180.0,1,0,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
630000,planta 4,exterior,2,93.0,1,1,San Juan Bautista,ciudad lineal,343.0,12.0,1.0,8.1,6.0,4.84,5.59,6.49
695000,planta 3,exterior,3,142.0,0,1,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
240000,planta 3,exterior,4,89.0,0,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
144000,planta 4,,2,58.0,0,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
250000,planta 2,exterior,3,73.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
290000,planta 5,exterior,3,107.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
207000,planta 3,exterior,2,68.0,0,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
279000,planta 7,exterior,2,72.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
260000,planta 9,exterior,3,80.0,1,0,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
384000,planta 3,exterior,3,101.0,1,0,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
279000,planta 2,exterior,4,120.0,1,1,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
561000,chalet,exterior,6,191.0,0,1,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
220000,planta 2,exterior,1,48.0,1,1,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
150000,planta 1,exterior,3,63.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
165000,planta 1,exterior,1,55.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
155000,planta 1,interior,3,64.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
370000,planta 3,exterior,3,107.0,1,1,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
430000,planta 6,exterior,3,113.0,1,1,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
288000,planta 2,interior,1,96.0,1,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
175000,planta 1,exterior,3,105.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
450000,entreplanta,exterior,4,175.0,1,0,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
204000,planta 4,exterior,2,64.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
250000,planta 3,exterior,3,82.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
175000,planta 2,interior,3,72.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
175000,planta 4,exterior,3,65.0,0,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
235000,planta 7,exterior,2,65.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
180000,semi-sotano,exterior,1,90.0,1,0,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
215000,planta 2,exterior,2,63.0,0,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
180000,planta 2,exterior,3,87.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
180000,planta 3,exterior,2,65.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
345000,bajo,exterior,4,150.0,1,0,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
450000,planta 9,exterior,2,110.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
1150000,planta 1,exterior,5,232.0,1,1,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
989500,planta 2,exterior,4,237.0,1,1,San Juan Bautista,ciudad lineal,343.0,12.0,1.0,8.1,6.0,4.84,5.59,6.49
235000,planta 4,exterior,3,105.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
369000,planta 1,exterior,3,80.0,1,1,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
515000,planta 6,exterior,3,108.0,1,1,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
163500,bajo,exterior,1,56.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
716000,planta 6,exterior,3,146.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
520000,planta 1,exterior,2,111.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
685000,planta 2,exterior,3,151.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
576000,planta 4,exterior,2,111.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
665000,planta 1,exterior,3,151.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
279000,planta 1,exterior,2,85.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
324000,planta 4,exterior,2,83.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
795000,planta 3,exterior,2,201.0,1,1,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
396000,planta 2,exterior,2,68.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
450000,bajo,exterior,3,88.0,1,1,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
171937,planta 2,exterior,1,53.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
599000,planta 4,exterior,3,127.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
1359000,planta 15,exterior,3,353.0,1,1,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
229000,bajo,exterior,2,89.0,0,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
395000,planta 1,exterior,2,81.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
155000,planta 4,interior,3,61.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
319782,planta 2,exterior,2,93.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
313926,bajo,exterior,2,87.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
376992,planta 1,exterior,2,124.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
442000,planta 4,exterior,2,106.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
412670,planta 4,exterior,2,98.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
348260,planta 1,exterior,2,113.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
391898,planta 2,exterior,3,117.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
289990,planta 1,exterior,3,67.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
345000,planta 1,exterior,4,109.0,1,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
142500,bajo,exterior,2,49.0,0,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
429000,planta 5,,2,94.0,1,0,San Juan Bautista,ciudad lineal,343.0,12.0,1.0,8.1,6.0,4.84,5.59,6.49
270000,planta 2,exterior,3,92.0,1,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
600000,planta 3,exterior,3,156.0,1,0,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
155000,planta 4,exterior,3,62.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
370000,planta 1,exterior,4,102.0,1,0,San Juan Bautista,ciudad lineal,343.0,12.0,1.0,8.1,6.0,4.84,5.59,6.49
250000,planta 4,exterior,4,96.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
255000,planta 8,exterior,3,74.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
280000,planta 4,exterior,3,85.0,1,0,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
385000,planta 6,exterior,1,83.0,1,1,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
150000,planta 3,exterior,3,58.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
180000,bajo,exterior,3,91.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
194000,bajo,exterior,2,79.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
128000,planta 1,exterior,2,50.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
169000,planta 3,exterior,3,67.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
270000,planta 7,exterior,2,65.0,1,0,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
349254,planta 4,exterior,2,68.0,1,1,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
249500,planta 3,interior,4,92.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
399999,planta 8,exterior,3,106.0,1,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
1290000,planta 4,exterior,5,214.0,1,1,San Juan Bautista,ciudad lineal,343.0,12.0,1.0,8.1,6.0,4.84,5.59,6.49
550000,planta 2,exterior,3,120.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
698000,planta 8,exterior,4,171.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
275000,planta 1,exterior,3,105.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
995000,planta 4,exterior,4,290.0,1,1,San Juan Bautista,ciudad lineal,343.0,12.0,1.0,8.1,6.0,4.84,5.59,6.49
550000,planta 5,exterior,2,90.0,1,1,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
185000,planta 11,exterior,3,70.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
798000,planta 9,exterior,3,149.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
235000,planta 5,exterior,3,80.0,1,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
240000,planta 6,exterior,3,85.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
245000,planta 4,exterior,2,80.0,1,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
245000,planta 6,exterior,2,75.0,1,0,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
197000,planta 1,exterior,2,75.0,0,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
189900,planta 3,exterior,3,65.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
210000,planta 1,exterior,3,80.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
194500,planta 1,exterior,2,51.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
1390000,planta 1,exterior,4,249.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
175000,planta 4,exterior,3,62.0,0,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
240000,planta 1,exterior,1,35.0,1,0,Colina,ciudad lineal,0.0,4.0,0.0,8.9,6.03,6.86,6.15,6.74
1060000,planta 1,exterior,4,163.0,1,1,Colina,ciudad lineal,0.0,4.0,0.0,8.9,6.03,6.86,6.15,6.74
575000,bajo,exterior,3,119.0,1,0,San Juan Bautista,ciudad lineal,343.0,12.0,1.0,8.1,6.0,4.84,5.59,6.49
1150000,planta 19,exterior,4,209.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
291700,planta 1,exterior,3,97.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
155000,planta 4,exterior,2,62.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
239000,planta 5,exterior,2,61.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
499000,planta 2,exterior,2,108.0,1,1,Atalaya,ciudad lineal,0.0,1.0,0.0,8.28,4.12,6.51,5.78,7.23
239000,planta 2,,2,57.0,1,0,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
870000,planta 14,exterior,4,265.0,1,1,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
1250000,planta 1,exterior,4,214.0,1,1,San Juan Bautista,ciudad lineal,343.0,12.0,1.0,8.1,6.0,4.84,5.59,6.49
346000,bajo,exterior,2,80.0,1,1,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
247000,planta 3,exterior,1,58.0,1,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
195000,planta 1,exterior,1,49.0,1,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
202000,planta 2,exterior,1,46.0,1,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
792000,planta 2,exterior,5,243.0,1,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
249000,planta 3,exterior,2,59.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
320000,planta 1,exterior,3,84.0,1,0,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
260000,planta 1,exterior,4,104.0,0,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
342000,planta 10,exterior,2,66.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
328000,planta 5,exterior,2,63.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
327000,planta 4,exterior,2,63.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
265000,planta 2,exterior,2,80.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
260000,planta 1,exterior,2,84.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
330000,planta 9,exterior,2,63.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
509000,planta 7,exterior,3,126.0,1,0,San Pascual,ciudad lineal,309.0,15.0,0.0,6.21,6.44,7.82,6.18,8.54
175000,planta 1,exterior,3,74.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
940000,planta 3,exterior,5,284.0,1,1,Concepción,ciudad lineal,1861.0,10.0,1.0,6.29,6.37,5.54,7.24,6.94
700000,planta 13,exterior,2,153.0,1,1,San Juan Bautista,ciudad lineal,343.0,12.0,1.0,8.1,6.0,4.84,5.59,6.49
280000,planta 4,exterior,2,72.0,1,0,Ventas,ciudad lineal,1822.0,18.0,0.0,5.9,6.81,6.34,7.79,6.97
1100000,planta 8,exterior,3,151.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
196000,planta 4,exterior,3,62.0,0,0,Quintana,ciudad lineal,504.0,13.0,0.0,6.2,12.09,5.87,8.41,6.76
240000,planta 1,exterior,3,133.0,0,1,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
185000,planta 3,exterior,3,76.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
220000,planta 4,exterior,3,93.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
180000,planta 2,exterior,3,69.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
350000,planta 6,exterior,1,49.0,1,1,Costillares,ciudad lineal,195.0,15.0,0.0,5.92,6.42,4.76,5.2,5.87
180000,bajo,exterior,1,139.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
240000,planta 1,exterior,2,77.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
470000,planta 5,exterior,3,110.0,1,0,San Juan Bautista,ciudad lineal,343.0,12.0,1.0,8.1,6.0,4.84,5.59,6.49
109999,bajo,exterior,2,50.0,1,0,Pueblo Nuevo,ciudad lineal,1146.0,18.0,2.0,5.74,7.56,6.53,8.17,6.18
