,price,house_type_2,rooms,m2,elevator,garage,neighborhood,district,house_type_,floor
414,760000,exterior,3,132.0,True,True,Imperial,Arganzuela,Apartment,2
415,455000,exterior,2,75.0,True,True,Legazpi,Arganzuela,Apartment,4
416,520000,exterior,2,86.0,True,True,Legazpi,Arganzuela,Apartment,5
417,580000,exterior,3,103.0,True,True,Legazpi,Arganzuela,Apartment,6
418,625000,exterior,3,120.0,True,True,Legazpi,Arganzuela,Apartment,6
419,475000,exterior,2,96.0,True,True,Legazpi,Arganzuela,Apartment,1
420,480000,exterior,2,96.0,True,True,Legazpi,Arganzuela,Apartment,1
421,150000,interior,1,50.0,False,False,Chopera,Arganzuela,Apartment,1
422,368000,exterior,2,89.0,True,False,Acacias,Arganzuela,Apartment,1
423,150000,exterior,1,35.0,True,False,Palos de Moguer,Arganzuela,bajo,0
424,550000,exterior,3,115.0,True,True,Acacias,Arganzuela,Apartment,2
425,299000,exterior,2,50.0,True,False,Imperial,Arganzuela,Apartment,3
426,240000,interior,2,50.0,True,False,Palos de Moguer,Arganzuela,Apartment,1
427,210000,interior,2,45.0,True,False,Acacias,Arganzuela,Apartment,4
428,580000,exterior,4,104.0,True,True,Imperial,Arganzuela,Apartment,2
429,800000,exterior,4,160.0,True,False,Imperial,Arganzuela,Apartment,8
430,485000,exterior,1,66.0,True,False,Imperial,Arganzuela,Apartment,7
431,449900,exterior,3,110.0,True,False,Palos de Moguer,Arganzuela,Apartment,2
432,355000,exterior,3,78.0,True,False,Acacias,Arganzuela,Apartment,6
433,450000,exterior,5,113.0,True,False,Imperial,Arganzuela,Apartment,5
434,390000,exterior,3,97.0,True,False,Chopera,Arganzuela,Apartment,1
436,670900,exterior,3,131.0,True,True,Delicias,Arganzuela,Apartment,4
437,675600,exterior,3,135.0,True,True,Delicias,Arganzuela,Apartment,4
438,648200,exterior,3,135.0,True,True,Delicias,Arganzuela,Apartment,3
439,368900,exterior,1,66.0,True,True,Delicias,Arganzuela,Apartment,2
440,373700,exterior,1,65.0,True,True,Delicias,Arganzuela,Apartment,2
441,625800,exterior,3,135.0,True,True,Delicias,Arganzuela,Apartment,2
442,360800,exterior,1,65.0,True,True,Delicias,Arganzuela,Apartment,1
443,462500,exterior,2,100.0,True,True,Delicias,Arganzuela,Apartment,1
444,597000,exterior,3,135.0,True,True,Delicias,Arganzuela,Apartment,1
445,409000,interior,2,70.0,True,True,Legazpi,Arganzuela,Apartment,4
446,280000,exterior,3,77.0,True,False,Chopera,Arganzuela,entreplanta,0
447,355000,exterior,2,77.0,True,False,Palos de Moguer,Arganzuela,Apartment,6
448,160000,interior,1,37.0,False,False,Delicias,Arganzuela,Apartment,3
449,210000,exterior,2,57.0,True,False,Palos de Moguer,Arganzuela,Apartment,2
451,224000,exterior,3,59.0,False,False,Imperial,Arganzuela,bajo,0
452,330000,exterior,2,65.0,True,False,Palos de Moguer,Arganzuela,bajo,0
453,530000,exterior,4,100.0,True,False,Legazpi,Arganzuela,Apartment,8
454,560000,exterior,4,116.0,True,False,Imperial,Arganzuela,Apartment,3
455,379000,exterior,2,89.0,True,False,Delicias,Arganzuela,Apartment,4
456,245000,exterior,1,36.0,True,False,Delicias,Arganzuela,bajo,0
457,229100,exterior,1,52.0,True,False,Delicias,Arganzuela,Apartment,1
459,298000,exterior,2,65.0,True,False,Chopera,Arganzuela,bajo,0
461,199000,interior,1,62.0,False,False,Palos de Moguer,Arganzuela,Apartment,2
462,410000,exterior,2,93.0,True,False,Imperial,Arganzuela,Apartment,4
464,325000,exterior,2,80.0,True,False,Palos de Moguer,Arganzuela,bajo,0
465,395000,exterior,3,91.0,True,False,Palos de Moguer,Arganzuela,Apartment,5
466,359000,exterior,4,113.0,True,False,Delicias,Arganzuela,Apartment,1
468,335000,exterior,3,73.0,False,False,Palos de Moguer,Arganzuela,Apartment,3
469,144800,interior,2,40.0,False,False,Delicias,Arganzuela,bajo,0
472,250000,interior,2,56.0,True,False,Palos de Moguer,Arganzuela,Apartment,7
473,195000,exterior,1,48.0,False,False,Acacias,Arganzuela,Apartment,4
475,189000,exterior,1,46.0,True,False,Delicias,Arganzuela,bajo,0
476,435000,exterior,4,102.0,True,False,Legazpi,Arganzuela,Apartment,2
477,319000,exterior,1,63.0,True,True,Delicias,Arganzuela,Apartment,7
481,278000,interior,1,45.0,False,False,Palos de Moguer,Arganzuela,Apartment,1
482,169000,exterior,2,47.0,True,False,Palos de Moguer,Arganzuela,bajo,0
483,450000,exterior,4,97.0,True,False,Acacias,Arganzuela,Apartment,3
484,330000,interior,2,84.0,True,False,Chopera,Arganzuela,Apartment,5
485,480000,exterior,4,125.0,True,False,Palos de Moguer,Arganzuela,Apartment,1
486,499000,exterior,2,106.0,True,False,Palos de Moguer,Arganzuela,Apartment,3
488,277000,exterior,3,92.0,True,False,Chopera,Arganzuela,entreplanta,0
489,224000,exterior,3,60.0,False,False,Imperial,Arganzuela,bajo,0
490,613000,exterior,2,114.0,True,True,Imperial,Arganzuela,Apartment,1
491,545000,exterior,2,78.0,True,True,Imperial,Arganzuela,Apartment,8
492,370000,exterior,1,54.0,True,True,Imperial,Arganzuela,Apartment,1
493,750000,exterior,3,125.0,True,True,Imperial,Arganzuela,Apartment,2
494,575000,exterior,2,79.0,True,True,Imperial,Arganzuela,Apartment,4
495,535000,exterior,2,76.0,True,True,Imperial,Arganzuela,Apartment,2
496,498500,exterior,3,93.0,True,False,Palos de Moguer,Arganzuela,Apartment,6
498,284000,exterior,1,71.0,True,False,Imperial,Arganzuela,bajo,0
499,175000,exterior,2,63.0,True,False,Imperial,Arganzuela,bajo,0
500,150000,exterior,1,42.0,True,False,Imperial,Arganzuela,bajo,0
501,210000,exterior,1,48.0,True,True,Chopera,Arganzuela,bajo,0
502,312800,exterior,2,103.0,True,True,Chopera,Arganzuela,bajo,0
503,255000,interior,2,67.0,True,False,Chopera,Arganzuela,Apartment,3
504,179000,interior,2,39.0,True,False,Acacias,Arganzuela,Apartment,5
505,218000,interior,2,55.0,True,False,Acacias,Arganzuela,Apartment,2
506,335000,exterior,1,63.0,True,True,Palos de Moguer,Arganzuela,Apartment,5
508,219900,exterior,2,45.0,True,False,Imperial,Arganzuela,Apartment,3
509,335000,exterior,3,72.0,False,False,Palos de Moguer,Arganzuela,Apartment,3
511,460000,exterior,2,139.0,True,True,Delicias,Arganzuela,Apartment,3
512,165000,interior,1,35.0,True,False,Delicias,Arganzuela,Apartment,3
513,650000,exterior,3,132.0,True,True,Acacias,Arganzuela,Apartment,1
515,245000,exterior,3,68.0,False,False,Acacias,Arganzuela,bajo,0
517,305000,interior,3,70.0,True,False,Chopera,Arganzuela,Apartment,5
518,169000,interior,1,35.0,True,False,Imperial,Arganzuela,bajo,0
519,169000,interior,2,52.0,True,False,Chopera,Arganzuela,bajo,0
521,380000,exterior,3,80.0,True,False,Delicias,Arganzuela,Apartment,1
522,391000,exterior,3,102.0,True,False,Chopera,Arganzuela,Apartment,6
523,755000,exterior,3,102.0,True,True,Imperial,Arganzuela,Apartment,11
524,229100,exterior,2,49.0,True,False,Delicias,Arganzuela,Apartment,1
525,124300,exterior,1,40.0,False,False,Legazpi,Arganzuela,bajo,0
526,140000,exterior,1,31.0,True,False,Chopera,Arganzuela,bajo,0
527,425000,exterior,3,84.0,True,True,Imperial,Arganzuela,Apartment,4
528,355000,exterior,3,83.0,True,False,Acacias,Arganzuela,Apartment,6
529,280000,interior,3,53.0,True,False,Chopera,Arganzuela,Apartment,2
530,120000,interior,2,43.0,False,False,Palos de Moguer,Arganzuela,bajo,0
531,144800,exterior,2,40.0,False,False,Delicias,Arganzuela,bajo,0
532,118000,interior,1,35.0,True,False,Delicias,Arganzuela,Apartment,1
533,189000,interior,2,43.0,False,False,Palos de Moguer,Arganzuela,Apartment,5
534,348000,interior,2,95.0,False,False,Acacias,Arganzuela,Apartment,2
535,236000,interior,3,60.0,False,False,Imperial,Arganzuela,bajo,0
536,450000,exterior,2,95.0,True,True,Legazpi,Arganzuela,Apartment,9
537,285000,exterior,1,70.0,True,False,Acacias,Arganzuela,Apartment,1
538,144800,interior,2,40.0,False,False,Delicias,Arganzuela,semi-sotano,0
539,175000,interior,2,43.0,False,False,Palos de Moguer,Arganzuela,Apartment,2
540,150000,interior,1,32.0,True,False,Delicias,Arganzuela,Apartment,2
542,398000,exterior,1,62.0,True,True,Legazpi,Arganzuela,Apartment,8
543,360000,exterior,3,105.0,True,False,Delicias,Arganzuela,Apartment,1
544,230000,exterior,1,47.0,True,False,Palos de Moguer,Arganzuela,Apartment,3
546,449000,exterior,2,95.0,True,True,Legazpi,Arganzuela,Apartment,8
547,236000,exterior,3,70.0,False,False,Imperial,Arganzuela,bajo,0
549,285000,interior,1,50.0,True,False,Palos de Moguer,Arganzuela,Apartment,2
550,160000,interior,2,37.0,True,False,Palos de Moguer,Arganzuela,Apartment,4
552,189000,exterior,2,61.0,True,False,Acacias,Arganzuela,bajo,0
553,355000,exterior,3,78.0,True,False,Acacias,Arganzuela,Apartment,4
554,176500,exterior,1,52.0,False,False,Palos de Moguer,Arganzuela,bajo,0
555,320000,exterior,1,60.0,True,True,Delicias,Arganzuela,Apartment,2
556,283000,interior,3,68.0,True,False,Palos de Moguer,Arganzuela,Apartment,1
557,295000,exterior,2,50.0,True,False,Acacias,Arganzuela,Apartment,2
558,375000,exterior,1,65.0,True,False,Delicias,Arganzuela,Apartment,1
559,475000,exterior,3,110.0,True,True,Palos de Moguer,Arganzuela,Apartment,2
560,229000,exterior,3,59.0,False,False,Imperial,Arganzuela,bajo,0
561,539000,exterior,3,108.0,True,True,Legazpi,Arganzuela,Apartment,2
562,565000,exterior,2,100.0,True,False,Delicias,Arganzuela,Apartment,7
563,149000,interior,1,34.0,True,False,Acacias,Arganzuela,Apartment,-1
564,300000,exterior,1,71.0,True,False,Delicias,Arganzuela,Apartment,1
565,264000,exterior,3,95.0,True,False,Chopera,Arganzuela,entreplanta,0
566,180000,interior,1,27.0,True,False,Palos de Moguer,Arganzuela,Apartment,4
567,300000,exterior,2,79.0,True,False,Imperial,Arganzuela,Apartment,1
568,229100,exterior,2,52.0,True,False,Delicias,Arganzuela,Apartment,1
570,500000,exterior,2,127.0,True,False,Palos de Moguer,Arganzuela,Apartment,6
571,439000,interior,4,117.0,True,False,Delicias,Arganzuela,Apartment,1
572,370000,interior,3,115.0,True,False,Palos de Moguer,Arganzuela,Apartment,4
573,223000,exterior,2,65.0,True,False,Palos de Moguer,Arganzuela,Apartment,2
574,185000,interior,1,41.0,False,False,Delicias,Arganzuela,Apartment,1
575,455000,exterior,3,107.0,True,False,Palos de Moguer,Arganzuela,Apartment,2
577,229000,exterior,3,73.0,False,False,Delicias,Arganzuela,Apartment,1
578,175000,interior,1,45.0,True,False,Palos de Moguer,Arganzuela,Apartment,2
579,215000,exterior,2,67.0,False,False,Chopera,Arganzuela,bajo,0
580,235000,exterior,2,52.0,False,False,Acacias,Arganzuela,Apartment,3
581,126000,interior,1,36.0,True,False,Acacias,Arganzuela,bajo,0
582,165000,interior,1,30.0,True,False,Palos de Moguer,Arganzuela,Apartment,1
583,199999,interior,1,49.0,True,False,Palos de Moguer,Arganzuela,Apartment,1
584,175000,interior,2,45.0,True,False,Acacias,Arganzuela,Apartment,1
585,380000,interior,3,90.0,True,False,Palos de Moguer,Arganzuela,Apartment,2
586,360000,exterior,3,80.0,True,False,Palos de Moguer,Arganzuela,Apartment,2
587,140000,interior,2,40.0,False,False,Acacias,Arganzuela,Apartment,4
588,128000,interior,1,43.0,True,False,Chopera,Arganzuela,bajo,0
589,139000,interior,2,50.0,False,False,Delicias,Arganzuela,bajo,0
590,395000,exterior,2,87.0,True,False,Acacias,Arganzuela,Apartment,1
591,285000,exterior,3,97.0,True,False,Chopera,Arganzuela,entreplanta,0
592,330000,interior,3,82.0,True,False,Acacias,Arganzuela,Apartment,5
593,530000,exterior,5,142.0,True,False,Palos de Moguer,Arganzuela,Apartment,1
594,239000,exterior,3,55.0,True,False,Chopera,Arganzuela,Apartment,1
595,180000,exterior,1,45.0,True,False,Chopera,Arganzuela,bajo,0
596,178000,exterior,2,44.0,False,False,Delicias,Arganzuela,bajo,0
597,425000,exterior,4,89.0,True,False,Acacias,Arganzuela,Apartment,1
598,314900,exterior,1,77.0,True,False,Legazpi,Arganzuela,Apartment,1
599,600000,exterior,3,130.0,True,True,Legazpi,Arganzuela,Apartment,3
600,250000,interior,3,67.0,True,False,Chopera,Arganzuela,Apartment,3
601,870000,exterior,4,165.0,True,True,Imperial,Arganzuela,Apartment,2
603,349000,exterior,1,104.0,True,True,Chopera,Arganzuela,bajo,0
604,175000,interior,1,35.0,True,False,Delicias,Arganzuela,Apartment,2
606,455000,exterior,3,110.0,True,False,Palos de Moguer,Arganzuela,Apartment,2
607,144800,interior,3,41.0,False,False,Delicias,Arganzuela,bajo,0
608,150000,interior,3,41.0,False,False,Palos de Moguer,Arganzuela,Apartment,3
609,320000,exterior,3,93.0,True,False,Legazpi,Arganzuela,bajo,0
610,425000,exterior,2,101.0,True,False,Imperial,Arganzuela,Apartment,3
611,170000,interior,2,40.0,False,False,Delicias,Arganzuela,bajo,0
612,565000,interior,3,114.0,True,False,DÃºplex en Legazpi,Arganzuela,bajo,0
613,309000,interior,2,67.0,True,False,Imperial,Arganzuela,Apartment,2
614,550000,exterior,4,140.0,True,True,Delicias,Arganzuela,Apartment,1
615,185000,interior,1,43.0,True,False,Delicias,Arganzuela,Apartment,3
616,233000,interior,1,60.0,True,False,Chopera,Arganzuela,Apartment,3
617,325000,exterior,2,75.0,True,False,Palos de Moguer,Arganzuela,bajo,0
618,299000,exterior,3,101.0,True,False,Imperial,Arganzuela,bajo,0
619,315000,exterior,1,65.0,True,False,Delicias,Arganzuela,bajo,0
620,183000,interior,2,49.0,True,False,Palos de Moguer,Arganzuela,Apartment,2
621,190000,interior,2,65.0,False,False,Delicias,Arganzuela,Apartment,2
622,490000,exterior,4,150.0,True,False,Chopera,Arganzuela,Apartment,5
623,380000,exterior,4,123.0,True,True,Alameda de Osuna,barajas,bajo,0
625,299000,exterior,1,83.0,True,True,Campo de las Naciones-Corralejos,barajas,Apartment,1
626,450000,exterior,2,100.0,True,True,Alameda de Osuna,barajas,Apartment,4
627,550000,exterior,3,120.0,True,True,Campo de las Naciones-Corralejos,barajas,Apartment,1
628,420000,exterior,4,122.0,True,False,Alameda de Osuna,barajas,Apartment,3
630,259000,exterior,3,71.0,False,True,Casco HistÃ³rico de Barajas,barajas,Apartment,2
631,177000,exterior,3,64.0,False,False,Casco HistÃ³rico de Barajas,barajas,Apartment,1
632,359000,exterior,2,77.0,True,True,TimÃ³n,barajas,Apartment,3
633,305000,exterior,2,73.0,True,True,TimÃ³n,barajas,entreplanta,0
635,360000,exterior,2,106.0,True,True,Alameda de Osuna,barajas,Apartment,4
636,181900,exterior,2,70.0,False,False,Casco HistÃ³rico de Barajas,barajas,Apartment,2
637,595000,exterior,3,119.0,True,True,Alameda de Osuna,barajas,Apartment,6
638,425000,exterior,2,100.0,True,True,Alameda de Osuna,barajas,Apartment,1
639,189500,exterior,2,67.0,False,False,Casco HistÃ³rico de Barajas,barajas,Apartment,2
640,173000,interior,3,59.0,False,False,Casco HistÃ³rico de Barajas,barajas,Apartment,1
641,450000,exterior,2,102.0,True,True,Campo de las Naciones-Corralejos,barajas,Apartment,3
642,485000,exterior,2,104.0,True,True,Campo de las Naciones-Corralejos,barajas,Apartment,3
643,355000,exterior,3,99.0,True,True,Alameda de Osuna,barajas,Apartment,2
644,520000,exterior,3,180.0,True,False,Casco HistÃ³rico de Barajas,barajas,Apartment,3
645,255000,exterior,3,72.0,False,False,Alameda de Osuna,barajas,Apartment,1
646,795000,exterior,3,180.0,True,True,Campo de las Naciones-Corralejos,barajas,Apartment,4
647,515000,exterior,3,145.0,True,True,Alameda de Osuna,barajas,Apartment,4
651,325000,exterior,4,114.0,False,True,TimÃ³n,barajas,Apartment,3
653,285000,exterior,3,90.0,False,True,Casco HistÃ³rico de Barajas,barajas,Apartment,3
654,345000,exterior,3,95.0,True,False,Alameda de Osuna,barajas,Apartment,1
655,392600,exterior,3,138.0,True,False,TimÃ³n,barajas,Apartment,2
656,627000,exterior,3,149.0,True,True,Ãtico en Campo de las Naciones-Corralejos,barajas,Apartment,3
657,748999,exterior,3,190.0,True,True,Alameda de Osuna,barajas,bajo,0
658,545000,exterior,4,135.0,True,False,Alameda de Osuna,barajas,Apartment,6
659,640000,exterior,5,220.0,True,False,Alameda de Osuna,barajas,Apartment,9
660,465000,exterior,2,142.0,True,True,Campo de las Naciones-Corralejos,barajas,Apartment,3
661,340000,exterior,3,85.0,True,False,Alameda de Osuna,barajas,Apartment,2
663,290000,exterior,3,85.0,False,False,Casco HistÃ³rico de Barajas,barajas,Apartment,1
664,550000,exterior,3,132.0,True,True,Campo de las Naciones-Corralejos,barajas,Apartment,3
665,335000,exterior,3,97.0,True,True,TimÃ³n,barajas,Apartment,3
666,350000,exterior,2,131.0,True,False,Alameda de Osuna,barajas,bajo,0
667,180000,exterior,3,71.0,False,False,TimÃ³n,barajas,Apartment,2
669,450000,exterior,2,107.0,True,True,Campo de las Naciones-Corralejos,barajas,Apartment,3
672,238000,exterior,4,93.0,False,True,TimÃ³n,barajas,Apartment,2
673,201000,exterior,2,63.0,False,True,Casco HistÃ³rico de Barajas,barajas,Apartment,2
674,185000,exterior,1,68.0,True,False,Casco HistÃ³rico de Barajas,barajas,Apartment,2
675,450000,exterior,2,120.0,True,True,Alameda de Osuna,barajas,Apartment,4
676,278000,exterior,2,118.0,True,True,Casco HistÃ³rico de Barajas,barajas,entreplanta,0
678,392600,exterior,3,111.0,True,True,TimÃ³n,barajas,Apartment,2
680,299000,exterior,1,53.0,True,True,Campo de las Naciones-Corralejos,barajas,Apartment,1
681,410000,exterior,2,82.0,True,True,Alameda de Osuna,barajas,Apartment,6
682,123000,exterior,2,50.0,False,False,Aeropuerto,barajas,bajo,0
683,349000,exterior,3,106.0,True,False,Alameda de Osuna,barajas,bajo,0
684,270000,exterior,1,68.0,True,True,Campo de las Naciones-Corralejos,barajas,Apartment,2
686,540000,exterior,3,160.0,True,False,Alameda de Osuna,barajas,Apartment,5
687,98000,exterior,2,74.0,False,False,Aeropuerto,barajas,bajo,0
688,160000,exterior,3,70.0,True,False,Aeropuerto,barajas,bajo,0
689,345000,exterior,4,95.0,False,False,Campo de las Naciones-Corralejos,barajas,Apartment,2
690,172000,exterior,2,56.0,False,False,TimÃ³n,barajas,Apartment,1
691,335000,interior,3,97.0,False,False,Campo de las Naciones-Corralejos,barajas,Apartment,2
692,360000,exterior,4,98.0,False,False,Campo de las Naciones-Corralejos,barajas,Apartment,2
693,550000,exterior,4,150.0,True,True,Alameda de Osuna,barajas,Apartment,3
695,369000,exterior,2,90.0,True,True,Campo de las Naciones-Corralejos,barajas,Apartment,3
696,245000,exterior,2,82.0,False,False,Casco HistÃ³rico de Barajas,barajas,Apartment,3
697,365000,exterior,3,89.0,True,False,Alameda de Osuna,barajas,bajo,0
698,396000,exterior,2,94.0,True,True,Alameda de Osuna,barajas,Apartment,3
702,290000,exterior,3,90.0,False,True,Casco HistÃ³rico de Barajas,barajas,Apartment,2
703,139900,exterior,3,54.0,False,False,Aeropuerto,barajas,entreplanta,0
704,275000,exterior,3,106.0,False,False,Casco HistÃ³rico de Barajas,barajas,Apartment,3
705,560000,exterior,3,125.0,True,True,Alameda de Osuna,barajas,Apartment,1
706,385000,exterior,2,83.0,True,True,Campo de las Naciones-Corralejos,barajas,Apartment,3
707,118500,exterior,3,74.0,False,False,Aeropuerto,barajas,Apartment,2
712,257500,exterior,2,64.0,True,False,Alameda de Osuna,barajas,bajo,0
713,272500,exterior,2,79.0,True,False,Alameda de Osuna,barajas,bajo,0
715,749000,exterior,3,190.0,True,True,Alameda de Osuna,barajas,bajo,0
716,245000,exterior,2,65.0,False,False,Alameda de Osuna,barajas,Apartment,2
717,489000,exterior,2,112.0,True,True,Campo de las Naciones-Corralejos,barajas,Apartment,2
718,170000,exterior,2,44.0,True,False,Campo de las Naciones-Corralejos,barajas,bajo,0
719,460000,exterior,7,214.0,False,True,Casco HistÃ³rico de Barajas,barajas,casa,0
721,108000,exterior,3,60.0,True,False,Aeropuerto,barajas,Apartment,2
722,407000,exterior,4,124.0,True,False,Alameda de Osuna,barajas,bajo,0
723,379000,exterior,4,132.0,True,False,Alameda de Osuna,barajas,Apartment,6
724,475000,exterior,2,138.0,True,True,Campo de las Naciones-Corralejos,barajas,Apartment,3
726,206000,exterior,2,64.0,False,False,Casco HistÃ³rico de Barajas,barajas,Apartment,2
727,245000,exterior,1,46.0,True,True,Campo de las Naciones-Corralejos,barajas,bajo,0
729,123000,exterior,2,52.0,False,False,Aeropuerto,barajas,bajo,0
730,235000,exterior,2,69.0,False,False,Casco HistÃ³rico de Barajas,barajas,bajo,0
731,189900,exterior,2,67.0,False,False,Casco HistÃ³rico de Barajas,barajas,Apartment,3
732,199900,exterior,3,67.0,False,False,Casco HistÃ³rico de Barajas,barajas,Apartment,2
733,329000,exterior,3,120.0,True,False,Alameda de Osuna,barajas,bajo,0
